nch,z,anchor,dir,interval,dAI,ebar,aniso,zmax,znrm
100,1000,pool,0ffbda7,0.01,0.07325476856738225,0.0036409822285187465,0.029683667249657677,8.273799439251667e-4,0.0013419767087668273
100,1000,pool,0ffbda7,0.02,0.05689876376049869,0.010733244427888606,0.020600380667114823,0.0020305327305257304,0.0021726671593562366
100,1000,pool,0ffbda7,0.05,0.06843215246311302,-0.0038635408188769766,0.027668868802259737,9.88026843765055e-4,0.0013004341059489727
100,1000,pool,0ffbda7,0.1,0.0681640102676874,0.005448370689838939,0.02728926479017594,8.596442357163406e-4,0.0014461823496029601
100,1000,pool,0ffbda7,0.2,0.050254648041404774,0.0012149522697587703,0.02048036863136142,0.0014831032811065672,0.0018942386624626294
100,1000,pool,0ffbda7,0.5,0.04640185169217633,0.00726663783290341,0.01749432140293543,0.0013933591282414273,0.0021250927918098385
100,1000,pool,0ffbda7,1,0.05880918792357008,0.001438722437702102,0.023965604000710742,0.001843594915700499,0.003025013407498706
100,1000,sim,0ffbda7,0.01,0.08329189387457808,0.00223175398856457,0.03393045640232665,0.014736514778480073,0.027362013743617505
100,1000,sim,0ffbda7,0.02,0.07364261921995809,0.018780631587658962,0.023476806386259534,0.01534836630391235,0.02722248462698586
100,1000,sim,0ffbda7,0.05,0.0742877902066262,-0.01228721877562355,0.027727306944429018,0.019725374953216666,0.03372025307266059
100,1000,sim,0ffbda7,0.1,0.0777675087777312,0.009535417379976808,0.03028266917405707,0.028300952660927994,0.039908266686698723
100,1000,sim,0ffbda7,0.2,0.05121969685694512,-0.0035016176249187555,0.02061508100950412,0.01384182951862419,0.023620092780761413
100,1000,sim,0ffbda7,0.5,0.05613492902818568,0.011523667910582102,0.019808923596530786,0.008468861494366153,0.015262007120524708
100,1000,sim,0ffbda7,1,0.05592937301936933,0.003045499790957079,0.02262905342135577,0.0262329878171673,0.039818720786069114
100,10000,pool,0ffbda7,0.01,0.06324004785172702,-0.009229985023803337,0.024111366306685176,0.0020476653468168462,0.00218215678989277
100,10000,pool,0ffbda7,0.02,0.05408417628513279,0.005733255845539302,0.02132243258831278,0.0015796900336108133,0.0025672441351002316
100,10000,pool,0ffbda7,0.05,0.06578296738256834,0.0022966446150046497,0.0267574019003162,0.0020814202939702323,0.0034232228708413856
100,10000,pool,0ffbda7,0.1,0.0777585433537988,-0.011871504786036918,0.02944145407752823,0.0013553518128207158,0.0023089623967394433
100,10000,pool,0ffbda7,0.2,0.054122471108144624,0.0025965006920031205,0.021942314462359835,0.0017498630718289848,0.00314291528733922
100,10000,pool,0ffbda7,0.5,0.049070047997718344,-0.007276659149668227,0.018664453738839504,0.0016590108153580036,0.0022005681044631213
100,10000,pool,0ffbda7,1,0.07838338327362146,0.003362010136990332,0.03182278036368519,0.0017289762351228048,0.0024820860662022664
100,10000,sim,0ffbda7,0.01,0.06763980523906288,-0.012636147657814711,0.024553037446168716,0.0071901316056140275,0.012372099495231052
100,10000,sim,0ffbda7,0.02,0.054762929561271975,0.0023604534094449985,0.022231914043943944,0.019441164021473882,0.02963818464298145
100,10000,sim,0ffbda7,0.05,0.064991076477795,0.0013838446300705565,0.026496382979511086,0.013129391169326071,0.018832783228845348
100,10000,sim,0ffbda7,0.1,0.07786298987998413,-0.008881301183430224,0.030521522812559983,0.010309117542701828,0.018691383462728056
100,10000,sim,0ffbda7,0.2,0.05861754154807305,0.008366407172907833,0.022420361145034987,0.008926262978808473,0.015341421948960685
100,10000,sim,0ffbda7,0.5,0.04876892595220794,-0.0038123584703389965,0.01954142470025215,0.009707581174164282,0.016837327033463825
100,10000,sim,0ffbda7,1,0.07942481701531372,0.004407099490186137,0.032124150838109516,0.014314816628096442,0.019844071549817054
100,100000,pool,0ffbda7,0.01,0.058381221433207356,0.001593185564187677,0.023780726000207163,0.015380466438726,0.022381525816867125
100,100000,pool,0ffbda7,0.02,0.08514631131885042,1.6587017628743139e-4,0.0347604402870905,0.025643772603851384,0.03332317777251904
100,100000,pool,0ffbda7,0.05,0.06252618003723945,-0.007136116109790186,0.024508428044432793,0.019238410554969634,0.020327720389499468
100,100000,pool,0ffbda7,0.1,0.07674547383804384,-0.009535216364276174,0.029845004182566612,0.0012905004771074802,0.001413394258408857
100,100000,pool,0ffbda7,0.2,0.06940774570666802,0.005906300897685376,0.02771320029130973,0.016761760386101648,0.02394411863062092
100,100000,pool,0ffbda7,0.5,29.013701231935624,-4.833717782875397,10.813617137272704,0.0023218029124632564,0.004481082278090192
100,100000,pool,0ffbda7,1,35.35055590376317,-5.896369967560244,13.172311426745415,4.437452459604429e-4,9.165142725614491e-4
100,100000,sim,0ffbda7,0.01,0.0584639131902023,0.0018803778451351061,0.023793606355730176,0.01538297576146903,0.023208630324779222
100,100000,sim,0ffbda7,0.02,0.08525116971018283,7.848838068727068e-4,0.034794792908835866,0.025652178428332156,0.035298056140373665
100,100000,sim,0ffbda7,0.05,0.06264616357085048,-0.00719953279197911,0.024540925599255147,0.01923740468745135,0.020279739158252718
100,100000,sim,0ffbda7,0.1,0.08206743270472733,-0.009558098550358407,0.03211157637403985,0.02284185784773839,0.02589126463401692
100,100000,sim,0ffbda7,0.2,0.06991438340414387,0.006463265477835577,0.027801013779356263,0.0168200042031195,0.023662162709795438
100,100000,sim,0ffbda7,0.5,0.04832323105786048,-0.005376292249767799,0.01898116412719854,0.013305842756924218,0.020046381281142174
100,100000,sim,0ffbda7,1,0.08705504183593717,-0.0035643855832174606,0.03536088055450939,0.02759001333830242,0.032883779378483045
200,0.05,pool,1c2ae6f,0.01,0.4137449629082399,0.03618035189188193,0.16499029625699124,9.891293402056313e-4,0.0019105925868143617
200,0.05,pool,1c2ae6f,0.02,0.4023058587624693,0.041934115453780015,0.15879713670868575,0.0021592467730467777,0.0024406102198937184
200,0.05,pool,1c2ae6f,0.05,0.3830477077961411,0.021480436092033314,0.154896251105729,0.0017736367177769291,0.002032122875293792
200,0.05,pool,1c2ae6f,0.1,0.29876391935629965,0.00943496283458468,0.1216043916195721,8.757556234052836e-4,0.0010976170576288164
200,0.05,pool,1c2ae6f,0.2,0.20413647830613316,-0.003560329594717269,0.08326228247160922,0.0028300170448417256,0.003257813440946921
200,0.05,pool,1c2ae6f,0.5,0.06869062715919574,-0.005417829355776533,0.02751449620943402,0.0012757758699741654,0.0023789470688146733
200,0.05,pool,1c2ae6f,1,0.0948227263883638,-0.0037826499506814094,0.03852596266551117,0.00036326836710036717,5.355266001424222e-4
200,0.05,sim,1c2ae6f,0.01,0.41449063609662756,0.03655140303599384,0.16522028579464698,0.007887537133375217,0.014874870200115596
200,0.05,sim,1c2ae6f,0.02,0.4037041602197669,0.04338134650630426,0.15899968638886627,0.016838792860005263,0.023983689739292963
200,0.05,sim,1c2ae6f,0.05,0.384755818341553,0.019660219818854956,0.15584067413426012,0.014945060755170695,0.02467180176606009
200,0.05,sim,1c2ae6f,0.1,0.3039516753575184,0.011401481473955937,0.12356284384463131,0.020677079035263904,0.02631759118137727
200,0.05,sim,1c2ae6f,0.2,0.20099696363650793,-4.972340253455481e-4,0.08205516024910715,0.013745640960842364,0.02329520920694914
200,0.05,sim,1c2ae6f,0.5,0.07656161148188897,-0.0037133812051946173,0.03103477928833273,0.014653183960532588,0.026230704884777422
200,0.05,sim,1c2ae6f,1,0.12165241038908674,-0.012115569779136273,0.04816393319873987,0.02633847856113592,0.039041599458839275
200,0.1,pool,1c2ae6f,0.01,0.3690942991093249,0.023374536318556682,0.14885809122917407,0.001793428266315887,0.0025751647144519937
200,0.1,pool,1c2ae6f,0.02,0.33083751869960293,0.0161985136193953,0.1340889709101409,6.500026735440154e-4,9.695982515197663e-4
200,0.1,pool,1c2ae6f,0.05,0.29820239260966186,0.018710826572614074,0.12029415112682763,0.003008669731455608,0.003550052858850287
200,0.1,pool,1c2ae6f,0.1,0.27676427190629027,0.010946042486565435,0.11245707857305146,0.0024753586794676336,0.002833595828205953
200,0.1,pool,1c2ae6f,0.2,0.1817452254790736,-0.0010313238460029563,0.0741900096724477,0.0016958031612100037,0.002626163655330443
200,0.1,pool,1c2ae6f,0.5,0.06905796962820793,-0.004116818256906502,0.027890601803618652,0.0013016839179523228,0.001590046616129979
200,0.1,pool,1c2ae6f,1,0.14432359721883428,0.0015526221615596318,0.05889940138451453,0.0017768669773861742,0.003156502672828882
200,0.1,sim,1c2ae6f,0.01,0.369991265858574,0.02422173178719903,0.14909358530075661,0.017897316108311932,0.025666001015222366
200,0.1,sim,1c2ae6f,0.02,0.3309204551869575,0.017029766412522306,0.13402006690340115,0.007599696296412139,0.01000903823933566
200,0.1,sim,1c2ae6f,0.05,0.29793538048767315,0.01741043212477244,0.12037909014560816,0.013995882493216342,0.016408290514023684
200,0.1,sim,1c2ae6f,0.1,0.2746746766296105,0.010595726797631164,0.11163374745371644,0.013028221871384487,0.01961959404471874
200,0.1,sim,1c2ae6f,0.2,0.17892822869384334,-0.004529349926385458,0.07290658516094689,0.01516285877777324,0.021965232181966846
200,0.1,sim,1c2ae6f,0.5,0.07809940312662104,-0.012981787303655104,0.02912145817992413,0.015316796493960902,0.027416007245362816
200,0.1,sim,1c2ae6f,1,0.14582380469407324,0.006383681391687384,0.05918906668013354,0.011562648482036872,0.014931971293528344
200,0.2,pool,1c2ae6f,0.01,0.26925988774803994,0.015614609272780942,0.10881022547968348,9.741335551145297e-4,0.001316668471890488
200,0.2,pool,1c2ae6f,0.02,0.2687298030964033,0.0017507321588743402,0.10969451269600118,7.356896343825658e-4,0.0013522482591889634
200,0.2,pool,1c2ae6f,0.05,0.2504598912898366,0.016152842720400823,0.10096589455291057,0.0017179608617297773,0.002708878841637304
200,0.2,pool,1c2ae6f,0.1,0.2556864284141325,-0.0018858710462984997,0.10436651012781487,0.001032389789117078,0.0017014806402081129
200,0.2,pool,1c2ae6f,0.2,0.17906190309932202,-0.006663481363962406,0.07279738232269957,7.789454339455062e-4,0.0012233189274521738
200,0.2,pool,1c2ae6f,0.5,0.07132730577907832,-0.0038807162262225322,0.028859501032679397,0.0013157924514975903,0.0014187860185446227
200,0.2,pool,1c2ae6f,1,0.10759857307581337,0.005294420935653887,0.04360670355516418,0.0027516439188352464,0.003431174343106177
200,0.2,sim,1c2ae6f,0.01,0.26924978861345733,0.01746318150458443,0.10852470718598221,0.019833006396069955,0.034455970291107876
200,0.2,sim,1c2ae6f,0.02,0.26871008201830354,0.0019344568966034221,0.10968337418631756,0.008227115010926548,0.009700656678032252
200,0.2,sim,1c2ae6f,0.05,0.2511799324723958,0.01623290874625522,0.10125077326342734,0.024143428627189403,0.02958794687256259
200,0.2,sim,1c2ae6f,0.1,0.25736522889166236,-0.0017404804108813669,0.10505449808717837,0.011338296378307465,0.019918176948445016
200,0.2,sim,1c2ae6f,0.2,0.17808195781520333,-0.0037305842425230484,0.0726058768816874,0.01038247966723484,0.01618729230705867
200,0.2,sim,1c2ae6f,0.5,0.08330045847467445,-0.006929231757867767,0.033293845441176015,0.01932380142007504,0.03341922668250987
200,0.2,sim,1c2ae6f,1,0.10634383557400807,-0.009636633490934174,0.042331672804099656,0.018592600114223687,0.027260149760399668
200,0.5,pool,1c2ae6f,0.01,0.23072318373940712,0.026385599403893487,0.09042122573399802,0.0014993873551378723,0.0019270436943463983
200,0.5,pool,1c2ae6f,0.02,0.21006921792549757,5.833571218542442e-4,0.08575841502601021,6.667361860107727e-4,0.0011904452260536782
200,0.5,pool,1c2ae6f,0.05,0.18387495355811628,0.011437914044717102,0.07419011982718611,0.0015561189599072201,0.0017015313921128652
200,0.5,pool,1c2ae6f,0.1,0.18137682293380833,0.004890289994855391,0.07388511609266483,0.0012168872917015159,0.0015302286535994706
200,0.5,pool,1c2ae6f,0.2,0.1095940875720191,1.291157637356384e-4,0.04474141259403999,0.002129318227887824,0.003137205502321042
200,0.5,pool,1c2ae6f,0.5,0.09835787091909749,-0.002305876725162379,0.04008817025613244,0.0013271254510297435,0.0015792763803593192
200,0.5,pool,1c2ae6f,1,0.11486951847995691,0.011991098484714972,0.045336312926461717,7.89985384070272e-4,0.0013905944056935382
200,0.5,sim,1c2ae6f,0.01,0.23091182837924043,0.023803936029914565,0.09121449835629769,0.018236421282233208,0.028442977668849193
200,0.5,sim,1c2ae6f,0.02,0.20779902847158946,0.0032412278465673303,0.08477165690451051,0.020889087269104885,0.030485173587769556
200,0.5,sim,1c2ae6f,0.05,0.18376490205015947,0.012546178607989502,0.0739651941112882,0.016140721663807686,0.027695651901946804
200,0.5,sim,1c2ae6f,0.1,0.18140236431025858,0.007498611485746619,0.07367659367359797,0.01700291771105069,0.021114332685384166
200,0.5,sim,1c2ae6f,0.2,0.1095248049957894,1.4803587352785995e-5,0.04471331195234909,0.03248257032431828,0.03339492526528522
200,0.5,sim,1c2ae6f,0.5,0.10011076071563868,-0.0037443021706807093,0.04069816871103596,0.013780690304399344,0.019481490568342856
200,0.5,sim,1c2ae6f,1,0.11874719941283134,0.009772636932935976,0.047483103613553644,0.013624756773956142,0.015736692833861254
200,1,pool,1c2ae6f,0.01,0.16382722300046337,0.009303411721189064,0.06623196380665936,0.001582656106213818,0.002028638535662909
200,1,pool,1c2ae6f,0.02,0.16691193076227684,-5.560881768781169e-4,0.0681392412960749,0.0011305516907469941,0.0017192529207446401
200,1,pool,1c2ae6f,0.05,0.1789435287808264,0.005654285813741352,0.0728342419517926,0.0018679126871870384,0.0029134751301888796
200,1,pool,1c2ae6f,0.1,0.15475488070049254,-3.6159955513881116e-4,0.06317738067694009,0.001320452984654169,0.0023236836033390567
200,1,pool,1c2ae6f,0.2,0.13982451002710464,-0.0068808920147375,0.056666882678229,9.165943714455773e-4,0.001604484402335896
200,1,pool,1c2ae6f,0.5,0.07932092862161319,0.004414704204415956,0.0320802951932598,0.001915837426033546,0.0025582211286929077
200,1,pool,1c2ae6f,1,0.12056370485208744,0.006648709879801017,0.04876879957046765,0.0022232011100042433,0.0024510356698027305
200,1,sim,1c2ae6f,0.01,0.16437249167277945,0.008786703618358234,0.06652703592757951,0.017355028041172445,0.023239464817302085
200,1,sim,1c2ae6f,0.02,0.163357258797974,0.003010548430757669,0.06662233558257649,0.03124871079362644,0.05532565668308214
200,1,sim,1c2ae6f,0.05,0.1795915981979359,0.006874866572364905,0.07299493064699988,0.025690454786797698,0.031025490615864976
200,1,sim,1c2ae6f,0.1,0.1536332448383416,-0.0016145358432090695,0.0626997256288837,0.014058330570442042,0.021906244554860666
200,1,sim,1c2ae6f,0.2,0.1391695651224431,-0.007642645507578738,0.05629936008257236,0.016428441537540518,0.024726306354109134
200,1,sim,1c2ae6f,0.5,0.08804571614509615,0.005933059103523417,0.03545147150107086,0.01719239486349372,0.021334943132904648
200,1,sim,1c2ae6f,1,0.1274257186027043,0.01087152792900694,0.050872672828589934,0.027646187546653742,0.03479075045031884
200,10,pool,1c2ae6f,0.01,0.08363667759030936,-6.095959423123761e-4,0.0341390885327168,0.0016395480085008359,0.0023025780217867213
200,10,pool,1c2ae6f,0.02,0.084545781911921275,0.006139429402204385,0.033965260877329366,0.0020340758816756255,0.0031475269414091233
200,10,pool,1c2ae6f,0.05,0.09464323122688544,0.0047988962586018495,0.03833876364129993,0.0014931041240818504,0.0024060661984644663
200,10,pool,1c2ae6f,0.1,0.0814538912899154,8.772202401722234e-4,0.03324183938495469,0.0010424418982857694,0.0015939685575676267
200,10,pool,1c2ae6f,0.2,0.06783782020379409,0.0012917213619144396,0.027664533809980536,0.0012596779917018052,0.0016837985677272554
200,10,pool,1c2ae6f,0.5,0.06382665022638606,0.004817912876893832,0.025607835949781048,0.002338683656211568,0.0029714561628758043
200,10,pool,1c2ae6f,1,0.08036791806896267,0.0046213090039593395,0.032482978294482795,0.0013701956304644114,0.0023205653276322227
200,10,sim,1c2ae6f,0.01,0.08176794234963197,0.0027063857600247133,0.03327173287942872,0.017203784097929463,0.03223325945598273
200,10,sim,1c2ae6f,0.02,0.08527486977960663,0.007577535231809925,0.03397864323069454,0.006249741339391363,0.01209698687871457
200,10,sim,1c2ae6f,0.05,0.09243848673629183,0.005091824885470293,0.03739276611438331,0.0075563798834010825,0.011583838393960736
200,10,sim,1c2ae6f,0.1,0.08492432068049581,-0.004387937163729288,0.034391414354280024,0.017600354834745095,0.022866581347063025
200,10,sim,1c2ae6f,0.2,0.06890440616541665,0.0018786726040762331,0.028067302223075845,0.009910745020104864,0.014424296484860308
200,10,sim,1c2ae6f,0.5,0.068236225117001,0.005287543492811073,0.027350910164891606,0.00735325915081133,0.01157445357522116
200,10,sim,1c2ae6f,1,0.07794682847006297,-0.004574971686819636,0.03149107247281947,0.01458614244738756,0.025553848130750692
500,0.05,pool,1c2ae6f,0.01,0.311778686206784,0.028675621665603796,0.12401088763046521,0.0018442453519386805,0.002734452377475425
500,0.05,pool,1c2ae6f,0.02,0.30795069541327863,0.01988335553957616,0.12413805744710385,0.001543922427768802,0.0024644352700064287
500,0.05,pool,1c2ae6f,0.05,0.296458030704274,0.013196685119338105,0.12030686388026142,0.0013104806993785817,0.0016207689320493963
500,0.05,pool,1c2ae6f,0.1,0.22188008212376187,0.0041869695089725035,0.09048534555498745,0.001496679099698612,0.0017590712182495225
500,0.05,pool,1c2ae6f,0.2,0.12282082192829093,-0.004898336495744115,0.049901556583249844,0.0017580081728655213,0.002856527239763096
500,0.05,pool,1c2ae6f,0.5,0.09278297047262457,-0.008263561782732007,0.036966112611646874,0.0022187869974742,0.0033865478722171303
500,0.05,pool,1c2ae6f,1,0.10091732676762637,-0.0022176767770931104,0.041139596295616726,0.0013635612964610952,0.0018639184370703257
500,0.05,sim,1c2ae6f,0.01,0.3113614487319942,0.029160435451291742,0.12372278541308424,0.02145194484753978,0.035336046432828117
500,0.05,sim,1c2ae6f,0.02,0.30861713449924455,0.020320351575916176,0.1243429635976719,0.016279117649341996,0.02358113987531465
500,0.05,sim,1c2ae6f,0.05,0.29953561862383266,0.015002312163223048,0.121361148782539,0.012103990800674898,0.022502918703063098
500,0.05,sim,1c2ae6f,0.1,0.2256582084396568,0.006097497155964458,0.09192256723894814,0.011173985019576846,0.018856167221601165
500,0.05,sim,1c2ae6f,0.2,0.11885680843857797,-0.003943111458655931,0.048362609773033895,0.019366281386746197,0.02759216846888653
500,0.05,sim,1c2ae6f,0.5,0.09429308923471179,-0.009370121014117924,0.037337183589798775,0.02101582587223401,0.023727417642503856
500,0.05,sim,1c2ae6f,1,0.10461269553889781,0.001353022217774732,0.04268651631991726,0.009343056492226028,0.014020983476698709
500,0.1,pool,1c2ae6f,0.01,0.2883098190796082,0.01821676828403292,0.1162837391164614,0.0020455789442946053,0.0026821164588334005
500,0.1,pool,1c2ae6f,0.02,0.277974524215565,0.022740009972692925,0.11118092446662534,0.0011029147663654461,0.0017661186129451314
500,0.1,pool,1c2ae6f,0.05,0.23810806719554692,0.0074805097203977326,0.09691895541253123,0.0014716179969339114,0.001742364706255164
500,0.1,pool,1c2ae6f,0.1,0.18261577763486106,4.141660884892645e-4,0.07455142860233228,9.760520877251969e-4,0.0013601814743188795
500,0.1,pool,1c2ae6f,0.2,0.14060871307534423,0.0031651284488799316,0.05731594013901808,0.0021047513365763017,0.002726929821134691
500,0.1,pool,1c2ae6f,0.5,0.056186781794080314,0.001552076020555113,0.022885587926808518,0.0014426756038903041,0.0020404876812718906
500,0.1,pool,1c2ae6f,1,0.08326612714573373,-1.1730278752199695e-4,0.033993051667916226,0.0010917078503906376,0.0015722924894066613
500,0.1,sim,1c2ae6f,0.01,0.28619422870588695,0.018280252227104554,0.11539940122291086,0.03829528857290388,0.0627151643154771
500,0.1,sim,1c2ae6f,0.02,0.2794636179983395,0.023235421177634663,0.11169945165555456,0.02362342356846687,0.030475103337853818
500,0.1,sim,1c2ae6f,0.05,0.23613287500500268,0.005575555591798572,0.09623947019214171,0.02603788929100837,0.04203961193978238
500,0.1,sim,1c2ae6f,0.1,0.18687848781759347,-4.894504099728995e-4,0.0762912531451755,0.01781053718643922,0.025575816178840874
500,0.1,sim,1c2ae6f,0.2,0.14072254520901964,-0.0013875726465636237,0.05743297917719346,0.016343829043029837,0.021316509443279258
500,0.1,sim,1c2ae6f,0.5,0.06150975504367401,0.00664256145014408,0.02421675807445173,0.020450890339393377,0.02772680273031477
500,0.1,sim,1c2ae6f,1,0.0841931221079957,-0.0023175092650084637,0.03429348022372832,0.007308526638200018,0.012127776503276467
500,0.2,pool,1c2ae6f,0.01,0.22910547562652894,0.004814628386635005,0.09340791818956401,0.0012425545748790002,0.0019931633332582644
500,0.2,pool,1c2ae6f,0.02,0.2159240632385448,0.00747561060850762,0.08783307327123697,0.0014773338855255504,0.002664401817123973
500,0.2,pool,1c2ae6f,0.05,0.19636621762321121,0.010294587408323048,0.07950243208460223,0.0013128557299124043,0.002187861623782803
500,0.2,pool,1c2ae6f,0.1,0.1560466707961274,0.0027392296385183932,0.06364686846509646,9.105898678052234e-4,0.0015265141579251713
500,0.2,pool,1c2ae6f,0.2,0.13482267593710012,-0.010673811457998776,0.0539962536363942,0.0011429080352606579,0.0020835367927865426
500,0.2,pool,1c2ae6f,0.5,0.08947967685005118,0.010144851002276372,0.03509298257971066,9.150324246338461e-4,0.0014152569203647407
500,0.2,pool,1c2ae6f,1,0.05996374302651343,-0.004175638899508573,0.024121341575581306,0.0022344061547239415,0.0031550544514266183
500,0.2,sim,1c2ae6f,0.01,0.22910133508383196,0.004782592973999294,0.09340787133486536,0.0032490148618858836,0.006642397490820497
500,0.2,sim,1c2ae6f,0.02,0.21553055819497974,0.009262246849429327,0.08750112972188889,0.01427942852222914,0.01945291224130137
500,0.2,sim,1c2ae6f,0.05,0.1940278928898939,0.011439308210597944,0.07838120159969249,0.018881442288454106,0.025511180352063744
500,0.2,sim,1c2ae6f,0.1,0.1560588678156751,0.0034184670908693916,0.06361898919924538,0.007983764256250523,0.011711045061978934
500,0.2,sim,1c2ae6f,0.2,0.13712760608465568,-0.0123218892736771,0.0546092278814853,0.020052159503996355,0.03037448099294052
500,0.2,sim,1c2ae6f,0.5,0.08679327746282452,0.0015812582712884818,0.035397906591623306,0.015252998587620217,0.02477954665935804
500,0.2,sim,1c2ae6f,1,0.06800272553551737,-5.649258843330585e-4,0.027756248043549186,0.021669385721992642,0.026172891609264937
500,0.5,pool,1c2ae6f,0.01,0.17213802845097712,-0.007695012586053726,0.06985248925031502,0.0014727587092789943,0.0022035068864020664
500,0.5,pool,1c2ae6f,0.02,0.17759214134859128,0.008770914887063557,0.07196920056644758,0.0016574965262116355,0.0020120486087198412
500,0.5,pool,1c2ae6f,0.05,0.16910190770720604,-0.004073842313744167,0.0689152596104241,0.0018621363174700265,0.002815049174011087
500,0.5,pool,1c2ae6f,0.1,0.1861733186406965,-0.010804707759585155,0.0752330316583858,8.313892654254276e-4,0.0013003253335034017
500,0.5,pool,1c2ae6f,0.2,0.14045945914659394,-0.0047539806252,0.057144929307047926,9.878069032956424e-4,0.0014959374329668782
500,0.5,pool,1c2ae6f,0.5,0.07203887607306912,6.056596766104326e-4,0.029403510912836526,0.0015246121604661801,0.002102897516767282
500,0.5,pool,1c2ae6f,1,0.08500001302168284,-0.010807607103326027,0.032975182551648025,6.652697268904192e-4,0.0011243525002368926
500,0.5,sim,1c2ae6f,0.01,0.17112152583838292,-0.008043887030312532,0.06939542719555059,0.01641220720221723,0.021834246675860244
500,0.5,sim,1c2ae6f,0.02,0.1786890239870635,0.007806150054189572,0.07253062734854177,0.011372182881913684,0.01757920488013632
500,0.5,sim,1c2ae6f,0.05,0.16791173262347261,-0.001829322930155373,0.0685252647061892,0.013356333668775784,0.020510436375590163
500,0.5,sim,1c2ae6f,0.1,0.1833177579644635,-0.01049963749964187,0.07409897216940586,0.013371319861525992,0.021162742396957306
500,0.5,sim,1c2ae6f,0.2,0.14070216116984482,-0.0027719736212756343,0.05737449365255537,0.011216471271505503,0.013388864321326188
500,0.5,sim,1c2ae6f,0.5,0.07763403583296588,-0.0024340237468294806,0.03160036046765251,0.016221696058164065,0.0246522117983495
500,0.5,sim,1c2ae6f,1,0.09978585717168012,-0.010954015024149248,0.039237045889038806,0.01598234541538946,0.033877468143452764
500,1,pool,1c2ae6f,0.01,0.12722260969580704,0.0044771942975465745,0.051745081578097436,0.002532679958232276,0.003948999565705079
500,1,pool,1c2ae6f,0.02,0.15335302431625666,0.0041539498051766325,0.062468149581792004,0.0013236322082148483,0.0019323535373545458
500,1,pool,1c2ae6f,0.05,0.1270929614729927,-0.0010971127192676204,0.0518738837921083,0.0017035108616686734,0.0022377622624911416
500,1,pool,1c2ae6f,0.1,0.13228024259243915,0.0026921873615086255,0.05393603517683045,0.0018365877055001297,0.002682180125713072
500,1,pool,1c2ae6f,0.2,0.09489369704435696,-4.680972738927356e-4,0.038737361483885395,0.0010602861661516071,0.0019681840314385683
500,1,pool,1c2ae6f,0.5,0.08020055250093393,-7.651922935769491e-4,0.03273279575079139,0.0015024593368458518,0.0027185409093393137
500,1,pool,1c2ae6f,1,0.09804447356369843,-0.00284577032676035,0.03992519744026893,0.0012639881709767518,0.002158452155436343
500,1,sim,1c2ae6f,0.01,0.12724704321350191,0.0032389195920015145,0.051847318165677767,0.017971769186281867,0.02035717023956802
500,1,sim,1c2ae6f,0.02,0.15653126148719435,0.005388298244170258,0.06367604635308796,0.023840380038874325,0.027217202878380052
500,1,sim,1c2ae6f,0.05,0.1270903602381272,-0.0021573904789225764,0.05183954999705931,0.012890896313555953,0.017987396357884544
500,1,sim,1c2ae6f,0.1,0.13308987010348236,0.0026577806640361245,0.05426866919290396,0.009369023231560865,0.0121727530766482
500,1,sim,1c2ae6f,0.2,0.09513236799901106,4.696536289916583e-4,0.03883478679807559,0.011293377641874663,0.019969242027411876
500,1,sim,1c2ae6f,0.5,0.0795033719296023,-0.0034365326342198493,0.03227467430483827,0.012529942918825844,0.01964652092724678
500,1,sim,1c2ae6f,1,0.10015830727161786,-0.006419730379607921,0.04038235771273278,0.014857844187604425,0.020582050082345486
500,10,pool,1c2ae6f,0.01,0.10797022045372998,-0.009338088082882294,0.04307816378507995,0.0013219208686615544,0.0025031909483720243
500,10,pool,1c2ae6f,0.02,0.08215392178941464,-1.8351726750492222e-4,0.03353869604366579,0.0012008549154952377,0.001568750484737154
500,10,pool,1c2ae6f,0.05,0.09488996206273595,-0.006287443155912784,0.038225020714261794,0.0013094835139959818,0.002124440856919437
500,10,pool,1c2ae6f,0.1,0.08210653556312726,-0.007810283778135435,0.03259723911112986,0.001561369467099428,0.0019867277963292102
500,10,pool,1c2ae6f,0.2,0.051747371599554934,-0.0020246898231630708,0.021028529248706802,0.001623729026784445,0.002701299236902131
500,10,pool,1c2ae6f,0.5,0.06393759359146636,0.0011417279080316444,0.026077431553521685,5.724736639963829e-4,7.445171149172966e-4
500,10,pool,1c2ae6f,1,0.09015651287537632,0.005872867168277199,0.0363346790297977,7.161068076918009e-4,0.0012622948855061024
500,10,sim,1c2ae6f,0.01,0.10842343277093346,-0.008636506806405047,0.043412949824775095,0.018859972004381133,0.027812090801644884
500,10,sim,1c2ae6f,0.02,0.08391409096644198,0.0013338595496337586,0.03423180678583249,0.014636292687721087,0.020897616616918118
500,10,sim,1c2ae6f,0.05,0.09637667096424904,-0.008834942532930903,0.038340851687614634,0.015936195822451697,0.027831970139960107
500,10,sim,1c2ae6f,0.1,0.08115097062884795,-0.006380245785924674,0.03250957504149428,0.019584691725727087,0.031634428597008095
500,10,sim,1c2ae6f,0.2,0.05036937887079852,1.4766563342859568e-4,0.02056268261112133,0.01706644354883138,0.025000816645589716
500,10,sim,1c2ae6f,0.5,0.061545398323025025,3.263825312513247e-4,0.025123683718089512,0.010104496543052323,0.01247564659558123
500,10,sim,1c2ae6f,1,0.09129306785350011,0.006514144967040661,0.03669654781718586,0.012465534670738274,0.015523960398291278
