nch,z,interval,rank,share,c,mag,sigma,dompar
2000,0.5,0.1,5,0.07035787909792705,0.008306694981373836,0.031316404493981924,0.013519400239535358,2
2000,0.5,0.1,6,0.011559727961690072,0.0033670200368770883,0.031316404493981924,0.0030567990403201424,3
2000,0.5,0.2,1,1.5575162795152003e-4,5.722621287115754e-4,0.04585415647751388,0.19303663785241496,4
2000,0.5,0.2,2,0.12250991210110056,-0.016049604055474224,0.04585415647751388,0.14573237428951152,6
2000,0.5,0.2,3,0.5090270535799094,0.03271516695792406,0.04585415647751388,0.06863928244033553,5
2000,0.5,0.2,4,0.002932142233632186,-0.0024829685882917472,0.04585415647751388,0.04996447471949589,1
2000,0.5,0.2,5,0.04969992031841748,0.010222486716770514,0.04585415647751388,0.013738523894780528,2
2000,0.5,0.2,6,0.31567522013898874,0.02576314955926462,0.04585415647751388,0.0030618979578302414,3
2000,0.5,0.5,1,0.1487364296727351,0.007445456457005488,0.019305571030837992,0.30704932017867914,4
2000,0.5,0.5,2,0.26473216400162036,-0.009933127426133325,0.019305571030837992,0.22158017757884702,6
2000,0.5,0.5,3,0.4142378004831203,0.012425318088348736,0.019305571030837992,0.06864824460389594,5
2000,0.5,0.5,4,0.14634812477524334,-0.0073854375972187735,0.019305571030837992,0.05122639154847151,1
2000,0.5,0.5,5,0.005570182824621322,0.0014408453752254948,0.019305571030837992,0.014117424775428237,2
2000,0.5,0.5,6,0.02037529824265964,-0.002755717150833305,0.019305571030837992,0.0030699035767021467,3
2000,0.5,1,1,0.10890124352380198,-0.009778704507719917,0.029632268717947108,0.43429265180443755,4
2000,0.5,1,2,0.059971086775361046,0.007256644754167325,0.029632268717947108,0.3105519742876974,6
2000,0.5,1,3,0.42056037455617534,-0.0192167118826088,0.029632268717947108,0.06865593480067271,5
2000,0.5,1,4,0.21511413635532525,-0.013743564311293038,0.029632268717947108,0.0540886203618124,1
2000,0.5,1,5,0.16973430945542642,-0.012208146220387323,0.029632268717947108,0.014648602720556514,2
2000,0.5,1,6,0.025718849333909943,-0.004752155799101876,0.029632268717947108,0.003078809343404962,3
2000,1,0.01,1,0.0019453142061772609,0.0011263364801537543,0.025537199615953944,0.0968825041182899,5
2000,1,0.01,2,0.022423173259653505,0.0038240345509230433,0.025537199615953944,0.08112012258209773,6
2000,1,0.01,3,0.5894902407892592,-0.019607019512292302,0.025537199615953944,0.04585157616286306,1
2000,1,0.01,4,0.010168558908219981,-0.002575152634744937,0.025537199615953944,0.02426801536112323,4
2000,1,0.01,5,0.15493823653402083,0.010052002213451173,0.025537199615953944,0.013068656106056474,2
2000,1,0.01,6,0.22103447630266918,0.012006136612792135,0.025537199615953944,0.0030425049358188106,3
2000,1,0.02,1,0.28242799872535795,0.016092642627933668,0.03028122865613894,0.0969111393160755,5
2000,1,0.02,2,0.23501518547884073,-0.014679844497301048,0.03028122865613894,0.08517142370559279,6
2000,1,0.02,3,0.42276754834695535,-0.019689029711472145,0.03028122865613894,0.047371496149642194,1
2000,1,0.02,4,0.0034319391219808214,-0.0017739577835904614,0.03028122865613894,0.03870544214630245,4
2000,1,0.02,5,9.556364749840666e-4,-9.360948403063543e-4,0.03028122865613894,0.013154284863533375,2
2000,1,0.02,6,0.05540169185188105,0.007127463571481802,0.03028122865613894,0.0030450438961607154,3
2000,1,0.05,1,0.29681164404763405,-0.012299329333325794,0.02257568638274109,0.09910109456305206,6
2000,1,0.05,2,0.0825245830265615,-0.0064853382576636025,0.02257568638274109,0.09691362787210128,5
2000,1,0.05,3,0.06530102185146898,0.005769005486263512,0.02257568638274109,0.0753773536953357,4
2000,1,0.05,4,0.02614478914179177,-0.0036503418298679045,0.02257568638274109,0.0475217252450106,1
2000,1,0.05,5,0.28781422640454873,-0.012111476525879853,0.02257568638274109,0.013354560214591287,2
2000,1,0.05,6,0.24140373552799507,0.011092079060013839,0.02257568638274109,0.003051668192964767,3
2000,1,0.1,1,0.10131024896979579,0.006080693946515448,0.019104094324367847,0.1300321656452501,4
2000,1,0.1,2,0.5146447072732938,-0.013705036897505431,0.019104094324367847,0.11093491111976102,6
2000,1,0.1,3,0.26335104940086396,-0.00980378955766865,0.019104094324367847,0.0969926222226487,5
2000,1,0.1,4,0.04228284435857929,-0.0039283353129585825,0.019104094324367847,0.04897927160669394,1
2000,1,0.1,5,0.06354074624840324,-0.004815624432979292,0.019104094324367847,0.013544132784433671,2
2000,1,0.1,6,0.014870403749063956,0.0023296347395185203,0.019104094324367847,0.0030571733560880126,3
2000,1,0.2,1,0.008262241754701237,0.00194618921647368,0.021410958647281948,0.19112082048960136,4
2000,1,0.2,2,2.9260438810524897e-4,3.6624906959963456e-4,0.021410958647281948,0.14793016386661148,6
2000,1,0.2,3,0.23248438804649,-0.010323643758184443,0.021410958647281948,0.0970187924792354,5
2000,1,0.2,4,0.4410454415423868,-0.014219285740286932,0.021410958647281948,0.04999340828310111,1
2000,1,0.2,5,0.17782158110185048,0.009028764938293743,0.021410958647281948,0.013745716205881149,2
2000,1,0.2,6,0.14009374316646622,-0.008013928850914901,0.021410958647281948,0.0030621385627091786,3
2000,1,0.5,1,0.004160765401501831,0.0015715508459157403,0.024363620271082603,0.30692901428399316,4
2000,1,0.5,2,0.0031028384082351433,0.001357129845218156,0.024363620271082603,0.22252737384145974,6
2000,1,0.5,3,0.042129110871251665,0.005000724957308623,0.024363620271082603,0.09704201216190522,5
2000,1,0.5,4,0.29902016936737325,0.013322694324921416,0.024363620271082603,0.05125736712237146,1
2000,1,0.5,5,0.5278454892449072,0.017700895139308212,0.024363620271082603,0.014117037841660391,2
2000,1,0.5,6,0.12374162670673101,0.00857037317324626,0.024363620271082603,0.0030700817294692113,3
2000,1,1,1,0.11149237324653094,-0.009365775183010563,0.028049243245926694,0.4342873250094676,4
2000,1,1,2,0.2888669152410293,-0.01507544187465859,0.028049243245926694,0.31090376884545434,6
2000,1,1,3,0.005015431860533215,0.0019864393785512624,0.028049243245926694,0.09706195936129232,5
2000,1,1,4,0.33041603483778376,0.01612321726545961,0.028049243245926694,0.05410080622065997,1
2000,1,1,5,0.19439761042512885,-0.012367064043274312,0.028049243245926694,0.014650103553773988,2
2000,1,1,6,0.06981163438899388,0.007411140582254222,0.028049243245926694,0.0030789919169587304,3
2000,10,0.01,1,0.07919554464917748,-0.00620636758638771,0.022053987249028788,0.3034269231063401,5
2000,10,0.01,2,0.09519243626171976,-0.0068043765638209075,0.022053987249028788,0.12365990221189997,6
2000,10,0.01,3,0.08390740245435238,-0.006388328753199038,0.022053987249028788,0.04942668902950494,1
2000,10,0.01,4,0.013936913363341777,0.002603576957889625,0.022053987249028788,0.021068346030824085,4
2000,10,0.01,5,0.5370641404559734,-0.01616218959182228,0.022053987249028788,0.0135880397678082,2
2000,10,0.01,6,0.1907035628154352,-0.009630892217446592,0.022053987249028788,0.0030594947461312135,3
2000,10,0.02,1,0.032383433552140024,-0.006152446616399436,0.03418900068857835,0.30345746904997317,5
2000,10,0.02,2,0.03245783079436508,0.006159509833912183,0.03418900068857835,0.12701754734489878,6
2000,10,0.02,3,0.23068152796061311,-0.016420743477565142,0.03418900068857835,0.04955879045734689,1
2000,10,0.02,4,0.026220701176358826,-0.005536159036337502,0.03418900068857835,0.031895710447792054,4
2000,10,0.02,5,0.5209013907155491,-0.024675397949884152,0.03418900068857835,0.013598443369058168,2
2000,10,0.02,6,0.15735511580097394,0.01356209681815974,0.03418900068857835,0.0030594452762688013,3
2000,10,0.05,1,0.016859105585020673,0.0027174945013265484,0.020929141234441465,0.30369149194558237,5
2000,10,0.05,2,0.21341503973568354,0.009668607261109621,0.020929141234441465,0.13595064882725724,6
2000,10,0.05,3,0.09947718557459523,0.006601051993875307,0.020929141234441465,0.05960213692310493,4
2000,10,0.05,4,0.44232080742137564,-0.013919386483656123,0.020929141234441465,0.049290997940334036,1
2000,10,0.05,5,0.00958729185197238,-0.002049270946023193,0.020929141234441465,0.013635337700279878,2
2000,10,0.05,6,0.21834056983135255,-0.00977954452719694,0.020929141234441465,0.0030606894345397927,3
2000,10,0.1,1,0.22927556222647794,0.0076241041981468805,0.015922451679935126,0.30408663328366675,5
2000,10,0.1,2,0.17316571331475022,-0.0066258392115532815,0.015922451679935126,0.15015008485486447,6
2000,10,0.1,3,0.25243386936912254,0.007999885143596642,0.015922451679935126,0.09662803052861828,4
2000,10,0.1,4,0.15366854269388874,-0.006241693316556735,0.015922451679935126,0.04989015921476083,1
2000,10,0.1,5,0.08617651172454104,0.004674168829424166,0.015922451679935126,0.013704089180574868,2
2000,10,0.1,6,0.10527980067121956,0.005166333845548822,0.015922451679935126,0.003062531363543698,3
2000,10,0.2,1,0.07837632501374434,-0.0051659468059274075,0.018452596360142313,0.3045458845884,5
2000,10,0.2,2,0.26692508722475455,-0.009533495777801002,0.018452596360142313,0.1843392993743641,4
2000,10,0.2,3,0.08309942114047603,-0.005319324455442626,0.018452596360142313,0.15157326737822635,4
2000,10,0.2,4,0.1677077677093912,-0.007556732884422125,0.018452596360142313,0.05045520004825384,1
2000,10,0.2,5,0.023371934573684437,0.002821011215959945,0.018452596360142313,0.013839391059017204,2
2000,10,0.2,6,0.38051946433794936,-0.01138271652348277,0.018452596360142313,0.003066004794386098,3
2000,10,0.5,1,0.2602441338744418,0.011792895630662268,0.02311692055635989,0.30503099050610005,5
2000,10,0.5,2,0.13306846023691551,0.008432717399108426,0.02311692055635989,0.3006572761645911,4
2000,10,0.5,3,0.12513476014821254,0.008177470070163069,0.02311692055635989,0.2327787932119258,6
2000,10,0.5,4,0.43531366237967306,-0.015252152164050764,0.02311692055635989,0.05145822985713931,1
2000,10,0.5,5,0.045643284226544546,0.004938765703604233,0.02311692055635989,0.014174102011902586,2
2000,10,0.5,6,5.95699134212586e-4,-5.642134890861013e-4,0.02311692055635989,0.0030734091423982694,3
2000,10,1,1,0.6099479686386036,0.02168523025894856,0.027766276449472417,0.43370153708247344,4
2000,10,1,2,0.014921220073092255,-0.0033917185856732965,0.027766276449472417,0.31651551863595534,6
2000,10,1,3,5.342874508786729e-5,-2.02957511929696e-4,0.027766276449472417,0.30544912891753095,5
2000,10,1,4,0.06736356458295513,0.007206595950840524,0.027766276449472417,0.05424743200574075,1
2000,10,1,5,0.3013775177988226,0.015243091940168695,0.027766276449472417,0.014692156575136603,2
2000,10,1,6,0.006336300161438555,-0.0022102200509793134,0.027766276449472417,0.0030821881430163323,3
5000,0.05,0.01,1,0.18685873998968916,0.009735544306100933,0.02252182240634437,0.04637403852053991,6
5000,0.05,0.01,2,0.04891951989687572,0.004981322075311139,0.02252182240634437,0.036933842462732194,4
5000,0.05,0.01,3,0.0023441819538584014,0.0010904335085563427,0.02252182240634437,0.02714723309768564,1
5000,0.05,0.01,4,0.31455150548535143,0.01263133966099666,0.02252182240634437,0.02171235500770889,5
5000,0.05,0.01,5,0.07337614080001965,-0.006100718170939361,0.02252182240634437,0.008099588538241354,2
5000,0.05,0.01,6,0.37394991187420556,0.013772419645058726,0.02252182240634437,0.0019217379272646615,3
5000,0.05,0.02,1,0.43139810238201337,0.00973126392452145,0.014815971575431866,0.05946417624105041,4
5000,0.05,0.02,2,0.03449242631193312,0.0027516425004686937,0.014815971575431866,0.052245293829284715,6
5000,0.05,0.02,3,0.05430926401153972,0.0034527655895391636,0.014815971575431866,0.02950723590236816,1
5000,0.05,0.02,4,0.14029094790024474,-0.005549386341910256,0.014815971575431866,0.021713226346600924,5
5000,0.05,0.02,5,0.33938453500748467,-0.008631298980501894,0.014815971575431866,0.00831378076920131,2
5000,0.05,0.02,6,1.2472438678437747e-4,1.6546487853292963e-4,0.014815971575431866,0.001928306570001616,3
5000,0.05,0.05,1,0.0657120414042255,-0.005986829162900426,0.02335470499897083,0.09675672967383091,4
5000,0.05,0.05,2,0.016184173604833832,0.002971116287529323,0.02335470499897083,0.07376132926514835,6
5000,0.05,0.05,3,8.922628537244558e-5,2.206077638232786e-4,0.02335470499897083,0.031204876698199806,1
5000,0.05,0.05,4,0.8852761074621175,0.021974234640150376,0.02335470499897083,0.021713814289364957,5
5000,0.05,0.05,5,0.032572476767735,-0.004215021337144971,0.02335470499897083,0.008509711869244752,2
5000,0.05,0.05,6,1.6597447571577937e-4,3.0088119041386395e-4,0.02335470499897083,0.0019331136848925185,3
5000,0.05,0.1,1,8.664691468147429e-5,-2.23072658473019e-4,0.023964578318043914,0.13729674093915875,4
5000,0.05,0.1,2,0.19801854846075503,0.010664063632791574,0.023964578318043914,0.10025125985064061,6
5000,0.05,0.1,3,0.07773184412966067,0.0066814277591525206,0.023964578318043914,0.03182593799520175,1
5000,0.05,0.1,4,0.5299063858119062,-0.01744493550221773,0.023964578318043914,0.021714033273740236,5
5000,0.05,0.1,5,0.15230552839809972,-0.009352498029456898,0.023964578318043914,0.008614833034778495,2
5000,0.05,0.1,6,0.041951046284896966,0.004908414043066139,0.023964578318043914,0.0019353658762711827,3
5000,0.05,0.2,1,0.19600877173151432,-0.012238878785894063,0.027644190680954153,0.1942193079129705,4
5000,0.05,0.2,2,0.06093075289443029,-0.006823734993103109,0.027644190680954153,0.13939153560772272,6
5000,0.05,0.2,3,0.6095722664169271,0.021583232039618625,0.027644190680954153,0.03221022118760836,1
5000,0.05,0.2,4,0.07997163473749894,0.007817571586018934,0.027644190680954153,0.021714158175325893,5
5000,0.05,0.2,5,0.04725704421120588,0.006009483638370512,0.027644190680954153,0.008718932615895972,2
5000,0.05,0.2,6,0.006259530008423446,0.0021871307310381244,0.027644190680954153,0.0019375739850731645,3
5000,0.05,0.5,1,0.26105304746281166,0.015220795447854497,0.029790168919743752,0.30709250077276595,4
5000,0.05,0.5,2,0.49414656001171964,0.020941165737383097,0.029790168919743752,0.21852366137230883,6
5000,0.05,0.5,3,0.005662112636929081,-0.002241621162951216,0.029790168919743752,0.03276420884356697,1
5000,0.05,0.5,4,4.221500725474078e-6,-6.1207747861505e-5,0.029790168919743752,0.021714281815974876,5
5000,0.05,0.5,5,0.05494413920940761,-0.006982865109927816,0.029790168919743752,0.008932694290825542,2
5000,0.05,0.5,6,0.18418991917840652,0.012785151965888183,0.029790168919743752,0.0019419746730680834,3
5000,0.05,1,1,0.09028791270654925,-0.007405557237849423,0.02464580094081911,0.43429447895639933,4
5000,0.05,1,2,0.18178060171155336,0.010507918719169779,0.02464580094081911,0.30833434103413165,6
5000,0.05,1,3,0.15140192506670205,-0.009589779800556078,0.02464580094081911,0.034486831358093155,1
5000,0.05,1,4,0.25862189145963776,-0.01253359272316338,0.02464580094081911,0.021714407961288935,5
5000,0.05,1,5,0.3168744265854943,-0.013873515759666956,0.02464580094081911,0.009263994583850637,2
5000,0.05,1,6,0.0010332424700633311,-7.922168236806667e-4,0.02464580094081911,0.0019473939182196468,3
5000,0.1,0.01,1,0.057623119029073355,0.003511757780576752,0.014629388466584067,0.04813121238807644,6
5000,0.1,0.01,2,0.2829576741776725,-0.007781922668852477,0.014629388466584067,0.03481602881975434,4
5000,0.1,0.01,3,0.04481263911833115,0.0030968946577099115,0.014629388466584067,0.03070370337910316,5
5000,0.1,0.01,4,0.07155412686672379,0.003913303358041401,0.014629388466584067,0.027583985360318183,1
5000,0.1,0.01,5,0.1894876083657962,-0.006368198313768424,0.014629388466584067,0.008161482333317172,2
5000,0.1,0.01,6,0.35356483244240305,-0.00869882718050475,0.014629388466584067,0.0019227278977782401,3
5000,0.1,0.02,1,0.06740235047032088,-0.006321482284408958,0.024349015401239422,0.058925480970841784,4
5000,0.1,0.02,2,9.537660501552485e-4,-7.519731502880791e-4,0.024349015401239422,0.051951694461244334,4
5000,0.1,0.02,3,0.01591883705752887,0.003072112200600835,0.024349015401239422,0.030708285658432394,5
5000,0.1,0.02,4,0.6140939647144591,-0.019080898396247215,0.024349015401239422,0.0297062121185983,1
5000,0.1,0.02,5,0.015390297176682905,0.0030206813020464745,0.024349015401239422,0.008338019342132004,2
5000,0.1,0.02,6,0.28624078453085305,-0.013027082428902522,0.024349015401239422,0.0019284932568067684,3
5000,0.1,0.05,1,0.28388932827005525,0.013068910985552167,0.024528154117954462,0.09611377870434024,4
5000,0.1,0.05,2,0.04258581847378589,0.005061711235974746,0.024528154117954462,0.07460619724991199,6
5000,0.1,0.05,3,0.009299120896659135,-0.0023652977207936463,0.024528154117954462,0.031241891597591182,1
5000,0.1,0.05,4,0.004382525096023962,0.0016237795672479991,0.024528154117954462,0.030700624235705604,5
5000,0.1,0.05,5,0.03417925396162789,0.004534674887291885,0.024528154117954462,0.008514955524079586,2
5000,0.1,0.05,6,0.6256639533018479,-0.019401505604591824,0.024528154117954462,0.001933142681616607,3
5000,0.1,0.1,1,0.14780993052163827,-0.00702470052993269,0.018271575976693693,0.1371944361504239,4
5000,0.1,0.1,2,0.04812701565952585,-0.004008394653257341,0.018271575976693693,0.10071131023283578,6
5000,0.1,0.1,3,0.27875760428312796,0.009646935389593079,0.018271575976693693,0.031834550646889434,1
5000,0.1,0.1,4,0.038080425757677554,0.0035655530774400057,0.018271575976693693,0.03070451104453331,5
5000,0.1,0.1,5,0.01436526436505789,0.0021899430422224085,0.018271575976693693,0.0086153749646259,2
5000,0.1,0.1,6,0.47285975941297254,-0.012564412511271182,0.018271575976693693,0.0019353772944255957,3
5000,0.1,0.2,1,0.24727527124128929,-0.005682857816291888,0.01142816354410627,0.19421037666789026,4
5000,0.1,0.2,2,0.0801271432676311,0.0032349403458999445,0.01142816354410627,0.13956973680897614,6
5000,0.1,0.2,3,0.29829808161388377,-0.006241682552247844,0.01142816354410627,0.03220401436317723,1
5000,0.1,0.2,4,0.025894891662149033,-0.0018390074811465266,0.01142816354410627,0.03070562748182283,5
5000,0.1,0.2,5,7.146927468670616e-4,3.0551752988412583e-4,0.01142816354410627,0.008718192870396558,2
5000,0.1,0.2,6,0.34768991946817984,-0.006738643738120008,0.01142816354410627,0.0019375796464440771,3
5000,0.1,0.5,1,0.003243394511213014,0.001702541109593869,0.029894942228230772,0.3070922861941224,4
5000,0.1,0.5,2,0.025778489535296545,-0.004799836587034735,0.029894942228230772,0.21856599096801527,6
5000,0.1,0.5,3,0.07496837517292519,-0.008185340827651053,0.029894942228230772,0.0327690409560461,1
5000,0.1,0.5,4,0.16430109355434605,0.012117637195635328,0.029894942228230772,0.030706688277549358,5
5000,0.1,0.5,5,0.07828893287871902,-0.00836465253467558,0.029894942228230772,0.008932815845312424,2
5000,0.1,0.5,6,0.6534197143475002,0.024165391485375328,0.029894942228230772,0.0019419770212515178,3
5000,0.1,1,1,0.06152629995207458,-0.004478916449923248,0.018056873766220286,0.4342944701362543,4
5000,0.1,1,2,0.03906146631894488,0.0035687558131477642,0.018056873766220286,0.30834854350199514,6
5000,0.1,1,3,0.0018847462356516018,7.839150534359086e-4,0.018056873766220286,0.03448774185256503,1
5000,0.1,1,4,0.2163422323570914,-0.008398722175511695,0.018056873766220286,0.030707818210511856,5
5000,0.1,1,5,0.24313363059325924,-0.008903588493860458,0.018056873766220286,0.009263727190006624,2
5000,0.1,1,6,0.43805162454297825,-0.011951026505263291,0.018056873766220286,0.0019474004066194596,3
5000,0.2,0.01,1,0.00032300092963360273,-3.8781827547048557e-4,0.021578755025665357,0.050857878162675146,6
5000,0.2,0.01,2,0.39134070126961285,0.013499071390850612,0.021578755025665357,0.04341364038668899,5
5000,0.2,0.01,3,0.3463627487583669,-0.012699656475124917,0.021578755025665357,0.03284805349208392,4
5000,0.2,0.01,4,0.06940405320385135,0.0056848472746081746,0.021578755025665357,0.02790839516533578,1
5000,0.2,0.01,5,0.12921322468515833,0.007756751300797172,0.021578755025665357,0.008232453414965509,2
5000,0.2,0.01,6,0.06335627115337703,-0.005431517574618228,0.021578755025665357,0.0019242122936904804,3
5000,0.2,0.02,1,0.56886583322832,-0.017937636706712008,0.023782652969285552,0.05984592712266816,6
5000,0.2,0.02,2,0.07779330953399802,-0.006633327240118499,0.023782652969285552,0.05028957004943576,4
5000,0.2,0.02,3,0.04125769835933477,-0.0048307303611793235,0.023782652969285552,0.043419447204172935,5
5000,0.2,0.02,4,0.008819263839414993,-0.002233451193187148,0.023782652969285552,0.02996603793051626,1
5000,0.2,0.02,5,0.22994878192723747,-0.011404489652342528,0.023782652969285552,0.008367695991491376,2
5000,0.2,0.02,6,0.07331511311169477,0.006439572740161429,0.023782652969285552,0.0019288150626737685,3
5000,0.2,0.05,1,0.009581288940733401,-0.00144662807754157,0.014778995653342446,0.0947862070393531,4
5000,0.2,0.05,2,0.12487818084614048,-0.005222617301932328,0.014778995653342446,0.07575357053131515,6
5000,0.2,0.05,3,0.3096068093856495,0.008223376477695013,0.014778995653342446,0.043424032702809014,5
5000,0.2,0.05,4,0.0037598743294250153,9.062157084688535e-4,0.014778995653342446,0.03128827767265666,1
5000,0.2,0.05,5,0.4430158578487346,0.009836816217554086,0.014778995653342446,0.008521516621014327,2
5000,0.2,0.05,6,0.10915798864931697,0.00488284213775358,0.014778995653342446,0.0019331794119061129,3
5000,0.2,0.1,1,0.4395870885148173,-0.01612968306575239,0.024327829869034936,0.13686877685461488,4
5000,0.2,0.1,2,0.26262563643133724,-0.012467286189936437,0.024327829869034936,0.10151131797388148,6
5000,0.2,0.1,3,0.045935043746967975,0.005214052949360973,0.024327829869034936,0.04342571266964076,5
5000,0.2,0.1,4,3.925980832003499e-4,-4.820337618302577e-4,0.024327829869034936,0.03184168393468297,1
5000,0.2,0.1,5,0.13082391647789765,-0.00879927606397433,0.024327829869034936,0.008618635789928835,2
5000,0.2,0.1,6,0.12063571674577951,0.008449700671443553,0.024327829869034936,0.0019353913612523577,3
5000,0.2,0.2,1,0.19060596709031893,-0.01880752825375225,0.04307878805220998,0.1941765795100422,4
5000,0.2,0.2,2,0.008601511953528969,0.003995313615289781,0.04307878805220998,0.13991445204485986,6
5000,0.2,0.2,3,0.34306106498505684,-0.025231855707717576,0.04307878805220998,0.043426678761353824,5
5000,0.2,0.2,4,0.004439769497278046,0.0028704083731434355,0.04307878805220998,0.03220310740274754,1
5000,0.2,0.2,5,0.1603623423711925,0.017251015774458714,0.04307878805220998,0.008719620203048157,2
5000,0.2,0.2,6,0.29292934410262467,-0.023315509820990513,0.04307878805220998,0.0019375959058652464,3
5000,0.2,0.5,1,0.037156975845352165,0.004817019475711192,0.024989537716296063,0.3070914374993174,4
5000,0.2,0.5,2,0.7235995188119585,-0.02125726354189402,0.024989537716296063,0.21864944445891135,6
5000,0.2,0.5,3,0.15845859175448707,0.00994754971107059,0.024989537716296063,0.04342753319442354,5
5000,0.2,0.5,4,0.07835265383089421,0.006994957457774497,0.024989537716296063,0.03276518339779507,1
5000,0.2,0.5,5,6.273973368274096e-4,6.259354629232997e-4,0.024989537716296063,0.00893198259844032,2
5000,0.2,0.5,6,0.001804862420480625,-0.0010616473337342446,0.024989537716296063,0.0019419906320779843,3
5000,0.2,1,1,0.270329359402394,-0.02177593019860089,0.041882259962411135,0.4342944351134932,4
5000,0.2,1,2,0.00939837569850498,-0.0040602849099671354,0.041882259962411135,0.3083769646394688,6
5000,0.2,1,3,0.0796632650236245,-0.011821134512481795,0.041882259962411135,0.043428291719657626,5
5000,0.2,1,4,0.6400025160333571,0.033505873830591136,0.041882259962411135,0.03448694568362072,1
5000,0.2,1,5,3.005684902493171e-4,7.261090221771047e-4,0.041882259962411135,0.0092658436779871,2
5000,0.2,1,6,3.059153518700464e-4,-7.325389878867711e-4,0.041882259962411135,0.0019474112916131633,3
5000,0.5,0.01,1,8.832798087817313e-4,5.451597950705709e-4,0.018343181706620335,0.06861714941546097,5
5000,0.5,0.01,2,0.7358632217127585,0.015735234406353542,0.018343181706620335,0.05660038564807902,6
5000,0.5,0.01,3,0.06541087338310214,-0.004691369523003953,0.018343181706620335,0.031219989078254535,1
5000,0.5,0.01,4,0.16394859365603412,-0.007427258098952583,0.018343181706620335,0.027433925492458804,4
5000,0.5,0.01,5,0.01947316807509469,0.002559723021146761,0.018343181706620335,0.00833296880130484,2
5000,0.5,0.01,6,0.014420863364228851,0.0022027758129735822,0.018343181706620335,0.0019268000631994019,3
5000,0.5,0.02,1,0.6055379280149549,-0.020471321511951596,0.02630723497490857,0.06863202866108999,5
5000,0.5,0.02,2,0.06964352119360831,-0.006942494820742774,0.02630723497490857,0.06365870938009123,6
5000,0.5,0.02,3,0.1184167101311813,-0.009052774439611312,0.02630723497490857,0.04669589550209062,4
5000,0.5,0.02,4,0.021433322014694684,0.003851411726164808,0.02630723497490857,0.030346979377866536,1
5000,0.5,0.02,5,0.1101999084794123,-0.00873304746960943,0.02630723497490857,0.008412533424269354,2
5000,0.5,0.02,6,0.07476861016614848,0.007193410720788085,0.02630723497490857,0.0019295739430469922,3
5000,0.5,0.05,1,0.23721979390965178,0.010014544642001138,0.02056154500791189,0.09214951066138174,4
5000,0.5,0.05,2,0.13545502937190645,-0.007567515377157069,0.02056154500791189,0.07734872441047039,6
5000,0.5,0.05,3,0.4797988866080161,0.014242471616634944,0.02056154500791189,0.06864486083936616,5
5000,0.5,0.05,4,0.08531279611951474,0.0060056889164532955,0.02056154500791189,0.03138129358705895,1
5000,0.5,0.05,5,0.008817879102238343,0.0019308023324452325,0.02056154500791189,0.008533432975888811,2
5000,0.5,0.05,6,0.05339561488867252,-0.0047512572003003605,0.02056154500791189,0.0019332942006611152,3
5000,0.5,0.1,1,0.004057879791059143,-0.001395364774143569,0.02190474320981745,0.13551645643926388,4
5000,0.5,0.1,2,0.009079886040794216,-0.0020872687220736255,0.02190474320981745,0.10327346750237612,6
5000,0.5,0.1,3,0.17411611137695737,0.009140240979748493,0.02190474320981745,0.06865118842722426,5
5000,0.5,0.1,4,0.3383697742324715,-0.012741892804025158,0.02190474320981745,0.03186205402705425,1
5000,0.5,0.1,5,0.3228253497997529,-0.012445776033776956,0.02190474320981745,0.008623517827612023,2
5000,0.5,0.1,6,0.1515509987589649,0.008527418310186115,0.02190474320981745,0.0019354396998119633,3
5000,0.5,0.2,1,0.00960680061357492,-0.0017923776267677,0.018286901501197102,0.19397100997769678,4
5000,0.5,0.2,2,0.43924477906535886,-0.012119743530897517,0.018286901501197102,0.14085124224587015,6
5000,0.5,0.2,3,0.20439761018886352,-0.008267572890334062,0.018286901501197102,0.06865476462099807,5
5000,0.5,0.2,4,0.06724023085032997,0.004741925467494165,0.018286901501197102,0.032214188836243406,1
5000,0.5,0.2,5,0.26950979467189823,-0.009493522898239142,0.018286901501197102,0.008721099217824263,2
5000,0.5,0.2,6,0.01000078460997445,0.0018287618891391572,0.018286901501197102,0.0019376229825157553,3
5000,0.5,0.5,1,3.37087456324064e-4,-3.245097044686899e-4,0.017674876705419562,0.3070854932714097,4
5000,0.5,0.5,2,0.03047723196613375,0.003085632166544268,0.017674876705419562,0.21889819129266966,6
5000,0.5,0.5,3,0.04264438528554403,0.003649953420870762,0.017674876705419562,0.0686580374790432,5
5000,0.5,0.5,4,0.13592214004955358,-0.006516306369708945,0.017674876705419562,0.03276737161681093,1
5000,0.5,0.5,5,0.32140931968719433,-0.01002041309287329,0.017674876705419562,0.008934441629733468,2
5000,0.5,0.5,6,0.4692098355552502,0.012107094899521272,0.017674876705419562,0.0019420179354680256,3
5000,0.5,1,1,0.3349356191625886,0.02017270846402352,0.03485648134924513,0.4342941892920662,4
5000,0.5,1,2,0.5630767205214552,0.02615575921065081,0.03485648134924513,0.3084620877881742,6
5000,0.5,1,3,5.707157844287625e-4,8.32709436807493e-4,0.03485648134924513,0.06866086232931724,5
5000,0.5,1,4,3.362947584101002e-4,6.392100484344166e-4,0.03485648134924513,0.034488812914378116,1
5000,0.5,1,5,0.01895932621047799,-0.004799488924909161,0.03485648134924513,0.009265500290031176,2
5000,0.5,1,6,0.08212132356263929,-0.009988758529354342,0.03485648134924513,0.001947437217129264,3
