interval,ebar,s,wmax,lmax,lmin,lmax_m,lmax_lo,lmax_hi,lmin_m,lmin_lo,lmin_hi,ebar_m,ebar_lo,ebar_hi,s2_m,s2_lo,s2_hi,nch,z
0.02,7.848838068727068e-4,0.034794792908835866,0.05530543540720905,1.0548386380161998,0.9461961020215794,1.068213153984998,1.044073004623937,1.097065426530961,0.9359504090017984,0.9121101044288846,0.9585226135942876,3.7558733550886e-4,-0.01536761833614722,0.01636522344074796,0.00198148145046391,0.00107105291094455,0.00291757761599824,100,100000
0.05,-0.00719953279197911,0.024540925599255147,0.03705375055620783,1.037748798914238,0.9676589035992539,1.051537125947977,1.027317322368588,1.077902527341903,0.9447466545628322,0.9258070648227156,0.96518700165115,-0.00760085213968805,-0.02253795159878154,0.00848405209312132,0.00133968059755547,6.6371493798835e-4,0.00208116152961261,100,100000
0.1,-0.009558098550358407,0.03211157637403985,0.05609874763873339,1.0411892994787209,0.9454457707432669,1.05382910229843,1.018852072563006,1.089798189344883,0.9315200320011722,0.900945547669944,0.9570867724290344,-0.00995789757227474,-0.02388985707483231,0.00544603354579971,0.00177284262852192,9.4789249914661e-4,0.00288436292430206,100,100000
0.2,0.006463265477835577,0.027801013779356263,0.05914501209473291,1.0609290771336588,0.9705062292780359,1.071929568296631,1.038608293484336,1.110016246953264,0.9536473608099534,0.9246391008152798,0.9734363381728012,0.00606013443826317,-0.00939551308677733,0.02267389280270661,0.00152243251392178,7.244570372842e-4,0.00251969489621669,100,100000
0.5,-0.005376292249767799,0.01898116412719854,0.03305282878924237,1.025817177104723,0.9674874470485023,1.043601288025583,1.019144476103591,1.06961239574564,0.9456890374664996,0.9110169897748576,0.9735602986468684,-0.00578654792900968,-0.02017315695308437,0.00975403410752277,0.00112438746568354,4.4045493810531e-4,0.00190036155822607,100,100000
1,-0.0035643855832174606,0.03536088055450939,0.06092359959690181,1.0504772363752939,0.9408951217966455,1.065337242868324,1.030866600681165,1.104517935718905,0.9308861644868536,0.903546308829304,0.9575997103240318,-0.00400044645772227,-0.01873387095662452,0.00995102168774413,0.00206416070960162,0.00113632711397038,0.00321269482515633,100,100000
0.01,0.03655140303599384,0.16522028579464698,0.31202232346393005,1.3661851906748979,0.7955613099679308,1.368131554766144,1.33406226726265,1.404583003824978,0.7939322384626784,0.772946806509473,0.8156462297525614,0.0362002183257849,0.02319996617623249,0.0485931611954863,0.02795975714624642,0.02392977285883672,0.03152676849037311,200,0.05
0.02,0.04338134650630426,0.15899968638886627,0.3058636434208983,1.357797149350079,0.800271680623312,1.35989971362731,1.318194770076019,1.396578952416714,0.7984931713830649,0.7741634969304605,0.8191231122073115,0.04302014545572472,0.02860074977753733,0.05420337530049178,0.02597221026822718,0.02203009354072311,0.03017941566865857,200,0.05
0.05,0.019660219818854956,0.15584067413426012,0.289645121694931,1.3359533030476312,0.7881304626078732,1.337751711673749,1.305645902498564,1.368580185783861,0.7866481550966141,0.7639303252898484,0.8041280321809444,0.01933361648726997,0.00910937429266678,0.0311875575001286,0.02490713135807853,0.02168241233586003,0.02863045028425347,200,0.05
0.1,0.011401481473955937,0.12356284384463131,0.23001676486834874,1.2586211103698206,0.8267458247000572,1.26088535669642,1.226073228862617,1.303464351323432,0.8246220381694479,0.7975012317689542,0.8469778030855455,0.01104219023977083,-0.00351587205407169,0.02641060706959624,0.01593969493485834,0.01264970577570169,0.01895033341195262,200,0.05
0.2,-4.972340253455481e-4,0.08205516024910715,0.13894413154505275,1.1444041164068406,0.8702766481117932,1.14851752040516,1.110732161036209,1.182344592079104,0.867109249541615,0.8383534894894906,0.8991175533719982,-8.7997717852586e-4,-0.01274011892317415,0.0097558709813845,0.00746892324697258,0.00512207598740661,0.0095745840664601,200,0.05
0.5,-0.0037133812051946173,0.03103477928833273,0.05172421318588152,1.0408229206061261,0.9495907153321476,1.058237689363651,1.02915219552325,1.088762467633957,0.9354662157338922,0.9093133067115118,0.9585109914833504,-0.00415078086835246,-0.01750760510205504,0.00844143556612451,0.00179479692017455,9.1084196233297e-4,0.00283761934290924,200,0.05
1,-0.012115569779136273,0.04816393319873987,0.07199603950310375,1.0729867501519892,0.9305345811832284,1.08052081151419,1.049947057558393,1.132801344817442,0.9153826646211544,0.8942341186216236,0.9462788490556364,-0.01257935424563328,-0.03294955237129935,0.00319433316025942,0.0031713173396430098,0.00169706099264689,0.0054830749971153,200,0.05
0.01,0.02422173178719903,0.14909358530075661,0.28045777888141066,1.3237356518825845,0.8028740496543829,1.325661275205383,1.281067088554806,1.365867854844191,0.8011405175859551,0.7759904001456728,0.8219058189207618,0.02386712935953569,0.0093970185753388,0.03623186680695501,0.02290134867756084,0.01917925733734586,0.026808393310984,200,0.1
0.02,0.017029766412522306,0.13402006690340115,0.23896911889797717,1.269939318852628,0.8075054505690158,1.27251237737018,1.235624519416313,1.306128868329799,0.805671625458172,0.782744163463686,0.8289980003290284,0.01666865793518167,0.00582239030862614,0.02937470254775981,0.01865298710504331,0.01595274872249203,0.02202146430289341,200,0.1
0.05,0.01741043212477244,0.12037909014560816,0.20725300768023983,1.230293806188662,0.8214365998707298,1.232950211125757,1.200524694867387,1.283583336722918,0.8194694608582038,0.7927476909321212,0.8373508579173594,0.01704307084130764,0.00668328099035557,0.02902102589636048,0.0151898001667047,0.01257896451402335,0.01857645185666281,200,0.1
0.1,0.010595726797631164,0.11163374745371644,0.19668903283199318,1.2024904142187045,0.8214460363472139,1.205482953100034,1.165382268773754,1.244563624829512,0.8195593562734735,0.7929802434945977,0.8459679866107721,0.01022863598222387,-0.00473863778992895,0.02497395842475859,0.01314593581179975,0.00999443659708612,0.01607080766793233,200,0.1
0.2,-0.004529349926385458,0.07290658516094689,0.14232200990097857,1.1084938254220367,0.8673419188281856,1.11296488930393,1.075649052846651,1.16198721954955,0.8641113039491048,0.8301849759014938,0.8994999197026836,-0.00491324944047236,-0.02076353841305729,0.00954088985462827,0.00603159808374306,0.00405363983298972,0.00810128086731622,200,0.1
0.5,-0.012981787303655104,0.02912145817992413,0.05160741332047941,1.0343278285763957,0.9497016338773949,1.04597991468476,1.020772076991215,1.074335953643105,0.932900624903317,0.9112399358773724,0.9593292444235948,-0.01337800314949446,-0.02871769458559552,0.00302084246413988,0.00157750436588263,7.8772105656254e-4,0.00254567569734764,200,0.1
1,0.006383681391687384,0.05918906668013354,0.11364146415983914,1.1203503671060306,0.9244003268654785,1.126397127642687,1.082721303493746,1.171762216610352,0.9179965210810476,0.8922977289719806,0.9416883859636443,0.00589891702507404,-0.00715483098282827,0.02563640372197479,0.00440373729422892,0.00278724006613513,0.00644819878479398,200,0.1
0.01,0.01746318150458443,0.10852470718598221,0.2000243486369689,1.221432498014582,0.8515550521805474,1.224071314029128,1.18794475418711,1.26089888499817,0.8492699378460764,0.8266195862383656,0.8724484313387346,0.01711893687530859,0.00611567989985966,0.02783422030007964,0.01243185574051,0.00974959615290492,0.01491303178192263,200,0.2
0.02,0.0019344568966034221,0.10968337418631756,0.18816396908891986,1.2070314149658616,0.8348378083770731,1.209590705734762,1.179496184255894,1.241861660591817,0.8323620657187295,0.8064939999212732,0.857616409537735,0.00158557792812001,-0.01181896225196956,0.01479974150535632,0.01269336402698567,0.01018630076720475,0.01589240298232579,200,0.2
0.05,0.01623290874625522,0.10125077326342734,0.192637479859957,1.2124431787683723,0.8608029646464046,1.215230577500191,1.184809713223267,1.247779855795205,0.8582868266771829,0.83453274374781,0.8879367217715903,0.01589388839591077,0.00160811856591263,0.02713109409901684,0.01090200693970584,0.00792085568361634,0.01366387837622066,200,0.2
0.1,-0.0017404804108813669,0.10505449808717837,0.18096622852600938,1.1928117177414084,0.8344635392836499,1.195488260625148,1.16363483976209,1.225603930257701,0.8321251044587414,0.8089348145096621,0.8564624810929471,-0.00208026526472555,-0.01342920715182131,0.00853924377531061,0.01168101277520361,0.00941751396421939,0.01397388076935258,200,0.2
0.2,-0.0037305842425230484,0.0726058768816874,0.12586083729842115,1.110886577844299,0.8817375432244325,1.116090425134363,1.085796834486955,1.155630831838224,0.8773353894589168,0.8496082460459302,0.9044349761226622,-0.00411759025517946,-0.01658982092434861,0.00837137509709241,0.00601189677857762,0.0044835961294122,0.00777464113110567,200,0.2
0.5,-0.006929231757867767,0.033293845441176015,0.061554714655815315,1.0464558781727846,0.9403014960591962,1.058498257281855,1.031110042736188,1.086897959769397,0.9302153759356724,0.8998714916405774,0.957618799351176,-0.00733448887506604,-0.02267089130861988,0.01017758688494026,0.00186369896075974,8.3704457758275e-4,0.00306167435808105,200,0.2
1,-0.009636633490934174,0.042331672804099656,0.07018563554612185,1.061430488012085,0.9322207505344,1.071546144371948,1.03310626212559,1.115321209512486,0.9201534167477216,0.8935521143589775,0.9399236745748474,-0.01013057677230008,-0.02691531360947742,0.00778443233625724,0.00270810775982631,0.00151078644885186,0.00457751108186343,200,0.2
0.01,0.023803936029914565,0.09121449835629769,0.16112005138238414,1.1748259998335586,0.8688147624539958,1.178977811300443,1.142098275582912,1.220191175268155,0.8661386143959912,0.8458900358957976,0.8928094025382793,0.02343065076031781,0.01039042428396328,0.03627413156128644,0.00902387419425797,0.00681995164531935,0.01101764556819864,200,0.5
0.02,0.0032412278465673303,0.08477165690451051,0.14184570120462214,1.1508683286993808,0.86775513972938,1.154518128848223,1.128161142264233,1.186948176602298,0.8646511949895138,0.8428685844555424,0.8921949932315709,0.00288841520277846,-0.00746572273156554,0.0150411065975423,0.00786493325634824,0.00602759331800757,0.00999399411982946,200,0.5
0.05,0.012546178607989502,0.0739651941112882,0.1368294074138134,1.1466325248270808,0.9007010155741312,1.150975361992382,1.123991862491583,1.183318841440523,0.8965652832793772,0.8735547788067066,0.92943023961098,0.01218553135446292,-2.9661692209739e-4,0.02367628476524531,0.00615923366210419,0.00428207851360735,0.00803184136614112,200,0.5
0.1,0.007498611485746619,0.07367659367359797,0.13139112926700963,1.1404137432834136,0.889840528133182,1.144254596402754,1.111235609954411,1.183222650225962,0.8865677497246283,0.8623572646839202,0.9158875844818286,0.00714512246621961,-0.00601514688102133,0.01988482781143706,0.00609113616489439,0.00420693385524682,0.0086871057436774,200,0.5
0.2,1.4803587352785995e-5,0.04471331195234909,0.07657840816424202,1.0795868354405953,0.9287984673462633,1.08617521108051,1.0596040281778,1.117302196991899,0.9216815098679824,0.895229869308477,0.9517777758334603,-3.624993012274e-4,-0.01241823095341632,0.01054972209788248,0.00271756896451121,0.00158797778760993,0.00359061421974955,200,0.5
0.5,-0.0037443021706807093,0.04069816871103596,0.07589645501508742,1.0537107839480282,0.9269121786981382,1.066153671401746,1.03676359552538,1.109616357975393,0.9204496379923576,0.8940479056184747,0.95328942989598,-0.0041436637210852,-0.01824542014629939,0.01155302431063068,0.00239522880479393,0.00124894119920256,0.0037645596092418,200,0.5
1,0.009772636932935976,0.047483103613553644,0.07720594962007381,1.0669194348635433,0.92569918657749,1.086931106248645,1.052405126401592,1.132916387367476,0.9189769755903936,0.8936598924486425,0.9541806108370788,0.00928693327996703,-0.0094553898365915,0.02949460702440786,0.00314093697590449,0.00176333449879348,0.00536400276151367,200,0.5
0.01,0.008786703618358234,0.06652703592757951,0.11853090433390455,1.1258416669511568,0.9099151179012096,1.130777004699094,1.099665281836583,1.165970100044451,0.9048383244672942,0.8796534359677939,0.9319868948603226,0.00842082580170302,-0.00299680668899907,0.02320843325938757,0.005120094051667,0.00342148379637166,0.00667223503015922,200,1
0.02,0.003010548430757669,0.06662233558257649,0.10562097276137436,1.1114005455838272,0.8998881887344378,1.117277039817899,1.088293774187848,1.148201315679734,0.8948072671444084,0.8689916810960662,0.9281081983298852,0.00263522374235699,-0.01285054161528745,0.01429694031173553,0.00515568832079352,0.00367629902756105,0.00679306201997294,200,1
0.05,0.006874866572364905,0.07299493064699988,0.12217050442319023,1.1276159667953884,0.8849974596562963,1.132172399972593,1.102138029465414,1.163544262109599,0.8817401888837167,0.8581037242286778,0.9033749053427398,0.00652818760040249,-0.00660007773605983,0.02073985110615043,0.00598269438459275,0.00443753829834393,0.0079514027355019,200,1
0.1,-0.0016145358432090695,0.0626997256288837,0.10437385410564302,1.090301827536096,0.9008884336165363,1.097498798554966,1.068070917799187,1.118833028603328,0.8962181812380647,0.8708742133971643,0.9220612330813313,-0.00197355431442273,-0.01450696986996041,0.01046168867280713,0.00460759736776018,0.00301656698006268,0.00647481920007403,200,1
0.2,-0.007642645507578738,0.05629936008257236,0.10657928080146968,1.07100698314773,0.8989037795240666,1.078176502594588,1.050047317330085,1.107711469631228,0.8948043425896001,0.8647335858709317,0.9238633839083068,-0.00797577188505916,-0.01879581878485028,0.00236058300451695,0.0038019351999529,0.00245969874361046,0.00552546448404337,200,1
0.5,0.005933059103523417,0.03545147150107086,0.04978731611117562,1.050844700112727,0.9514317571895698,1.068491030300625,1.042844975186299,1.101257529060008,0.9398125921192434,0.9152626843219012,0.9627693368095264,0.00553456396903302,-0.00825708478562763,0.0221859171664748,0.00200160973743696,0.00107620917804757,0.00298566249216913,200,1
1,0.01087152792900694,0.050872672828589934,0.08703462121361412,1.0909344485390546,0.9217054963475204,1.100235872902544,1.057297748702029,1.14467520187575,0.915911502278844,0.8882722664960865,0.9491225006014248,0.01038107637413682,-0.00778137004258117,0.02887876526399297,0.00347667329233657,0.00200649170918131,0.00535729563501824,200,1
0.01,0.0027063857600247133,0.03327173287942872,0.06082259455787461,1.0489300989092736,0.9409901617448191,1.062602035420543,1.036495737714906,1.094144134181937,0.9334178838595748,0.907069261035348,0.9668306747176258,0.00233055809409869,-0.00978495222309071,0.01370922477447073,0.00182380616933216,7.0027500068184e-4,0.0029671652028078,200,10
0.02,0.007577535231809925,0.03397864323069454,0.05358107042653881,1.0550425210477947,0.9555772876448736,1.069358701604957,1.049351045626254,1.096506380782524,0.9445283672128668,0.9211598172574064,0.9696856976211268,0.00722454698509076,-0.00453358988872273,0.021032521091608702,0.00182431574076053,0.00101821002641158,0.00273108147375247,200,10
0.05,0.005091824885470293,0.03739276611438331,0.06350679886236035,1.0655667304183751,0.9511939851650479,1.076958917308344,1.049219770613734,1.107258278453963,0.941132869803516,0.9105824025246452,0.96584475140662,0.00472832189920211,-0.00661038053453428,0.01841236343937156,0.0020890372955808,0.00126372800777755,0.00317925573447127,200,10
0.1,-0.004387937163729288,0.034391414354280024,0.06102122542300454,1.0476325723559887,0.9408032706167007,1.058962935201864,1.033773996359716,1.083349412317198,0.9304165030163964,0.9024721613816528,0.956367854479015,-0.00475944088761206,-0.02011986870387186,0.00630209279694786,0.0018876558102947,0.00100088546304947,0.00284011251614187,200,10
0.2,0.0018786726040762331,0.028067302223075845,0.045897078325817665,1.0469666498511399,0.9608212159478666,1.061788394674972,1.03652258911021,1.089200548662614,0.946907622084127,0.9177946489648938,0.970513534393747,0.00149475173433696,-0.01175168084961473,0.01463636509232904,0.00151633492840752,6.9238134605897e-4,0.00254422710199714,200,10
