interval,r1_m,r1_lo,r1_hi,r2_m,r2_lo,r2_hi,nch,z,n,r2,r2lo,r2hi,r1
0.01,-0.06800153631634955,-0.7790691329102752,0.5917022067660014,999.3705043305376,998.378876094448,1000.139012940076,1000,1000000,1000,-6.294956694623544e-4,-0.0016211239055520243,1.3901294007601095e-4,-6.800153631634954e-5
1,-0.03153788008840373,-0.09868481470705552,0.03347281623492726,9.986415220281003,9.88576844085848,10.07644902351299,2000,0.05,10,-0.0013584779718996964,-0.011423155914152106,0.007644902351298999,-0.003153788008840373
0.5,0.0032852123733247,-0.1099600793602536,0.1017147882577492,19.95735559252295,19.82469872860721,20.08869815822595,2000,0.05,20,-0.0021322203738524115,-0.008765063569639464,0.004434907911297525,1.64260618666235e-4
0.2,0.02020443086357858,-0.1107435727822941,0.1412965703226531,50.02684635545007,49.81420975188528,50.23741880505787,2000,0.05,50,5.369271090014394e-4,-0.0037158049622944,0.004748376101157525,4.0408861727157157e-4
0.1,0.00538168203452058,-0.202845495470641,0.2159741778326657,100.0599571996683,99.77288943851968,100.3850075466689,2000,0.05,100,5.995719966831459e-4,-0.0022711056148031483,0.003850075466689029,5.3816820345205795e-5
0.05,0.00273750310116828,-0.301180659157376,0.3605367270903974,199.7789450358721,199.4026599392999,200.2071644625101,2000,0.05,200,-0.0011052748206394902,-0.002986700303500567,0.001035822312550394,1.36875155058414e-5
0.02,-0.2741828938322213,-0.8091002492645577,0.1548448987595233,500.4961544079218,499.8091359218004,501.2096249718012,2000,0.05,500,9.923088158436677e-4,-3.817281563991415e-4,0.0024192499436024306,-5.483657876644426e-4
0.01,-0.5935659057743261,-1.084641751178696,-0.03748186624205541,1000.378372374637,999.4802266580426,1001.386980545391,2000,0.05,1000,3.783723746371148e-4,-5.19773341957408e-4,0.0013869805453909922,-5.935659057743261e-4
1,-0.01642544257206808,-0.07129025014498729,0.04058299188228862,9.94857749025504,9.868030397751426,10.04546085145816,2000,0.1,10,-0.005142250974495943,-0.01319696022485739,0.004546085145815892,-0.0016425442572068078
0.5,-0.03483273789407251,-0.1008515385601986,0.06452031859161712,20.02071031391253,19.89547639226928,20.15588580135302,2000,0.1,20,0.0010355156956265432,-0.005226180386535995,0.007794290067650866,-0.0017416368947036256
0.2,0.06539180232255995,-0.08817797716216982,0.2138023730710168,50.08659835325351,49.84610413348017,50.27913200241748,2000,0.1,50,0.0017319670650701724,-0.00307791733039664,0.00558264004834963,0.001307836046451199
0.1,0.05248539756293231,-0.1599505910662972,0.2607535573411119,100.0673138171599,99.8087092503969,100.336069871652,2000,0.1,100,6.731381715989748e-4,-0.0019129074960310133,0.0033606987165200053,5.24853975629323e-4
0.05,-0.01753119201666058,-0.3363266166766509,0.2749403176925003,200.3011995980298,199.8782946369769,200.7469756051099,2000,0.1,200,0.001505997990149055,-6.085268151154732e-4,0.003734878025549504,-8.76559600833029e-5
0.02,0.1255887929751278,-0.3522729231002231,0.4941497053241265,499.8843832698372,499.2132241349,500.4917340078204,2000,0.1,500,-2.3123346032560832e-4,-0.001573551730200018,9.834680156408648e-4,2.511775859502556e-4
0.01,0.2442131628210965,-0.4088048979103476,0.8295351319177426,1000.045128689161,999.106705882024,1000.884427664728,2000,0.1,1000,4.5128689160955915e-5,-8.932941179760068e-4,8.844276647279603e-4,2.442131628210965e-4
1,-0.00952439317186723,-0.07524421205036219,0.0492925625125704,10.038415060687,9.947197482639895,10.1310716033311,2000,0.2,10,0.00384150606870004,-0.005280251736010433,0.01310716033310988,-9.52439317186723e-4
0.5,0.04479833199157447,-0.04017214320614866,0.1377260734366396,19.95619643278072,19.84420027274859,20.06820667405314,2000,0.2,20,-0.0021901783609639125,-0.007789986362570445,0.0034103337026569758,0.0022399165995787237
0.2,0.0754070420616071,-0.05797979072588162,0.2242529553460625,50.09818747253497,49.91076732027737,50.33243356068919,2000,0.2,50,0.001963749450699437,-0.0017846535944525677,0.006648671213783874,0.001508140841232142
0.1,0.1029322535418599,-0.1002931037964188,0.2978550732245966,99.98175213360446,99.70897704456284,100.2592351906374,2000,0.2,100,-1.824786639553766e-4,-0.0029102295543715906,0.0025923519063739686,0.001029322535418599
0.05,0.1047977260459423,-0.1904725645862669,0.3355222755296738,200.4667606389455,200.0370966676621,200.8213218631907,2000,0.2,200,0.002333803194727535,1.8548333831058805e-4,0.004106609315953413,5.239886302297115e-4
0.02,-0.1249866097518296,-0.507094767559494,0.3441856550984623,500.2081550827129,499.453093900455,500.8375215923389,2000,0.2,500,4.163101654257595e-4,-0.001093812199090105,0.0016750431846777047,-2.499732195036592e-4
0.01,-0.5378632543293734,-1.196142390286927,0.06474140195926262,1000.158287404005,999.3374156389228,1001.267833413377,2000,0.2,1000,1.582874040049198e-4,-6.625843610771343e-4,0.0012678334133771063,-5.378632543293734e-4
1,0.04751745924891718,-0.02527430077676075,0.129140611455168,10.05616936662773,9.96483050291858,10.14630090470875,2000,0.5,10,0.0056169366627729644,-0.003516949708141981,0.014630090470875157,0.004751745924891718
0.5,-0.02872969805729515,-0.1036756439486177,0.05113865159871269,19.93133240077017,19.82618142664566,20.05752457203835,2000,0.5,20,-0.0034333799614915117,-0.008690928667716924,0.0028762286019174965,-0.0014364849028647574
0.2,-0.00823574099558838,-0.1275283602289689,0.1239074794627085,49.84331350917878,49.62998262623243,50.08651186962223,2000,0.5,50,-0.0031337298164244576,-0.007400347475351343,0.0017302373924446002,-1.6471481991176757e-4
0.1,-0.04076874745752688,-0.2494367166893663,0.1772589814155961,100.3571596845446,100.0954370283062,100.6778854658159,2000,0.5,100,0.0035715968454459457,9.543702830618894e-4,0.006778854658159084,-4.076874745752688e-4
0.05,0.2335054195288041,-0.1018166201048823,0.5918977584994018,200.2392742398526,199.844259180419,200.5931856697754,2000,0.5,200,0.0011963711992628578,-7.787040979050364e-4,0.0029659283488769894,0.0011675270976440205
0.02,-0.361554828213234,-0.7686459933396691,-0.00717900228306711,499.5504141631477,498.9312440347171,500.1856930582223,2000,0.5,500,-8.991716737045685e-4,-0.002137511930565772,3.7138611644449426e-4,-7.23109656426468e-4
0.01,-0.2869615371170239,-0.9625632351549108,0.3877812673290648,999.727389857476,998.8727669555497,1000.533009477228,2000,0.5,1000,-2.7261014252399907e-4,-0.001127233044450393,5.330094772280081e-4,-2.869615371170239e-4
1,-0.00736686791150844,-0.07754591133906955,0.04951018481623092,9.950262263798356,9.855380292755587,10.05016871922345,2000,1,10,-0.004973773620164379,-0.014461970724441331,0.005016871922344901,-7.36686791150844e-4
0.5,-0.02249950082383897,-0.1133805606680491,0.07904191895881445,19.98514543736837,19.85323184469555,20.09170744775923,2000,1,20,-7.427281315814938e-4,-0.007338407765222543,0.004585372387961417,-0.0011249750411919486
0.2,-0.024431827934392,-0.1606500901545549,0.1243591534215606,50.02016334802399,49.81360204059204,50.26964735506042,2000,1,50,4.0326696047987554e-4,-0.003727959188159269,0.005392947101208412,-4.8863655868784e-4
0.1,0.00892072908704201,-0.1924042306401222,0.2520802829639429,99.82546498682028,99.53385211944044,100.2442319237931,2000,1,100,-0.0017453501317972187,-0.004661478805595642,0.0024423192379310343,8.920729087042009e-5
0.05,0.1011781362324485,-0.2048549653994616,0.4233887360048086,199.7715646167992,199.3126799459069,200.1634672130847,2000,1,200,-0.0011421769160040451,-0.0034366002704655507,8.173360654233353e-4,5.058906811622425e-4
0.02,0.3957708877201209,-0.1360462704182486,0.8278748352375298,499.850206475317,499.1296164151074,500.5030718505112,2000,1,500,-2.995870493659458e-4,-0.0017407671697851068,0.0010061437010224772,7.915417754402418e-4
0.01,0.1955049517472179,-0.4182430832039621,0.7634739283250982,1000.151649064833,999.2274043624624,1001.02709053992,2000,1,1000,1.5164906483300378e-4,-7.725956375376208e-4,0.0010270905399198949,1.9550495174721792e-4
1,-0.03762966969182823,-0.09090075817046106,0.03282380292154902,9.942921961623473,9.857618205622272,10.0226107584138,2000,10,10,-0.005707803837652792,-0.014238179437772835,0.0022610758413799115,-0.003762966969182823
0.5,-0.00835969471858779,-0.08232843585920714,0.07003615033867613,20.04597972408324,19.93430231847671,20.17888166765502,2000,10,20,0.0022989862041620235,-0.0032848840761644515,0.008944083382750989,-4.179847359293895e-4
0.2,0.02679484028409718,-0.1184064600248274,0.1542525088101552,49.93695687011998,49.76119678084867,50.13608254149867,2000,10,50,-0.0012608625976003873,-0.004776064383026579,0.002721650829973443,5.358968056819436e-4
0.1,-0.0634727782795736,-0.3255152098115563,0.1691995094715943,100.0736064295155,99.78640074822977,100.3673865925527,2000,10,100,7.360642951548257e-4,-0.0021359925177023564,0.003673865925527098,-6.34727782795736e-4
0.05,0.08562880658538345,-0.1491116361735092,0.3739282339068334,200.2769695223326,199.8839053614262,200.6740190096646,2000,10,200,0.0013848476116629094,-5.804731928690243e-4,0.003370095048322863,4.2814403292691725e-4
0.02,0.2336958004736535,-0.1835530383099598,0.6483960619494122,500.002760438799,499.3065637010813,500.5735963722171,2000,10,500,5.520877597975371e-6,-0.0013868725978374297,0.0011471927444342,4.67391600947307e-4
0.01,0.537534699403458,-0.1749864191352049,1.184154722124268,999.8944549925978,999.0693256932112,1000.955669970038,2000,10,1000,-1.0554500740211914e-4,-9.306743067887258e-4,9.556699700379312e-4,5.37534699403458e-4
1,0.00680105437186086,-0.04752271545434375,0.06854940989109813,10.06012040515131,9.962860766653977,10.14842772168789,5000,0.05,10,0.006012040515130934,-0.003713923334602298,0.014842772168788931,6.80105437186086e-4
0.5,0.03550884436422545,-0.07326493655165203,0.1230919756192317,20.07384717060605,19.95343820732095,20.17107584184975,5000,0.05,20,0.0036923585303025863,-0.0023280896339524793,0.008553792092487411,0.0017754422182112727
0.2,-0.00781993846204564,-0.1224611104902976,0.1063429705701221,49.96875770688901,49.76941674127288,50.16145809030114,5000,0.05,50,-6.248458622198916e-4,-0.004611665174542479,0.003229161806022729,-1.563987692409128e-4
0.1,0.00542759022342917,-0.2038244829828079,0.2606728156441144,100.1004941725665,99.82201516959029,100.3644543883895,5000,0.05,100,0.0010049417256650095,-0.0017798483040971647,0.003644543883895013,5.42759022342917e-5
0.05,-0.1489683554652338,-0.4302853976587976,0.1012395280763489,200.0850586593673,199.7111437930177,200.4275714617357,5000,0.05,200,4.252932968364931e-4,-0.0014442810349115653,0.002137857308678548,-7.448417773261689e-4
0.02,-0.03786873280002934,-0.5584776112350095,0.3640333418580856,499.9111512037429,499.1951179629301,500.5317805174423,5000,0.05,500,-1.7769759251418105e-4,-0.001609764074139819,0.0010635610348845859,-7.573746560005867e-5
0.01,-0.1420333274331304,-0.8846911075894475,0.483206064031715,999.866757408524,998.9121205218128,1001.085600266752,5000,0.05,1000,-1.3324259147595718e-4,-0.0010878794781872259,0.0010856002667518627,-1.420333274331304e-4
1,-0.04006380980906516,-0.09735125763418692,0.02575808168038642,10.02357412435919,9.904259344284435,10.13096055217065,5000,0.1,10,0.0023574124359189152,-0.00957406557155649,0.013096055217065139,-0.004006380980906516
0.5,0.04085941285495091,-0.06657395491669947,0.1473662443422071,19.96942292225669,19.81954415340685,20.11183264858833,5000,0.1,20,-0.0015288538871655044,-0.009022792329657525,0.005591632429416515,0.0020429706427475456
0.2,0.00551802333095004,-0.1299275230814002,0.1507739045634341,50.06379824392201,49.8347380435119,50.23688347599836,5000,0.1,50,0.0012759648784401723,-0.0033052391297619943,0.004737669519967236,1.1036046661900081e-4
0.1,-0.1512205557418757,-0.3381866366121886,0.0534631041076017,99.97612721230448,99.71720095389908,100.3194601941341,5000,0.1,100,-2.387278769552248e-4,-0.0028279904610092332,0.0031946019413409132,-0.001512205557418757
0.05,-0.1601938148608421,-0.5330191437610776,0.08012252379130624,200.0308806297799,199.7157118612705,200.3362506436894,5000,0.1,200,1.5440314889936246e-4,-0.0014214406936474688,0.0016812532184469209,-8.009690743042106e-4
0.02,-0.1359348375858915,-0.5580596727826066,0.318177193000962,500.2574157726555,499.5541261061676,500.907257334607,5000,0.1,500,5.148315453109564e-4,-8.917477876648761e-4,0.0018145146692138958,-2.71869675171783e-4
0.01,-0.4598652974239819,-0.9939162674822912,0.2699008672450749,1000.122809673185,999.1775601046916,1001.167060820964,5000,0.1,1000,1.2280967318489822e-4,-8.224398953083911e-4,0.001167060820963961,-4.5986529742398193e-4
1,-0.00201643662318813,-0.05946751609022212,0.06121033097828542,10.01545594534192,9.923967498578648,10.1058116076457,5000,0.2,10,0.0015455945341920074,-0.007603250142135254,0.010581160764570052,-2.01643662318813e-4
0.5,-0.00926696071383879,-0.09579880338595188,0.1019680717932693,19.86283019000305,19.71046114621745,20.0059350717779,5000,0.2,20,-0.006858490499847547,-0.01447694268912747,2.9675358889491577e-4,-4.6334803569193946e-4
0.2,0.03302616749730451,-0.1235928513078055,0.2078677273308487,50.12972158838713,49.90402220165144,50.36006464505418,5000,0.2,50,0.0025944317677426554,-0.0019195559669711315,0.007201292901083622,6.605233499460902e-4
0.1,0.12621500762613,-0.1141397889343803,0.3114844995912858,99.947770893145,99.66662610029783,100.2663850604543,5000,0.2,100,-5.222910685499516e-4,-0.003333738997021718,0.0026638506045428834,0.0012621500762613
0.05,-0.06405118890378221,-0.348338804334896,0.2265902066793285,199.878138591185,199.4855642850584,200.320473416186,5000,0.2,200,-6.093070440749138e-4,-0.0025721785747080395,0.0016023670809299784,-3.2025594451891103e-4
0.02,0.3320215181965228,-0.1770596039435208,0.8458707270119011,500.1009322646561,499.4229378075826,500.6413566483773,5000,0.2,500,2.0186452931225674e-4,-0.0011541243848347538,0.0012827132967545563,6.640430363930456e-4
0.01,-0.010836238714587179,-0.6670018882327056,0.5943899960784749,1000.063524109267,999.2533699070392,1000.936874424256,5000,0.2,1000,6.352410926702134e-5,-7.466300929608316e-4,9.368744242559401e-4,-1.083623871458718e-5
1,-0.01070096676661062,-0.06997271908128622,0.05217026650629887,10.06429499950291,9.964830777764586,10.16828513276335,5000,0.5,10,0.006429499950290962,-0.0035169222235413855,0.016828513276335055,-0.001070096676661062
0.5,0.06140704784529305,-0.02340320679089812,0.1621248288600212,20.02255727898202,19.89013883675987,20.16858111695067,5000,0.5,20,0.0011278639491010267,-0.005493058162006514,0.008429055847533506,0.0030703523922646523
0.2,0.0593428982009243,-0.07082822118726845,0.215614233815978,50.11515046689963,49.94048038405199,50.31812269919708,5000,0.5,50,0.0023030093379925454,-0.0011903923189602317,0.0063624539839417515,0.001186857964018486
0.1,0.04226097401525074,-0.1771761727513181,0.2198438776683733,100.0260850531339,99.75551638191814,100.342873582555,5000,0.5,100,2.60850531339063e-4,-0.002444836180818588,0.0034287358255500333,4.226097401525074e-4
0.05,-0.1008156242597862,-0.4385129842020743,0.1756979582879183,199.8620003108448,199.5402719070952,200.3371980864585,5000,0.5,200,-6.899984457759967e-4,-0.0022986404645241043,0.0016859904322925612,-5.04078121298931e-4
0.02,0.1495304393739654,-0.1943663842676968,0.6293361732951503,500.1689906653884,499.6497751277979,500.7868297922573,5000,0.5,500,3.3798133077667103e-4,-7.004497444041968e-4,0.0015736595845146084,2.990608787479308e-4
0.01,0.04090131687038852,-0.712883203835476,0.6621922058659586,1000.472019368973,999.5568985742829,1001.48211753824,5000,0.5,1000,4.72019368972898e-4,-4.431014257171295e-4,0.0014821175382400131,4.090131687038852e-5
1,-0.02411517857056597,-0.1013244187871844,0.04042710523809091,9.967531035892542,9.882835079238372,10.06303107159761,5000,1,10,-0.0032468964107458254,-0.011716492076162766,0.006303107159761012,-0.002411517857056597
0.5,0.02946185244152283,-0.06015838178711838,0.1110611925020729,19.9921415879342,19.84798191260261,20.12031481531627,5000,1,20,-3.9292060328999234e-4,-0.007600904369869488,0.00601574076581346,0.0014730926220761415
0.2,-0.05977796410883292,-0.2375487522465388,0.1046760627349471,50.08522412261146,49.91341809208138,50.29566899276943,5000,1,50,0.0017044824522292057,-0.001731638158372406,0.005913379855388534,-0.0011955592821766585
0.1,0.1138630802167092,-0.1426342415146771,0.2994137005409353,100.0244608734563,99.7261800696472,100.264819166061,5000,1,100,2.4460873456311205e-4,-0.0027381993035280328,0.002648191660610033,0.001138630802167092
0.05,-0.02091039502075477,-0.3367193275470376,0.2478420630908862,200.2103920053102,199.7985862383981,200.5646969286207,5000,1,200,0.0010519600265510576,-0.0010070688080096035,0.0028234846431034466,-1.0455197510377386e-4
0.02,-0.05753498474384756,-0.562306831183998,0.3947434636798237,499.9084469186703,499.17888600999993,500.6294118542309,5000,1,500,-1.8310616265948543e-4,-0.0016422279800001327,0.0012588237084618648,-1.1506996948769511e-4
0.01,0.274522895774634,-0.2507496678400294,0.8651721884323157,1000.251923622154,999.5798853860402,1001.065146285729,5000,1,1000,2.519236221538712e-4,-4.2011461395974337e-4,0.0010651462857289573,2.74522895774634e-4
1,0.06600241336373144,0.00199173679415973,0.1345020732300637,9.988172111995764,9.885063493370108,10.07875483753596,5000,10,10,-0.001182788800423551,-0.011493650662989241,0.007875483753596146,0.006600241336373144
0.5,-2.745860712333098e-5,-0.09921939307013458,0.08050036715684714,19.92687092096688,19.81353309571323,20.07724319142572,5000,10,20,-0.0036564539516559247,-0.00932334521433853,0.0038621595712859946,-1.372930356166549e-6
0.2,0.053891290024141,-0.07821505805414533,0.1855334201609321,49.97888298673728,49.77425605056163,50.16352449690763,5000,10,50,-4.2234026525433954e-4,-0.004514878988767346,0.0032704899381525987,0.0010778258004828201
0.1,-0.1219237553198946,-0.3637755708084831,0.04096660438999163,99.86977431273486,99.58676428162768,100.1887615677107,5000,10,100,-0.0013022568726513972,-0.004132357183723179,0.0018876156771070463,-0.001219237553198946
0.05,-0.1735763014742843,-0.4408899534593171,0.07663874135464456,199.7652757248401,199.3346033187221,200.1648422423388,5000,10,200,-0.0011736213757994607,-0.0033269834063895942,8.242112116940703e-4,-8.678815073714215e-4
0.02,-0.02287563786886961,-0.4782720995819795,0.4816670860952548,499.693693005818,498.9866535824902,500.4096673628542,5000,10,500,-6.126139883640969e-4,-0.002026692835019661,8.193347257083872e-4,-4.575127573773922e-5
0.01,-0.2368895046856729,-0.8258108431355075,0.4009143043699561,1000.415860886175,999.3373679434624,1001.298280780616,5000,10,1000,4.158608861750679e-4,-6.626320565376043e-4,0.0012982807806158903,-2.3688950468567292e-4
1,0.00219609079710998,-0.07255542488660402,0.0751512899586145,9.930743144069698,9.848070460817976,10.03190343085321,10000,0.05,10,-0.006925685593030195,-0.015192953918202412,0.003190343085321068,2.19609079710998e-4
0.5,0.00529131693283868,-0.08682043840417811,0.1060889909737994,20.01312933777553,19.87957231816821,20.1500238212329,10000,0.05,20,6.56466888776519e-4,-0.006021384091589477,0.0075011910616449295,2.64565846641934e-4
0.2,-0.01770305893099103,-0.1390792024183334,0.143628808001646,49.98435492800782,49.77816198407199,50.17087663582481,10000,0.05,50,-3.1290143984363805e-4,-0.004436760318560107,0.003417532716496252,-3.540611786198206e-4
0.1,0.3310553980700235,0.1088197494458187,0.5597685937305165,100.1390497076476,99.85244541440498,100.4228928562306,10000,0.05,100,0.0013904970764759828,-0.0014755458559502221,0.004228928562306056,0.003310553980700235
0.05,-0.1469779271896005,-0.4820498635859896,0.1769446682065214,200.1979460990633,199.7906725286572,200.6862104737174,10000,0.05,200,9.897304953165875e-4,-0.001046637356713953,0.0034310523685869843,-7.348896359480026e-4
0.02,0.1252831801216745,-0.3034872164351814,0.5256178550129533,500.2214631484915,499.474190546301,500.8620641035292,10000,0.05,500,4.429262969829484e-4,-0.001051618907398022,0.001724128207058362,2.50566360243349e-4
0.01,-0.2603958152646295,-0.8785691407963778,0.4072481741485371,1000.393215597229,999.3751862632956,1001.37808934235,10000,0.05,1000,3.932155972290463e-4,-6.248137367044215e-4,0.001378089342350064,-2.6039581526462953e-4
1,0.01657140274589369,-0.0476906141911618,0.09765959755580376,9.984289403492498,9.887979088448342,10.08684542531586,10000,0.1,10,-0.0015710596507501062,-0.011202091155165794,0.008684542531586015,0.001657140274589369
0.5,-0.0282765338609861,-0.09798187537469584,0.04687525303738971,19.97729805643683,19.8400597695293,20.1102722373269,10000,0.1,20,-0.0011350971781585173,-0.007997011523534936,0.005513611866345025,-0.001413826693049305
0.2,0.00143814457253824,-0.1439346673118926,0.170453928391126,49.95398465289804,49.7269295404033,50.12924285627916,10000,0.1,50,-9.203069420391508e-4,-0.005461409191934052,0.0025848571255833175,2.8762891450764803e-5
0.1,0.1234377430245617,-0.06533108597062026,0.3211410411480329,99.90113955800304,99.65607484337364,100.1496990900163,10000,0.1,100,-9.886044199696187e-4,-0.003439251566263568,0.0014969909001629755,0.001234377430245617
0.05,-0.1139668417859748,-0.3588101613866574,0.1450125192257041,200.1957457826483,199.7988579808747,200.5162583159577,10000,0.1,200,9.787289132414667e-4,-0.0010057100956265552,0.0025812915797884806,-5.69834208929874e-4
0.02,0.2942753229769713,-0.1780709892240384,0.8016783240461451,500.3102679750975,499.7610500063257,500.9177691254597,10000,0.1,500,6.205359501949559e-4,-4.778999873485956e-4,0.0018355382509194218,5.885506459539425e-4
0.01,0.06414009805352507,-0.5442667147630853,0.8122777883318258,999.3112776881676,998.2318213448282,1000.223231154731,10000,0.1,1000,-6.887223118323682e-4,-0.0017681786551718703,2.232311547309962e-4,6.414009805352506e-5
1,-0.02939979967562924,-0.09663920768854505,0.03321214715953626,9.977039397215318,9.900646846930528,10.05184716675234,10000,0.2,10,-0.0022960602784681816,-0.009935315306947246,0.0051847166752341245,-0.002939979967562924
0.5,-0.05111665785316564,-0.1297655640480401,0.03818949720943617,19.97076968543079,19.81932249601036,20.1217808609939,10000,0.2,20,-0.0014615157284605385,-0.009033875199481955,0.006089043049695153,-0.002555832892658282
0.2,-0.07667091588787905,-0.2149822740978632,0.05900877611594122,49.87256574796989,49.65906545679796,50.0824268900726,10000,0.2,50,-0.0025486850406022388,-0.006818690864040744,0.0016485378014519103,-0.001533418317757581
0.1,0.03456950431365272,-0.1754272959281744,0.2353577036479718,99.85009912374016,99.56580674521696,100.0904875303212,10000,0.2,100,-0.0014990087625983417,-0.0043419325478304405,9.048753032119272e-4,3.456950431365272e-4
0.05,0.02985043533215545,-0.2920031165389925,0.4013827934158576,200.3040982643065,199.8876004569691,200.6681893222316,10000,0.2,200,0.0015204913215325355,-5.619977151545275e-4,0.0033409466111580244,1.4925217666077726e-4
0.02,-0.2290305636450935,-0.7649770713841721,0.2165114089404863,499.8678122386812,499.1501278611533,500.5900291541027,10000,0.2,500,-2.6437552263758324e-4,-0.0016997442776933713,0.001180058308205334,-4.58061127290187e-4
0.01,-0.04926973605565297,-0.6354388743293327,0.4821491153891956,999.8077130601436,999.020903328698,1000.783391298209,10000,0.2,1000,-1.9228693985640088e-4,-9.790966713020266e-4,7.833912982091462e-4,-4.926973605565297e-5
1,-0.01142531867760605,-0.06781423284842188,0.06842540117474895,9.98801265674151,9.909083390059743,10.06471933025051,10000,0.5,10,-0.001198734325848938,-0.009091660994025696,0.006471933025050891,-0.001142531867760605
0.5,0.00209478345578084,-0.06603480004326093,0.0919195262865328,19.95374304885429,19.83243673588216,20.08740071330914,10000,0.5,20,-0.002312847557285558,-0.00837816320589213,0.004370035665457017,1.04739172789042e-4
0.2,0.08939140849060348,-0.02319845624511186,0.2047364298438114,49.87945915864424,49.70429963858655,50.15593538852936,10000,0.5,50,-0.002410816827115192,-0.005914007228269069,0.0031187077705872035,0.0017878281698120696
0.1,0.1824541414227834,-0.05510807779913045,0.3522907380827773,100.0053729077561,99.72848085757305,100.2816087102078,10000,0.5,100,5.372907756107104e-5,-0.0027151914242695696,0.0028160871020781464,0.0018245414142278342
0.05,-0.1247569233594438,-0.4153213899099415,0.1489173094170809,199.962507913004,199.5524361353457,200.3342957269625,10000,0.5,200,-1.8746043497996911e-4,-0.002237819323271606,0.0016714786348124289,-6.23784616797219e-4
0.02,0.2760797353543221,-0.2381716702971123,0.7400423460695007,500.9599926192553,500.3320857940221,501.5588713566688,10000,0.5,500,0.0019199852385105576,6.641715880442156e-4,0.0031177427133375346,5.521594707086442e-4
0.01,0.134955884794873,-0.5238964161323827,0.784532760309202,999.724729923752,998.4586753658292,1000.530131411668,10000,0.5,1000,-2.7527007624805755e-4,-0.001541324634170782,5.301314116679112e-4,1.34955884794873e-4
1,-0.00682420907075906,-0.07272909563098168,0.0493027420532313,10.00623254109814,9.920979312492276,10.08890484611084,10000,1,10,6.232541098138977e-4,-0.007902068750772373,0.008890484611083993,-6.82420907075906e-4
0.5,0.0205794891615515,-0.06886167924740319,0.1136411070411863,20.02760147300163,19.89723505221865,20.15831421269242,10000,1,20,0.0013800736500815258,-0.00513824738906743,0.007915710634621043,0.001028974458077575
0.2,-0.03459319951568771,-0.178630754003674,0.06727998298517754,50.06442360894038,49.84893280878961,50.27135810205559,10000,1,50,0.0012884721788075648,-0.0030213438242077117,0.0054271620411119326,-6.918639903137542e-4
0.1,0.1072635826574854,-0.1192269078548558,0.2817631311563611,99.99210645977996,99.72663934072848,100.343343664213,10000,1,100,-7.89354022003863e-5,-0.0027336065927151543,0.0034334366421300277,0.0010726358265748539
0.05,0.1144919199776881,-0.1391405923132396,0.3743704787390852,199.7532002759945,199.3245786547338,200.1548787065922,10000,1,200,-0.0012339986200275987,-0.0033771067263309584,7.743935329609375e-4,5.724595998884405e-4
0.02,-0.05468274139825936,-0.5270787852993388,0.4200962893901074,499.9035894036263,499.2447215747291,500.5419705006708,10000,1,500,-1.9282119274732779e-4,-0.0015105568505417999,0.0010839410013416817,-1.0936548279651873e-4
0.01,-0.02791330307932514,-0.665963224221414,0.5451589701337373,999.6643578239756,998.8159933418232,1000.439870994719,10000,1,1000,-3.3564217602444213e-4,-0.0011840066581768616,4.398709947188717e-4,-2.791330307932514e-5
1,0.03444140277220399,-0.03039395945392514,0.1105363166134683,9.917229470824136,9.82564567968338,10.01102483020386,10000,10,10,-0.008277052917586403,-0.01743543203166209,0.0011024830203860692,0.003444140277220399
0.5,-0.0170816998656439,-0.1046951242653935,0.0794943544498844,20.01431567640474,19.89021751811511,20.13434776131091,10000,10,20,7.157838202369593e-4,-0.005489124094244402,0.00671738806554556,-8.54084993282195e-4
0.2,0.1151993726363486,-0.04498903198601607,0.2899128855913443,49.94604141319298,49.76328559809276,50.1315531664137,10000,10,50,-0.0010791717361403608,-0.004734288038144907,0.002631063328274008,0.0023039874527269718
0.1,-0.07117047120837325,-0.2396845654051964,0.08304514910555609,100.0934238357683,99.75838397311412,100.4086241339406,10000,10,100,9.34238357683137e-4,-0.0024161602688588246,0.004086241339406049,-7.117047120837324e-4
0.05,-0.03864491042753935,-0.3134098953298228,0.2802892949879996,200.1724040039725,199.8173623513678,200.551624226952,10000,10,200,8.620200198625749e-4,-9.131882431610006e-4,0.0027581211347600387,-1.9322455213769673e-4
0.02,-0.5751873296266976,-1.121419057267437,-0.05878178993971583,500.3548353004505,499.7785661447175,501.041889370593,10000,10,500,7.096706009008802e-4,-4.428677105650092e-4,0.0020837787411860376,-0.0011503746592533952
0.01,-0.4721754636836176,-1.129993193531931,0.2260345555690231,999.7663207990868,998.6681324229904,1000.823430904522,10000,10,1000,-2.3367920091321714e-4,-0.0013318675770095378,8.234309045218602e-4,-4.721754636836176e-4
1,0.01543181682105481,-0.0474114867072379,0.07171243140301099,9.990893883193008,9.901169800760892,10.0920827664523,10000,100,10,-9.106116806991693e-4,-0.00988301992391083,0.00920827664522994,0.001543181682105481
0.5,0.01356652638116473,-0.0761952072070069,0.1034160383434367,19.9847470336308,19.86180002922228,20.10311464319083,10000,100,20,-7.626483184599575e-4,-0.006909998538885964,0.00515573215954146,6.783263190582366e-4
0.2,-1.1034560343664e-4,-0.1274494362648095,0.1282592222740361,49.89057427153852,49.6912345129865,50.05888121659028,10000,100,50,-0.002188514569229638,-0.00617530974027003,0.0011776243318055712,-2.2069120687328e-6
