nch,z,interval,param,v,b,se
20,0.5,1,k_on,-0.001322830583574769,-0.00668724197309422,0.4003336511579474
20,0.5,1,k_off,0.02291485473061057,0.00391997036256445,0.1394609616902017
20,0.5,1,i,0.001355813590100674,-0.00440402074987942,0.2793222296744137
20,0.5,1,S,-0.054507940345380014,-0.02155850385370983,0.41185188249557375
20,0.5,1,baseline,0.016436256637661836,0.00103334876033116,0.06458407382908127
20,0.5,1,N_ch,0.03184216322234486,0.0108792193620553,0.45458194348085856
20,1,0.01,k_on,0.014114126209083996,0.00340563012394801,0.35887324704823775
20,1,0.01,k_off,0.011537395825725464,9.4297330349137e-4,0.14069831279430872
20,1,0.01,i,0.017422121117623143,0.0011293826962504,0.19427661838706747
20,1,0.01,S,0.00967972588623318,1.464932358858e-4,0.02014646182963078
20,1,0.01,baseline,0.06453858187990674,0.00537842568584147,0.08425993487939236
20,1,0.01,N_ch,0.009104318415349012,-0.00140492372409519,0.37754264732657145
20,1,0.02,k_on,-0.012132780359182707,-0.00405938027020179,0.35879236778207196
20,1,0.02,k_off,-3.4946669310238244e-4,-3.9661519694507e-4,0.14051176479133062
20,1,0.02,i,0.012374919869801526,8.8218467784269e-4,0.1951779138900892
20,1,0.02,S,-0.003834695901841051,-1.5121022147769e-4,0.02946839991996121
20,1,0.02,baseline,0.0579938469194162,0.0047901110040942,0.08441251084637116
20,1,0.02,N_ch,0.004735800114566813,0.00178390451221532,0.378217243124234
20,1,0.05,k_on,0.005566358932984752,0.00731356504074477,0.3627711367369448
20,1,0.05,k_off,8.808924094676138e-4,-0.00216688454208801,0.1405370388110482
20,1,0.05,i,0.0024631337049954016,0.00458149674969252,0.19847523287998453
20,1,0.05,S,-0.0015352614301926983,-2.9834257963557e-4,0.05083887703714265
20,1,0.05,baseline,0.03780924881314936,0.00321586278210441,0.08457971208849496
20,1,0.05,N_ch,-0.029785152213923402,-0.01032617307662842,0.3827349915173559
20,1,0.1,k_on,-0.010660873624720048,2.684901447097914e-5,0.3654440422539144
20,1,0.1,k_off,0.001047657513964892,-0.00120836834352128,0.14046695753193686
20,1,0.1,i,0.008847906305711147,0.00358036495317624,0.2041562724611097
20,1,0.1,S,-0.01263021286517696,-0.00130204535906896,0.08048494813518277
20,1,0.1,baseline,0.036490184335147134,0.00301584437974152,0.0847179811856342
20,1,0.1,N_ch,-0.016576938749463206,-0.0045309258360207,0.3887611866470404
20,1,0.2,k_on,-0.0012088841959151907,0.00111056046069221,0.3707870998974808
20,1,0.2,k_off,-0.0048281369564440735,-0.00142427895298129,0.14030699498790097
20,1,0.2,i,0.018017332387785398,0.00358381943242971,0.21288020298442636
20,1,0.2,S,-0.014492125922110534,-0.00234050291359535,0.13128783931435953
20,1,0.2,baseline,0.048933780762673046,0.00420914345192901,0.08536521046162887
20,1,0.2,N_ch,-0.0037173446834882842,-0.00419370072502613,0.39788479550125033
20,1,0.5,k_on,-0.014008288992617409,-0.00112531642442272,0.3853167343719115
20,1,0.5,k_off,0.0027060120812221825,-6.1551069516395e-4,0.14188198655405673
20,1,0.5,i,0.00815937259679602,0.00456635977380663,0.2428557994087714
20,1,0.5,S,-0.04999588265954962,-0.01285216172523527,0.2479347392685614
20,1,0.5,baseline,0.03693387934316351,0.00322307271165426,0.08713701117266101
20,1,0.5,N_ch,-0.01389527628154192,-0.00456170463849149,0.4272572156658355
20,1,1,k_on,-0.017937872028023875,-0.00683083377915817,0.41230171188058035
20,1,1,k_off,0.023859079423349028,0.00308445446413314,0.14341383252089454
20,1,1,i,-0.005597801478592859,-7.978448413026e-4,0.2988948764389129
20,1,1,S,-0.047154765309860305,-0.01815593432449382,0.3974990607861229
20,1,1,baseline,0.01222776982267092,8.7451750473324e-4,0.08950369069176092
20,1,1,N_ch,0.0028443850706694335,0.00541895108354955,0.48166059687646706
20,10,0.01,k_on,-0.01001742257887707,-0.00836440611336121,0.4971259474904142
20,10,0.01,k_off,-0.016999733350150918,-0.00117576725642604,0.1789318229770527
20,10,0.01,i,0.006181605388864531,-0.0033889077868261,0.364083231767305
20,10,0.01,S,0.002380852938645171,6.345629647915607e-5,0.019680229568923478
20,10,0.01,baseline,-0.005902096305489642,-0.00134992746422202,0.25685535297845874
20,10,0.01,N_ch,0.017502865327860023,0.00824768217297334,0.6005424563164727
20,10,0.02,k_on,0.0028029382800669952,0.00467071821343491,0.49956532759973543
20,10,0.02,k_off,0.00683155234320925,-5.772010208988545e-5,0.17954135901072377
20,10,0.02,i,0.008653465004331742,0.00515312136155577,0.36492624730494966
20,10,0.02,S,-0.0077654781777404674,-2.703051111042e-4,0.028184286186149012
20,10,0.02,baseline,0.010747179594290552,0.00265599601296627,0.25639638011570215
20,10,0.02,N_ch,-0.010837919263975385,-0.00775190586952474,0.6026368619138781
20,10,0.05,k_on,0.003855216670703064,0.00577535377639003,0.5009277799314598
20,10,0.05,k_off,0.013299338911965781,6.9164981260595e-4,0.17955763565355318
20,10,0.05,i,0.0038707376524246134,0.00500447386371178,0.36973423770510233
20,10,0.05,S,-0.010208675197737795,-5.8684646605611e-4,0.04618108134616718
20,10,0.05,baseline,0.012408691515368284,0.00289652608663086,0.2562142629624135
20,10,0.05,N_ch,-0.014377884269270752,-0.00817911758427728,0.607513629587634
20,10,0.1,k_on,-0.001959844196452197,-0.00323132967033019,0.5017056645632492
20,10,0.1,k_off,0.0044770994608155715,0.0012628117536172,0.17953845128623164
20,10,0.1,i,0.0055447863350831655,-0.0013169290706115,0.37938037917593076
20,10,0.1,S,-0.004280824058658954,-2.6262536906863e-4,0.06892488227727726
20,10,0.1,baseline,0.005177172220411452,9.7010767262082e-4,0.25672804763677726
20,10,0.1,N_ch,0.010351867748201057,0.00424355230569342,0.6167630266153773
20,10,0.2,k_on,0.016788631554025005,0.00481755094983184,0.5080660221271779
20,10,0.2,k_off,0.009617487857896154,0.00178463719383448,0.1790843521536175
20,10,0.2,i,-0.011008202223135508,-0.00342880609101967,0.39480539786726104
20,10,0.2,S,-0.001666716613326395,1.348054265267e-4,0.10670654481888794
20,10,0.2,baseline,-0.007331454088421887,-0.00172717228744877,0.2575559603506391
20,10,0.2,N_ch,0.004829172862999411,0.00152309255409598,0.6326226039254612
20,10,0.5,k_on,0.02163665045253106,0.0116921011656783,0.5191190255104697
20,10,0.5,k_off,-0.005714123118040586,-0.00187316147039029,0.17993535674802844
20,10,0.5,i,0.006562781512561705,0.00568088659094284,0.4336531275162937
20,10,0.5,S,-0.017066530724829537,-0.00385058763539095,0.20205805368488716
20,10,0.5,baseline,0.007291409121255714,0.00294867077758899,0.26015075940426
20,10,0.5,N_ch,-0.00573447573038105,-0.01221693331157616,0.6706439283081419
20,10,1,k_on,0.003373786543183141,0.00505705747057291,0.537437447912802
20,10,1,k_off,-0.004321188306507951,-0.00177070951865538,0.18450182679981886
20,10,1,i,-0.009433906004287444,7.109866062221e-4,0.48516880312869604
20,10,1,S,0.010990001400795731,0.00321179861265991,0.33154698183801284
20,10,1,baseline,0.002281014107969271,9.7325769815459e-4,0.26427867459842364
20,10,1,N_ch,-0.013446543463364873,-0.00493293950338379,0.7231280384730014
50,0.05,0.01,k_on,-0.030756945735848647,-0.00659051912818587,0.22347364581047643
50,0.05,0.01,k_off,0.04128803133260535,0.00198832666477611,0.08403520381266734
50,0.05,0.01,i,0.03611280241657869,0.00133964616009192,0.09596687023829104
50,0.05,0.01,S,-0.007739181106103193,-3.8317963082983e-4,0.02380192282743161
50,0.05,0.01,baseline,0.08146177737073483,0.00162269483321438,0.020388200113798178
50,0.05,0.01,N_ch,0.0025426139878439447,0.00282923275688521,0.20482629407198172
50,0.05,0.02,k_on,-0.0018580046960836802,9.6448602823885e-4,0.22622548889042313
50,0.05,0.02,k_off,0.03739054278063257,0.00101913346838195,0.08424617379168937
50,0.05,0.02,i,0.03652465051105616,0.0026706303621889,0.09747260785859287
50,0.05,0.02,S,-0.022600483768781928,-0.00120541841336566,0.038348251273231354
50,0.05,0.02,baseline,0.07511048723622447,0.00151003441239312,0.020400415348222203
50,0.05,0.02,N_ch,-0.015120393464577768,-0.00316789079712174,0.20763794497344262
50,0.05,0.05,k_on,9.52537406491618e-4,0.0020845856758859,0.2349294260900299
50,0.05,0.05,k_off,0.03738432868385273,0.00173127087844171,0.08538004008747033
50,0.05,0.05,i,0.005653985693366927,0.00113605966043535,0.1022190237315924
50,0.05,0.05,S,-0.0422866631444723,-0.00329310326160717,0.07242046680772873
50,0.05,0.05,baseline,0.059664177736111476,0.00121321003414986,0.020500083903976833
50,0.05,0.05,N_ch,-0.018743927838259046,-0.00227874197517001,0.21678985336086812
50,0.05,0.1,k_on,2.757142930234803e-4,9.9444918059916e-4,0.2437649340182729
50,0.05,0.1,k_off,0.01606350000039116,6.2279517226997e-4,0.08653773413019328
50,0.05,0.1,i,0.015544409023028172,0.00210499620066881,0.1113086174566753
50,0.05,0.1,S,-0.07963478221492619,-0.00927594454361451,0.11448265742849757
50,0.05,0.1,baseline,0.012235037310282188,2.807515673905e-4,0.020587747277535734
50,0.05,0.1,N_ch,-0.008692061028787633,-0.00256183124350094,0.22870590086470546
50,0.05,0.2,k_on,-0.005483401460552546,-0.00350787220614408,0.2524222526393282
50,0.05,0.2,k_off,0.0368533114341214,0.00355635360236333,0.08781640469088467
50,0.05,0.2,i,0.0071585987601383155,-8.8362945070276e-4,0.12847690413423649
50,0.05,0.2,S,-0.0823777492005415,-0.01449918230387617,0.17689474440484376
50,0.05,0.2,baseline,0.010794013217100457,2.4483153258982e-4,0.02074909848557137
50,0.05,0.2,N_ch,0.018388102635941456,0.00453206625264391,0.24562362517317735
50,0.05,0.5,k_on,-0.027337414928089804,-0.01158218464948889,0.26238622109206694
50,0.05,0.5,k_off,0.019671446831048434,0.0031669491248677,0.08935494452296683
50,0.05,0.5,i,-0.03303835571023739,-0.00873481310782464,0.1719895846859691
50,0.05,0.5,S,-0.05986986160031547,-0.01768466566776122,0.3015235732506965
50,0.05,0.5,baseline,-2.4021311224598722e-4,-2.965173935070765e-6,0.021306083685174525
50,0.05,0.5,N_ch,0.0404303012157588,0.01655010715103501,0.28145112144662793
50,0.05,1,k_on,0.01644165179800612,1.7927560216321e-4,0.2795981517749016
50,0.05,1,k_off,0.025943547289141125,0.00253468422628421,0.09087386401010035
50,0.05,1,i,-0.01591896993228445,-0.00643849888075726,0.23490961370912322
50,0.05,1,S,-0.018368884853659066,-0.00790406822910104,0.43410588617760043
50,0.05,1,baseline,0.024998295094309217,5.3552291349165e-4,0.021644586552427608
50,0.05,1,N_ch,0.026053330913810263,0.00780654889090902,0.33763376429029757
50,0.1,0.01,k_on,-0.006615435402577918,7.6363186850677e-4,0.2322569365311284
50,0.1,0.01,k_off,0.02264593115293105,3.923540517015856e-5,0.08515246891568881
50,0.1,0.01,i,0.024422098819168223,0.0027618828098535,0.10235086877991834
50,0.1,0.01,S,-0.005441887164884307,-2.784126292936e-4,0.022643964718648987
50,0.1,0.01,baseline,0.07277616584260718,0.00207171184740339,0.02888266336725476
50,0.1,0.01,N_ch,-0.021443171108198295,-0.00369680714994293,0.21530822862857735
50,0.1,0.02,k_on,-6.286762494052932e-4,4.9212422022456e-4,0.23414231144054629
50,0.1,0.02,k_off,0.01965841952047327,5.8868961077912e-4,0.08511491571430198
50,0.1,0.02,i,0.020655360292123608,0.00157946727504931,0.10388791094031119
50,0.1,0.02,S,-0.009926181799066677,-5.4138844373513e-4,0.03581163323519537
50,0.1,0.02,baseline,0.07377703587917467,0.00210836211614759,0.028877949208620753
50,0.1,0.02,N_ch,-0.0064681014493536,-0.00168976557746975,0.21742814184590176
50,0.1,0.05,k_on,-0.02288138633696147,-0.00409343057357298,0.23820961652557132
50,0.1,0.05,k_off,0.014755709370232965,3.960673928929e-4,0.08586287945630294
50,0.1,0.05,i,0.02164807435867617,0.00216558972330652,0.10801263564197519
50,0.1,0.05,S,-0.03203764038296942,-0.00243004039922837,0.06813988171052852
50,0.1,0.05,baseline,0.0610522842038265,0.00174858625531263,0.028985040008708805
50,0.1,0.05,N_ch,-0.0074375094722655705,6.183812024624811e-6,0.22329841991532579
50,0.1,0.1,k_on,-0.004645939849643256,-3.5872027288896e-4,0.24540774643699265
50,0.1,0.1,k_off,0.008999816721827869,3.9972085783705e-4,0.0867533480439954
50,0.1,0.1,i,0.005318587786428977,0.0011211979930636,0.11586471773312983
50,0.1,0.1,S,-0.05015620951854479,-0.00556246428241164,0.10884486537812485
50,0.1,0.1,baseline,0.05269509894484478,0.0015472342120152,0.029076727841467823
50,0.1,0.1,N_ch,-0.005585116458282514,-9.0759696278225e-4,0.2331397841953833
50,0.1,0.2,k_on,-0.014264922145958814,-0.00467284539471769,0.25285042462000923
50,0.1,0.2,k_off,0.024456137471884805,0.00245163862803722,0.08808467187480278
50,0.1,0.2,i,0.005507985160391873,-2.4591309766732e-4,0.13243449387090642
50,0.1,0.2,S,-0.0811434015024311,-0.01379972945727889,0.1709093308671258
50,0.1,0.2,baseline,0.028255095204970763,8.4974701286625e-4,0.029295624641386808
50,0.1,0.2,N_ch,0.012406968696858187,0.00393019566645854,0.24919279142669343
50,0.1,0.5,k_on,-0.002716987067383339,-0.00277236710245723,0.26316857106369435
50,0.1,0.5,k_off,0.0025845625311246914,7.8410245058308e-4,0.08934016551870395
50,0.1,0.5,i,-0.02011556541180555,-0.0042716457673254,0.1748916169575895
50,0.1,0.5,S,-0.0496613989706165,-0.01455666358594719,0.2983474241159726
50,0.1,0.5,baseline,-0.010193886107535109,-2.8381244901469e-4,0.029982388359277183
50,0.1,0.5,N_ch,0.016735492632982837,0.00617563085345271,0.28450140627174514
50,0.1,1,k_on,0.01196803677900446,-0.00269498952080627,0.27964681790417395
50,0.1,1,k_off,0.028402389565227518,0.00333843622327727,0.09109562463923654
50,0.1,1,i,7.349729190772036e-4,-0.00569740126633135,0.23630278385228773
50,0.1,1,S,-0.004539190474458046,-0.00183500921957925,0.43369905329027364
50,0.1,1,baseline,0.007480243396588953,2.1222484391219e-4,0.03052693403874241
50,0.1,1,N_ch,0.03962411125231011,0.00954185395323361,0.3390883507205299
50,0.2,0.01,k_on,-0.013795084406363213,-0.00147303567006188,0.23960687415419274
50,0.2,0.01,k_off,-0.007915027373380765,-0.00156108311439628,0.08601465919248974
50,0.2,0.01,i,0.018246771347887797,0.00257542966543776,0.11055874142955915
50,0.2,0.01,S,-0.0069830779467922165,-2.1871807787418e-4,0.02177199678810375
50,0.2,0.01,baseline,0.0829185825155618,0.00337785798151645,0.04078946463053897
50,0.2,0.01,N_ch,-0.012630538726260111,-0.00249935430525318,0.22609567307302667
50,0.2,0.02,k_on,0.008485805142422725,0.00298413774632554,0.2408995758777172
50,0.2,0.02,k_off,0.004376010091141705,-6.6461930932554e-4,0.08622247843255064
50,0.2,0.02,i,0.020806967160705875,0.00237147146809891,0.11230504967366453
50,0.2,0.02,S,-0.003417193807662945,-2.7137141161132e-4,0.03369820111463563
50,0.2,0.02,baseline,0.06024486986505733,0.00246199833807187,0.04085768004502972
50,0.2,0.02,N_ch,-0.010326904125431538,-0.00420964545702421,0.22807955030782395
50,0.2,0.05,k_on,-0.00292926675376827,0.00116958343638882,0.24381189217506044
50,0.2,0.05,k_off,0.0019421974753818377,-6.1527578134593e-4,0.08646201987255255
50,0.2,0.05,i,0.006872142975603249,0.00205522315111867,0.11619354378533185
50,0.2,0.05,S,-0.03316997200833775,-0.00226526241013062,0.06367906526005403
50,0.2,0.05,baseline,0.04872899191037852,0.00200236883983747,0.040986535138407956
50,0.2,0.05,N_ch,-0.015651702108687035,-0.0032304866663211,0.23268921408322707
50,0.2,0.1,k_on,0.004495129807321783,0.00112567941200722,0.2480553490607828
50,0.2,0.1,k_off,0.013867180539542792,6.7222080722724e-4,0.08717421861620149
50,0.2,0.1,i,0.017474045511124962,0.00165257336540526,0.12279393201799155
50,0.2,0.1,S,-0.024848725044111855,-0.00278740065358201,0.10294826103926015
50,0.2,0.1,baseline,0.04514928675335678,0.00184787092911685,0.0410645034427554
50,0.2,0.1,N_ch,-0.0010273137430807724,-0.00181030223221801,0.24002625493279417
50,0.2,0.2,k_on,-0.00585156675078577,-8.8470930559627e-4,0.2545516860489409
50,0.2,0.2,k_off,0.009693251965271949,6.0069200978625e-4,0.08814842501776246
50,0.2,0.2,i,0.006188446299993353,0.00126386159409678,0.13787377256740166
50,0.2,0.2,S,-0.04756139202717418,-0.00788605676516215,0.16376324470757536
50,0.2,0.2,baseline,0.03296226851385258,0.001379813545505,0.04138979853123545
50,0.2,0.2,N_ch,-0.0030512103739539186,-6.0123780774142e-4,0.2544089477452817
50,0.2,0.5,k_on,0.003698229279939038,1.7375334413104e-4,0.2642028953679956
50,0.2,0.5,k_off,-0.008040856469835454,-5.203356042263e-4,0.08956733378657875
50,0.2,0.5,i,-0.011790235570768984,-0.00189373242044624,0.17934747728928063
50,0.2,0.5,S,-0.04603079046740496,-0.01334363847101809,0.293612627855693
50,0.2,0.5,baseline,0.009608347883613913,4.5880798645927e-4,0.04221017616990185
50,0.2,0.5,N_ch,0.006301834588152911,0.00164409130013612,0.2892074702480556
50,0.2,1,k_on,0.008936338862066968,-2.5575714217732e-4,0.28080668148962645
50,0.2,1,k_off,0.017092100334704867,0.00169645630953707,0.09132923928723982
50,0.2,1,i,-0.007643350408431268,-0.00375540179583147,0.23900445592027492
50,0.2,1,S,0.0012444121256379049,6.7608449628135e-4,0.4326254465435535
50,0.2,1,baseline,0.016647318226861097,6.9840272318557e-4,0.04298187002952036
50,0.2,1,N_ch,0.016542532016123115,0.00490393261584417,0.3425635654344106
50,0.5,0.01,k_on,-0.002003355096763141,2.2960341072201e-4,0.24953382942909585
50,0.5,0.01,k_off,0.02369368143351281,0.00132422852343609,0.08785204906191159
50,0.5,0.01,i,0.0037989405981095807,4.6933149876451e-4,0.1261200405073639
50,0.5,0.01,S,0.0013513484025033658,-2.006616344580043e-5,0.020951257772449126
50,0.5,0.01,baseline,0.04376689189231419,0.00271882670722094,0.06418010707861066
50,0.5,0.01,N_ch,-0.0059284500282217305,-2.6559333401749e-4,0.2441538438844081
50,0.5,0.02,k_on,-0.01005248721485312,-0.00130520809780549,0.2499372135077108
50,0.5,0.02,k_off,0.009940033219242025,1.4428123032667e-4,0.08762909766219791
50,0.5,0.02,i,0.01547729227393975,0.00196802672612629,0.1273916193079812
50,0.5,0.02,S,-0.01747085845258147,-6.5795502382402e-4,0.03161220406852423
50,0.5,0.02,baseline,0.04157196601306948,0.00261777645296744,0.06439903389242994
50,0.5,0.02,N_ch,-0.007309367161921734,-0.00125950764195181,0.24519940577456864
50,0.5,0.05,k_on,0.012003677259055878,0.00510396131541979,0.2519551494752264
50,0.5,0.05,k_off,0.0035580885018862626,-7.2145474917281e-4,0.08772708218879499
50,0.5,0.05,i,0.0012271074979617186,0.00196797580112647,0.13146376265699444
50,0.5,0.05,S,-0.00874540849984156,-6.7142625591416e-4,0.05799584085635392
50,0.5,0.05,baseline,0.029201722702572548,0.00191367054617852,0.06446163496538092
50,0.5,0.05,N_ch,-0.020192148589007197,-0.0054156269992776,0.24915820904453817
50,0.5,0.1,k_on,-0.004471086287572385,1.2866687552035e-4,0.2539055572227612
50,0.5,0.1,k_off,-0.0066550676313129956,-9.6101317733253e-4,0.08804673957148726
50,0.5,0.1,i,0.0045132868479742586,0.00153437932747707,0.13706870983985653
50,0.5,0.1,S,-0.024721189472081434,-0.00245609076910101,0.0947553338601775
50,0.5,0.1,baseline,0.05386495248982324,0.0035131945498275,0.06476618029542802
50,0.5,0.1,N_ch,-0.00766503211599355,-0.00199657117151158,0.25447931082017855
50,0.5,0.2,k_on,-0.008781125075489608,-8.685377139533e-4,0.2584065363837925
50,0.5,0.2,k_off,0.02595128159529208,0.00167472546058682,0.0889111827799616
50,0.5,0.2,i,0.00993143262724673,0.00245899360668686,0.1496987255104032
50,0.5,0.2,S,-0.05465207792588742,-0.00857531315030117,0.15247453662937419
50,0.5,0.2,baseline,0.023188912370904778,0.00145562667545198,0.06503362985974388
50,0.5,0.2,N_ch,-0.009057473107392633,-0.00157244157699503,0.2663709080347064
50,0.5,0.5,k_on,0.001555663818530912,9.029679712998e-4,0.2669516830347845
50,0.5,0.5,k_off,-5.479742374767758e-4,-2.6352960268641e-4,0.09027898688452596
50,0.5,0.5,i,-0.004804255532058025,2.5107509427996e-4,0.18910724512975433
50,0.5,0.5,S,-0.03996259547129226,-0.01124385656611372,0.2817702108017876
50,0.5,0.5,baseline,0.025734672546187262,0.00175542347114936,0.06609103974178111
50,0.5,0.5,N_ch,-0.0029189554716424725,-9.2939759292152e-4,0.2997782100680438
50,0.5,1,k_on,-0.008542855985423231,-0.0065858441084025,0.2831142442115663
50,0.5,1,k_off,0.026217768522385845,0.00298900912380409,0.09229947587606076
50,0.5,1,i,-0.016748625010228335,-0.00748039044148387,0.24590964837755896
50,0.5,1,S,-0.020694426078607907,-0.00825845891180459,0.4283105075510065
50,0.5,1,baseline,-0.014012590143756182,-0.0010411379052071,0.06726371828289736
50,0.5,1,N_ch,0.029758475413956598,0.01257708180364389,0.35098245627780217
50,1,0.01,k_on,0.0069663781913203715,0.00290471906160769,0.25707163681985873
50,1,0.01,k_off,0.002944842538096539,-3.4232049047477e-4,0.0892057749643821
50,1,0.01,i,-6.787962765827035e-4,9.1740260359929e-4,0.1417549814981932
50,1,0.01,S,0.003674227619080148,5.705465784353939e-5,0.020526703142396248
50,1,0.01,baseline,0.01808321449595173,0.00166082198205648,0.0903710452300299
50,1,0.01,N_ch,-0.010471974220677263,-0.00283147442483442,0.2605390490318114
50,1,0.02,k_on,0.0055001675223581075,4.4412392707276e-4,0.2568658684072536
50,1,0.02,k_off,0.009449180768831993,6.6500799849073e-4,0.08934760243145722
50,1,0.02,i,0.009905117177669367,1.5467566520118e-4,0.14343600367730583
50,1,0.02,S,-0.0028600026784342827,-1.245651754891e-4,0.030484519391701423
50,1,0.02,baseline,0.04433858177224599,0.00395546958527171,0.09040905229340081
50,1,0.02,N_ch,0.008055665588330038,3.4060282388819e-4,0.26187115814643097
50,1,0.05,k_on,0.0010015002224615203,0.00113270495848978,0.25838089624482413
50,1,0.05,k_off,-0.013402886149193596,-0.00129001377547602,0.0890454960740497
50,1,0.05,i,-0.005514780557970413,2.537919594723e-4,0.14720059545840514
50,1,0.05,S,-0.00440110766910239,-1.9591063799745e-4,0.0544164402924256
50,1,0.05,baseline,0.008888202276760238,8.9409128320561e-4,0.09071738124570876
50,1,0.05,N_ch,-0.006493648202476061,-0.00150948264188553,0.2652278684973518
50,1,0.1,k_on,4.605758661383186e-4,9.6348628835325e-4,0.259963186272674
50,1,0.1,k_off,-0.0019917799999392242,-5.890988458317e-4,0.08926086740683473
50,1,0.1,i,0.011963596190100324,0.00199069515920893,0.15290272241302746
50,1,0.1,S,-0.002720958565049307,-4.6404831176377e-4,0.08829261705171135
50,1,0.1,baseline,0.015805311880008038,0.00145655214884245,0.09091545299016626
50,1,0.1,N_ch,-0.005834253806089124,-0.00267993633045459,0.27051248979037806
50,1,0.2,k_on,5.901045203959149e-4,5.8438329600698e-4,0.2632904795425781
50,1,0.2,k_off,0.013702554364228221,9.2653908880051e-4,0.08986587859053118
50,1,0.2,i,0.0020126437039856386,0.00110002367151605,0.16369367360927564
50,1,0.2,S,-0.040252545364456334,-0.00585000908241801,0.1438401019601279
50,1,0.2,baseline,0.02454447995706646,0.00221244525490818,0.09138818762284369
50,1,0.2,N_ch,-0.0027271322118337625,-0.00106047086732055,0.2805662732965215
50,1,0.5,k_on,0.004468663833566661,0.00228277341372565,0.27093021879133244
50,1,0.5,k_off,0.018771716270308117,0.00108779655304014,0.09147189430358321
50,1,0.5,i,-0.007756275811640401,6.0081901218866e-4,0.2004435362007988
50,1,0.5,S,-0.021890125273547428,-0.00595657894198379,0.2690561113790763
50,1,0.5,baseline,0.020939217359788997,0.0018966192498039,0.09248214062836008
50,1,0.5,N_ch,-0.00965657160002575,-0.00175761268268884,0.3124794099927417
50,1,1,k_on,-0.0014331452510799453,-0.00181554675027693,0.28628305761737866
50,1,1,k_off,0.00837866505989917,6.8815817348711e-4,0.09327219330553378
50,1,1,i,-0.021799206539500543,-0.00539293046310494,0.25520286766154315
50,1,1,S,-0.01026853792666239,-0.00377047047064629,0.42072173138399427
50,1,1,baseline,0.007345316145999064,6.5893736591303e-4,0.09401956971108599
50,1,1,N_ch,0.008964186287629128,0.00650496672823745,0.36206831749865726
50,10,0.01,k_on,0.0257048948307622,0.00819497639980935,0.30590414436470503
50,10,0.01,k_off,-0.012596369090598799,-0.00207255815130289,0.10314258400263472
50,10,0.01,i,-0.016728134170643907,-0.00143665856213537,0.24480725163885916
50,10,0.01,S,-0.007460216601339128,-1.2360426488047e-4,0.019799454601136114
50,10,0.01,baseline,0.01493423262544659,0.00499136971102151,0.27172686182374656
50,10,0.01,N_ch,-0.007184773531887206,-0.00389246104358454,0.3726143852346997
50,10,0.02,k_on,0.023128848686245387,0.00596067164491017,0.30493457934568835
50,10,0.02,k_off,-0.01086485354665688,-0.00108865279426315,0.10315580133371512
50,10,0.02,i,0.0067729719428163415,0.00125671158420525,0.24577872615796442
50,10,0.02,S,0.005734555615358592,1.5336773036872e-4,0.028515179855516954
50,10,0.02,baseline,-0.006811224410260647,-0.00105179552588688,0.27161385772754504
50,10,0.02,N_ch,0.0011805537022730045,-0.0046129256407595,0.3730262202862826
50,10,0.05,k_on,0.012511102345074271,0.00633151597957223,0.306183244424459
50,10,0.05,k_off,0.00326059608733735,-7.4590614098891e-4,0.10305595198775086
50,10,0.05,i,0.013921797307135136,0.00567652540139745,0.24941535928020456
50,10,0.05,S,0.0015098792820365135,-1.259569562471e-4,0.04741510139848032
50,10,0.05,baseline,0.00946187806787352,0.00301850959129093,0.2717016887972579
50,10,0.05,N_ch,-0.017563249381244178,-0.00948207155190443,0.3769660089946928
50,10,0.1,k_on,0.018541664829245474,0.00282226025357206,0.3066883888329087
50,10,0.1,k_off,-0.006492485349512349,-2.6936422972835e-4,0.10307604456167592
50,10,0.1,i,0.010915731110233168,-4.4660971739826e-4,0.2568853312289349
50,10,0.1,S,0.0011374704443733899,1.2131655179163e-4,0.07218145888979587
50,10,0.1,baseline,0.0017637955171508235,8.7631252810852e-4,0.2719624705470729
50,10,0.1,N_ch,0.015308745439938765,-3.9751956492489e-4,0.38392216976385773
50,10,0.2,k_on,0.008673759407221458,0.00107825286769505,0.30922835121287395
50,10,0.2,k_off,-0.002350393200275424,2.68790550965637e-5,0.1033600149731051
50,10,0.2,i,-0.00877689313820814,-0.00275525310130878,0.2692252427188276
50,10,0.2,S,-0.0013872461753736368,1.7032774687867e-4,0.11470720421074297
50,10,0.2,baseline,-0.00548004041318659,-0.00130891177984749,0.27252204087946397
50,10,0.2,N_ch,0.006455684241364924,0.00223905518696304,0.39583288739026096
50,10,0.5,k_on,0.004513559225857666,1.6420464375085e-4,0.31435702365943896
50,10,0.5,k_off,-0.008976303657172086,-7.3114512287679e-4,0.10447501787583718
50,10,0.5,i,-0.014954146599389359,-0.00460711513801173,0.2972998820408343
50,10,0.5,S,0.009244244659688268,0.00274227521712791,0.22078337307226523
50,10,0.5,baseline,-0.003070595894537767,-6.2630534951302e-4,0.2755970670524837
50,10,0.5,N_ch,0.005367201463347265,0.00414633665282112,0.42212683228486
50,10,1,k_on,-0.00909693190580629,-0.00138921027365975,0.3255197107173957
50,10,1,k_off,0.012124146488860095,9.0948810665706e-4,0.10773521800438954
50,10,1,i,0.0018694685846271895,0.00215143985657022,0.34316129982834076
50,10,1,S,-0.0042488340905525,-0.00188469335651894,0.3592153035969669
50,10,1,baseline,0.008505743316981071,0.00192253853768893,0.278874995097372
50,10,1,N_ch,-0.006479024079553895,-0.00119260343680482,0.46632389868786606
