interval_in_tau,param_index,m,lo,hi,se,nch,z
0.05,1,-6.727470662800752e-5,-2.2950030014297e-4,1.0718796942526e-4,0.008809758197537475,5000,0.2
0.05,2,-3.0590766368159e-4,-0.00144783295566109,7.147601657379e-4,0.05219218431542878,5000,0.2
0.05,3,5.75809523766952e-5,-0.00174317161832261,0.00205424999058369,0.09413979988358946,5000,0.2
0.05,4,-3.5765432824209e-4,-0.0011253017445727,6.69970352148e-4,0.04342335498603568,5000,0.2
0.05,5,2.8268185673647e-4,-8.2023903392471e-4,0.00150232060815026,0.05688864579876551,5000,0.2
0.02,0,-1.6343932826935e-4,-7.9626032320206e-4,4.5957553567588e-4,0.029563568869281836,5000,0.2
0.02,1,1.2934849668947e-4,-7.254945710061836e-5,3.2962784379552e-4,0.008781703750869702,5000,0.2
0.02,2,-4.3001863315775e-4,-0.00117708036669085,3.2696695110805e-4,0.03749493745371953,5000,0.2
0.02,3,8.5569346923413e-4,-1.9392912359799e-4,0.00182916533287039,0.05308649709908038,5000,0.2
0.02,4,2.0825952408374e-4,-5.774352637051e-4,0.00125684407805552,0.04341912602639521,5000,0.2
0.02,5,5.6343805552653e-4,-3.0077399323706e-4,0.0015274003471187,0.04367077281876438,5000,0.2
0.01,0,2.9062556245137e-4,-3.3996875414265e-4,9.8284506673951e-4,0.029499969779435538,5000,0.2
0.01,1,-8.726188034155401e-5,-2.6872108488144e-4,8.661039294297125e-5,0.008767062794262658,5000,0.2
0.01,2,-1.4388696493627e-4,-7.1069510892925e-4,3.9171599205812e-4,0.03144469860416411,5000,0.2
0.01,3,3.0372730974672e-4,-3.4646452719973e-4,9.3498535279388e-4,0.033094651813013985,5000,0.2
0.01,4,5.8352146365738e-4,-1.8369912451729e-4,0.00144844151587794,0.04341383527886853,5000,0.2
0.01,5,-4.107905183021692e-5,-0.0010213346399309,7.609312344717e-4,0.03853208032743807,5000,0.2
1,0,1.0922739826326e-4,-4.7290851746141e-4,7.8223791088749e-4,0.03158777486003343,5000,0.5
1,1,2.54902370071287e-5,-1.4819789571403e-4,2.1536975816367e-4,0.009580736137360914,5000,0.5
1,2,0.00570293243628845,0.0012641065061379,0.01133791498560013,0.21745901362770634,5000,0.5
1,3,-0.00875023957369555,-0.01674407472144353,7.4364867864865e-4,0.4342940020445492,5000,0.5
1,4,-5.674832245937012e-5,-0.0012974365304179,0.00121911498344804,0.06866019676443769,5000,0.5
1,5,-0.00572249662586965,-0.01133818163337025,-0.00146183874418263,0.21920363416193892,5000,0.5
0.5,0,-1.7540562652342e-4,-8.7893191589181e-4,3.5881556332385e-4,0.03009368619553045,5000,0.5
0.5,1,1.1311053402667e-4,-9.904087921752208e-5,3.4471865084454e-4,0.009199694713442409,5000,0.5
0.5,2,5.3668775358377e-4,-0.00229118124529952,0.00420704646681451,0.154025443241802,5000,0.5
0.5,3,1.0339292735504e-4,-0.00570131187700496,0.00743143731111212,0.3070831826240905,5000,0.5
0.5,4,-2.4933916044381e-4,-0.00176895296018019,8.8317780911143e-4,0.06865732374582169,5000,0.5
0.5,5,-4.2267377475791e-4,-0.00411971014074048,0.00228421785404887,0.15608052444499226,5000,0.5
0.2,0,2.0875895779943e-4,-3.2960672967027e-4,8.593372204301e-4,0.029778377382849622,5000,0.5
0.2,1,5.147481389878915e-5,-1.2466856588731e-4,2.088122399487e-4,0.00894542304665871,5000,0.5
0.2,2,0.00114317725183174,-7.8208354682693e-4,0.00302753746447641,0.09862106941254535,5000,0.5
0.2,3,4.0877715617391e-4,-0.00300989745199529,0.00410797046041562,0.1939116912036956,5000,0.5
0.2,4,5.6724902525513e-4,-8.9040747871434e-4,0.00195813486854013,0.06865402861203208,5000,0.5
0.2,5,-0.00124315170955918,-0.00311641388924538,7.7214067171431e-4,0.10142416112865626,5000,0.5
0.1,0,-3.7077325013201e-4,-8.9967292503941e-4,2.0945706511767e-4,0.0296897327571787,5000,0.5
0.1,1,1.4833950449685e-4,-2.902871695453616e-5,2.963802250136e-4,0.008859624501577285,5000,0.5
0.1,2,-2.332738086111654e-5,-0.00135918912078896,0.00167117938183875,0.07205941097161855,5000,0.5
0.1,3,1.6227588600616e-4,-0.00261386084754016,0.0023528561838257,0.1350836249881682,5000,0.5
0.1,4,-6.2551118893378e-4,-0.00190919792260558,6.6903472669348e-4,0.06865049057242709,5000,0.5
0.1,5,2.7378570983829e-4,-0.00147360370273166,0.00174468835850687,0.07565314744813986,5000,0.5
0.05,0,8.811917652160837e-5,-6.4733466630108e-4,7.3483446157977e-4,0.02964017479747159,5000,0.5
0.05,1,-1.098812188299767e-5,-1.8017420707271e-4,1.8762367194485e-4,0.008811388722907617,5000,0.5
0.05,2,-6.6689799215225e-4,-0.00186028111819898,6.1030652842001e-4,0.054649072619099674,5000,0.5
0.05,3,6.1061493271942e-4,-0.00125304903925981,0.00226737202482423,0.08995354295917748,5000,0.5
0.05,4,-9.8279740963352e-4,-0.00216351350832812,2.1912411120443e-4,0.06864445162754285,5000,0.5
0.05,5,6.2815937193383e-4,-7.9374546843723e-4,0.00173517739871975,0.05917275380780677,5000,0.5
0.02,0,1.2375867602427e-4,-4.3136884976188e-4,8.6150587050879e-4,0.029578017715164415,5000,0.5
0.02,1,5.953464656141631e-5,-1.3502353607372e-4,2.4370589525119e-4,0.008785005684629957,5000,0.5
0.02,2,-2.0071399102373e-4,-0.0010515951453253,7.1263720043175e-4,0.04109096786821661,5000,0.5
0.02,3,5.3063509061502e-4,-4.0636846094471e-4,0.00143481314639462,0.04894426261613398,5000,0.5
0.02,4,0.00141192484782423,1.1206178346599e-4,0.00270048641596332,0.06862978460346514,5000,0.5
0.02,5,1.8168468267122e-4,-8.8174915114165e-4,0.00109868923027885,0.04682558223295339,5000,0.5
0.01,0,-2.49541620830904e-5,-6.7195717503921e-4,5.5352417096019e-4,0.029536098576418486,5000,0.5
0.01,1,-5.50023654550086e-5,-2.4058779424321e-4,1.3070076392515e-4,0.008775644156064156,5000,0.5
0.01,2,6.3853812009831e-4,-2.3623658294058e-4,0.00142688889848699,0.036363497753245905,5000,0.5
0.01,3,-8.801061236011709e-5,-7.1991440532652e-4,5.5399635713051e-4,0.030165810348958304,5000,0.5
0.01,4,-4.483827943261005e-5,-0.00136704067360868,0.00121398231639308,0.06861568877848455,5000,0.5
0.01,5,-6.6099255224666e-4,-0.00162486349721591,2.7514730735952e-4,0.04269180113369416,5000,0.5
1,0,-2.9817986347311e-4,-9.1122304614665e-4,3.7474017644097e-4,0.031591054557007905,5000,1
1,1,-4.775506764017655e-5,-2.5051687967294e-4,1.4479170589105e-4,0.009582244486090997,5000,1
1,2,-0.0015544729606316,-0.00503002152926789,0.00346561494533946,0.21755922440030837,5000,1
1,3,-0.00123282787145286,-0.01023173470364116,0.00609115754261333,0.43429257514276604,5000,1
1,4,-8.1338831617916e-4,-0.00287513725580185,9.2992180050426e-4,0.09708920777369522,5000,1
1,5,0.00170657548093569,-0.00339076241689146,0.00523040856371865,0.21930412281240372,5000,1
0.5,0,4.713081079376052e-5,-6.1052094222588e-4,6.2779937982248e-4,0.03009621909558076,5000,1
0.5,1,-5.514372449209265e-5,-2.3072467651283e-4,1.0091519035829e-4,0.009199200610327371,5000,1
0.5,2,1.7414469359717e-4,-0.00295379781708366,0.00350206247971321,0.15431686053559054,5000,1
0.5,3,-0.00141856615042622,-0.00905866374180205,0.00555084636126791,0.3070563334346031,5000,1
0.5,4,0.00192587997253325,2.864880054472e-4,0.00422862623068815,0.09708121566553697,5000,1
0.5,5,-2.3002818126051e-4,-0.00372983269013002,0.00323624213348687,0.15637037551442712,5000,1
0.2,0,4.2144157841951e-4,-1.888836938949e-4,0.00108691187800027,0.029782030677852206,5000,1
0.2,1,-9.6018481327541e-5,-2.7636048601147e-4,1.0870846227014e-4,0.008945940295198868,5000,1
0.2,2,4.2054073216157e-4,-0.00154584045841586,0.00264862932989558,0.09968521762958885,5000,1
0.2,3,0.00221028566872796,-9.1964478085248e-4,0.00592224703343447,0.19320817722519745,5000,1
0.2,4,2.363690360978e-4,-0.00198386882455869,0.00196274112130099,0.09707216643421424,5000,1
0.2,5,-6.8331213203989e-4,-0.00293221865058964,0.00135368979352771,0.10246783324037978,5000,1
0.1,0,-1.0754257093212e-4,-6.7366024359335e-4,5.4633532271409e-4,0.029697556118892847,5000,1
0.1,1,1.461940576495e-4,-2.909287966348413e-5,3.0799692613036e-4,0.008862871676045846,5000,1
0.1,2,8.632066157564618e-5,-0.0012074186777446,0.00137559154082923,0.07401842252483905,5000,1
0.1,3,-1.5163994392026e-4,-0.00309075115035633,0.00273167694706622,0.13215003820551813,5000,1
0.1,4,5.2477139628487e-4,-0.00132826647578204,0.00256519225088056,0.09706249283466296,5000,1
0.1,5,1.600200840904837e-5,-0.00147352482876688,0.00141476834730322,0.07753956196768086,5000,1
0.05,0,-4.9079550298178e-4,-0.00117293413135653,-1.71588359506943e-5,0.029642150899993915,5000,1
0.05,1,1.2847992504285e-4,-3.790329690177805e-5,3.2576640767811e-4,0.008818216160439641,5000,1
0.05,2,-1.660582946932e-4,-0.001381218104176,0.00103274897959352,0.057328877545364254,5000,1
0.05,3,0.0015111802480455,-1.8151120003154e-4,0.00291256810312693,0.0855613852063244,5000,1
0.05,4,-0.00259873986332123,-0.00459003862981639,-4.8470064548924e-4,0.09704632833552797,5000,1
0.05,5,4.6713046701065e-4,-6.9388275991506e-4,0.00171281593013331,0.061681583329915586,5000,1
0.02,0,-5.833036436683365e-5,-5.6195218134321e-4,5.9260716237501e-4,0.02959167208615931,5000,1
0.02,1,1.4489736103607e-4,-1.695553864783242e-5,3.3850667931494e-4,0.008793123845015554,5000,1
0.02,2,-3.2338092714479e-4,-0.00137542258317782,7.5782797124375e-4,0.045168917768182805,5000,1
0.02,3,1.937967444410929e-5,-7.669529347194e-4,0.00119944678878819,0.04580602683380845,5000,1
0.02,4,-2.3832316922894e-4,-0.0023986769932615,0.00209009432398743,0.09701164624698011,5000,1
0.02,5,4.5293619950246e-4,-6.6395866282051e-4,0.00162079850702036,0.05048155172294518,5000,1
0.01,0,8.831686374597978e-5,-4.2384510170466e-4,5.916932933233e-4,0.029569733392593008,5000,1
0.01,1,4.132837898542375e-5,-1.3324979570385e-4,2.1425329299267e-4,0.00878597973569916,5000,1
0.01,2,5.656502084837085e-5,-8.2448370347739e-4,9.7743192961326e-4,0.04143033394461514,5000,1
0.01,3,1.2528333384688e-4,-3.7896375551366e-4,5.9741170800132e-4,0.027986800360736308,5000,1
0.01,4,-5.5265937637649e-4,-0.0026089260952716,0.00140196734337967,0.09698675452361528,5000,1
0.01,5,-1.0278748955564e-4,-9.7614192126781e-4,7.9420385003301e-4,0.04713313592061958,5000,1
1,0,-5.5488622864483e-4,-0.00119896667005025,6.277967003037591e-5,0.03163850194919933,5000,10
1,1,1.4239976670513e-4,-4.127815987941792e-5,3.5562967044775e-4,0.009610173590241536,5000,10
1,2,3.5442371643872e-4,-0.00413279653944754,0.00466261567176059,0.21933440516594738,5000,10
1,3,-0.00443965868382033,-0.01346085147778909,0.00368263845374215,0.4341165675050701,5000,10
1,4,0.00636328245664095,-4.5314179827635e-4,0.01241808042274268,0.3064145266094941,5000,10
1,5,1.805817116830301e-5,-0.00448124362927894,0.00465391004235894,0.22108284301780204,5000,10
0.5,0,-5.761482687928105e-5,-6.2093801317073e-4,4.8498090831195e-4,0.030156485555589863,5000,10
0.5,1,-1.778203529714731e-6,-2.1718976134971e-4,1.7840354245982e-4,0.009228179367350016,5000,10
0.5,2,-0.00122591271988167,-0.00433497644717884,0.0022359564190137,0.1588906669587689,5000,10
0.5,3,-0.00278064949402137,-0.00825966547152609,0.00598904995281321,0.30467975179104656,5000,10
0.5,4,-0.0046893666736371,-0.01156091755248077,0.00181961211888609,0.30619933526508214,5000,10
0.5,5,0.00122543855165461,-0.00222918445866637,0.00425684739020131,0.1609277993746231,5000,10
0.2,0,5.5195369906313e-4,-8.81542076263447e-5,0.00111530403820459,0.02985512440162124,5000,10
0.2,1,3.398685531461411e-5,-1.1506262355164e-4,2.4129694242063e-4,0.0089817743729233325,5000,10
0.2,2,2.3297030547154e-4,-0.00193062125925008,0.00236690765403693,0.10988909080031566,5000,10
0.2,3,-0.0011030516763941,-0.00447944089678743,0.00231508887671092,0.17820226175214712,5000,10
0.2,4,0.00439397085074088,-0.00141721492171537,0.01104414251399537,0.30597853351565535,5000,10
0.2,5,-5.1864285532805e-4,-0.00269949092136931,0.00158560939713706,0.11251142655248479,5000,10
0.1,0,-1.2082096548741e-4,-7.7563327578321e-4,5.7962630683154e-4,0.029774406559581,5000,10
0.1,1,-3.716001049771442e-5,-2.1044217585519e-4,1.5732360331669e-4,0.008900505464795908,5000,10
0.1,2,-6.9116589691624e-4,-0.00247996034601911,9.9645069167649e-4,0.08810702714971848,5000,10
0.1,3,-3.3840820800268e-4,-0.00247797989519345,0.0023183862725232,0.11207045581214824,5000,10
0.1,4,-0.00259750611884284,-0.00840546969704012,0.00315330839875358,0.30574868741313976,5000,10
0.1,5,7.3880631146932e-4,-0.00100923646363495,0.00262273097870069,0.09120433681588266,5000,10
0.05,0,5.19736784539e-4,-1.0151960087585e-4,0.00124726486913461,0.029742322584014012,5000,10
0.05,1,3.262149963231833e-5,-1.3579714457495e-4,1.8674879153734e-4,0.008866491843895121,5000,10
0.05,2,-4.1007311382222e-4,-0.00200237337279197,0.00144965808235352,0.07658982659881709,5000,10
0.05,3,-6.3215952898467e-4,-0.00213159096810911,8.2387712467429e-4,0.06914986699973283,5000,10
0.05,4,0.00147485321483083,-0.00635817800217109,0.00788571424605913,0.305461920084758,5000,10
0.05,5,1.8476595446668e-4,-0.00175010581741826,0.00187028220624293,0.08004806444530536,5000,10
0.02,0,6.8544675283221e-4,1.0457438315803e-4,0.00131734806328295,0.02972693828100499,5000,10
0.02,1,-2.447699899949473e-5,-1.8089295824263e-4,1.7649790135658e-4,0.008853272117990372,5000,10
0.02,2,-3.3823548187227e-4,-0.00177728633202817,0.00126071981776483,0.07018572750637155,5000,10
0.02,3,-2.2812248413142e-4,-9.9210876167039e-4,5.2191000002264e-4,0.0359544941049925,5000,10
0.02,4,1.6646732562982e-4,-0.0058172858476204,0.00613536263651925,0.30521402511401186,5000,10
0.02,5,-4.81993856864524e-5,-0.00173990076242359,0.00146561989294636,0.07389334199778726,5000,10
0.01,0,1.6386531180068e-4,-3.631729974707e-4,7.5127734724881e-4,0.029717528422425206,5000,10
0.01,1,-3.400587047987684e-5,-2.2677841860894e-4,1.3230275340619e-4,0.008850973088234723,5000,10
0.01,2,6.874091161977761e-5,-0.00132442719372343,0.00148536276643429,0.067489241885148335,5000,10
0.01,3,2.0982568260765e-4,-3.2169265159377e-4,6.3793137848435e-4,0.022672027102070075,5000,10
0.01,4,-0.00567023087266972,-0.01205758615549478,4.926879030365492e-5,0.30515613029089417,5000,10
0.01,5,-1.914977386534e-4,-0.00160901504604337,0.00105922459330452,0.07132538332982116,5000,10
1,0,-2.824921183864697e-5,-4.8003780460116e-4,3.9415745099056e-4,0.022351475851328476,10000,0.05
1,1,-5.988306470725202e-7,-1.3853821863866e-4,1.3337168177384e-4,0.0067763567600553016,10000,0.05
1,2,-0.00231933514130469,-0.00686383835827337,0.00203487725576887,0.21725811680091037,10000,0.05
1,3,-0.00576087969456411,-0.01374781414585813,0.0034233860061116,0.43429448070701143,10000,0.05
1,4,-4.455728983734794e-5,-6.430120545597e-4,3.152215471635e-4,0.021714601188380134,10000,0.05
1,5,0.0023201634555417602,-0.0020521635818191,0.00688185819207353,0.21813397263299703,10000,0.05
0.5,0,-2.0884527154541e-4,-7.2110738696559e-4,3.0609550536013e-4,0.021293113410680225,10000,0.05
0.5,1,6.54272095986537e-5,-5.818997320927461e-5,2.0197375365819e-4,0.0065044705939326505,10000,0.05
0.5,2,0.00118585147123194,-0.00211752028274199,0.00454023531775112,0.15365239434421726,10000,0.05
0.5,3,-0.00358072208566931,-0.01102682810509447,0.00262311199393029,0.3070925494962177,10000,0.05
0.5,4,9.970082264044788e-5,-2.431344711969e-4,4.4503435346674e-4,0.021714556341744125,10000,0.05
0.5,5,-0.00103003106467518,-0.00440102752394628,0.0023076879973088,0.15468598046130416,10000,0.05
0.2,0,4.0713214836309e-4,7.152777784449622e-5,7.49081469981e-4,0.021076177838462315,10000,0.05
0.2,1,-1.309327478108855e-5,-1.3188582151744e-4,1.3189542290731e-4,0.006323706346099479,10000,0.05
0.2,2,-5.5026042220481e-4,-0.00266974730753605,0.00128359971703878,0.09731793608123715,10000,0.05
0.2,3,0.00170163330125461,-0.00270614420796298,0.00626929361489522,0.19422144014377965,10000,0.05
0.2,4,-2.4813330932121e-4,-7.9644241481212e-4,1.0754122600741e-4,0.021714504371814245,10000,0.05
0.2,5,3.1144589677111e-4,-0.00159697733511887,0.00244026817577771,0.09874507982281765,10000,0.05
0.1,0,-3.1245714767938e-4,-6.9154649458757e-4,9.744543448436412e-5,0.021020551840791907,10000,0.05
0.1,1,1.797487477718e-4,5.677316467095372e-5,3.4912119759475e-4,0.006262758068051646,10000,0.05
0.1,2,3.9300807916564e-4,-9.0636793862311e-4,0.00204309438293317,0.0690805831817183,10000,0.05
0.1,3,9.3946212350379e-4,-0.00182999785158664,0.00379080994458271,0.13732344122265558,10000,0.05
0.1,4,4.039037879714611e-5,-4.4208454701742e-4,4.6525302617366e-4,0.02171444660773583,10000,0.05
0.1,5,-2.0125539913242e-4,-0.00179532621115562,0.00131487040334161,0.0709673644433226,10000,0.05
0.05,0,3.1389310136357e-4,-1.1341075589606e-4,6.443312152868e-4,0.02098715164331668,10000,0.05
0.05,1,-1.004401238448576e-5,-1.6195752078541e-4,1.1454149322539e-4,0.006229942063340161,10000,0.05
0.05,2,3.2391772352586e-4,-8.0977194588581e-4,0.00142854430926734,0.049416282013827084,10000,0.05
0.05,3,8.5501886247234e-4,-0.00121856829046391,0.00306728488684521,0.09697998197779101,10000,0.05
0.05,4,-1.6563259101608e-4,-6.2949075789466e-4,2.6595592929577e-4,0.021714344427395914,10000,0.05
0.05,5,-4.8528530098724e-4,-0.00171371301475699,6.201752332371e-4,0.05193880902756358,10000,0.05
0.02,0,6.577677199510851e-5,-3.9189289595654e-4,5.1598969455287e-4,0.0209508483934792,10000,0.05
0.02,1,-4.385553922051689e-5,-1.3997721943178e-4,8.964014966826486e-5,0.006209471532970997,10000,0.05
0.02,2,4.7420618842245e-4,-2.8344703985677e-4,0.0010862427917402,0.03283205175280704,10000,0.05
0.02,3,-5.3652375757925e-4,-0.00203437088131345,7.6864686083636e-4,0.05998368680953314,10000,0.05
0.02,4,2.826499687308e-4,-1.3351161734952e-4,8.1680267698836e-4,0.0217140549541441,10000,0.05
0.02,5,-5.4765976633028e-4,-0.00120935719900726,2.79048666371e-4,0.036442942822588295,10000,0.05
0.01,0,1.9023578797993e-4,-1.9145719841084e-4,5.7666988015786e-4,0.020915095547604606,10000,0.05
0.01,1,-1.128370688182e-4,-2.5996420711763e-4,1.223248193916899e-5,0.0061991546988221895,10000,0.05
0.01,2,3.7373971957157e-4,-2.005932948131e-4,9.1792543411931e-4,0.025220134386133828,10000,0.05
0.01,3,-6.103104014963345e-5,-9.7995556840016e-4,7.1350771469416e-4,0.03959035204958501,10000,0.05
0.01,4,-6.298313873804997e-5,-5.0497291275219e-4,3.8221299942006e-4,0.02171360276081701,10000,0.05
0.01,5,-5.2651427150632e-4,-0.00112195896672681,1.1397272968766e-4,0.029727938795217707,10000,0.05
1,0,2.3830919106601e-4,-1.3836770022188e-4,6.3173458090432e-4,0.022350957695366436,10000,0.1
1,1,1.3278185779514e-4,2.666934201318696e-6,2.916133334711e-4,0.006778138256523611,10000,0.1
1,2,-1.561767638536e-4,-0.00478665719626182,0.00474744445450894,0.21726312506524745,10000,0.1
1,3,-0.00243590636894074,-0.01069760630266455,0.00602024690808061,0.43429447711263947,10000,0.1
1,4,-2.2083803262021e-4,-8.1032732867308e-4,4.2729002432472e-4,0.030708909402681006,10000,0.1
1,5,8.310902813696529e-5,-0.00471759973867444,0.00478052564053818,0.21813896217212464,10000,0.1
0.5,0,2.5779015331134e-4,-2.0234565838433e-4,6.9456443528101e-4,0.021292814910690412,10000,0.1
0.5,1,-3.973747908369455e-5,-1.6377470641863e-4,5.966861318953638e-5,0.006504293880352004,10000,0.1
0.5,2,-4.4721068550791e-4,-0.00410641714217144,0.00292708233322789,0.1536672751744624,10000,0.1
0.5,3,-4.9285873782361e-4,-0.00730696078461508,0.00556657955536592,0.30709247852919536,10000,0.1
0.5,4,3.8776025846067e-4,-2.357124752074e-4,9.8344212418824e-4,0.03070878312261754,10000,0.1
0.5,5,3.1368514855887e-4,-0.00307360504891508,0.00395207753194724,0.15470073733028017,10000,0.1
0.2,0,4.11799416652836e-5,-3.5294384958444e-4,5.9520756884836e-4,0.021071945035251255,10000,0.1
0.2,1,-2.860245532737695e-6,-1.0590812737272e-4,1.258659523542e-4,0.006324906492587867,10000,0.1
0.2,2,-1.5075861830442e-4,-0.00215190918875592,0.00161964650061427,0.09738331165481805,10000,0.1
0.2,3,-0.001373280267792,-0.00518089245047351,0.00235201520270976,0.1942186343670421,10000,0.1
0.2,4,2.6880242797311e-4,-3.1757873881701e-4,8.2216873551235e-4,0.030708636298840918,10000,0.1
0.2,5,1.2893077077505e-4,-0.00162857391349827,0.00217803778198318,0.09880951422700786,10000,0.1
0.1,0,1.0027428515534e-4,-2.3019847169691e-4,5.1685836093316e-4,0.0210186061011255,10000,0.1
0.1,1,-5.175032523536493e-6,-1.551850677883e-4,8.644663530797001e-5,0.006261643936781544,10000,0.1
0.1,2,-6.6251584587676e-4,-0.00188461510527013,7.0022220896037e-4,0.06926725244948713,10000,0.1
0.1,3,5.1347120299383e-4,-0.00199382894478886,0.0028686470260108,0.13728844044618796,10000,0.1
0.1,4,2.0096815243745e-4,-3.4457976506992e-4,9.3601836212812e-4,0.030708473386863437,10000,0.1
0.1,5,6.0259262074337e-4,-7.8309557715461e-4,0.00195524224239825,0.07114923331453228,10000,0.1
0.05,0,-2.8071254203203e-4,-6.6870275603223e-4,1.0256516893222e-4,0.020982451275635552,10000,0.1
0.05,1,-5.234945718897176e-5,-1.7076256370847e-4,7.10971133724082e-5,0.006229564339244152,10000,0.1
0.05,2,2.9179552906792e-4,-6.3915922557075e-4,0.00113490004002536,0.0498778891109305,10000,0.1
0.05,3,0.00105214018967746,-0.00120417762145084,0.00288990096937959,0.09668208925528698,10000,0.1
0.05,4,-4.9289246467044e-4,-0.00108751103924599,4.57332764152981e-5,0.03070818703089829,10000,0.1
0.05,5,-1.5833126959594e-4,-0.00110940793381422,7.3928260192445e-4,0.05237949763681463,10000,0.1
0.02,0,7.004362375119995e-5,-3.4838851760694e-4,5.0298212401831e-4,0.02095260060119364,10000,0.1
0.02,1,-5.025495846123709e-5,-1.8113954272633e-4,8.363409769771387e-5,0.006209631905305985,10000,0.1
0.02,2,2.58433728555e-4,-4.500390882655e-4,9.8351152067905e-4,0.0338104995460425,10000,0.1
0.02,3,4.6908073596161e-4,-9.1058874799379e-4,0.00167212528369756,0.058380850055001515,10000,0.1
0.02,4,4.9013695127204e-4,-2.63960743911061e-5,0.00103845547509238,0.0307073862345876,10000,0.1
0.02,5,-3.500875841853e-4,-0.00117917116570331,4.4368823607109e-4,0.037331275474827806,10000,0.1
0.01,0,-2.0093781999955e-4,-6.3469525378127e-4,2.5208235487728e-4,0.020915339236081017,10000,0.1
0.01,1,-1.875797672692529e-5,-1.1485901552161e-4,8.124025790099567e-5,0.006201388086379499,10000,0.1
0.01,2,-2.4862834084934e-4,-7.4949847869059e-4,3.1855858842895e-4,0.026524229065792094,10000,0.1
0.01,3,-3.347574759552e-4,-0.00122550960364396,3.6570155100376e-4,0.03753347427667268,10000,0.1
0.01,4,-2.8741307708062e-4,-8.7766603826533e-4,4.3530480079808e-4,0.030706173549221335,10000,0.1
0.01,5,3.2737685344474e-4,-3.9852199538966e-4,8.5750855836399e-4,0.03084876561117203,10000,0.1
1,0,-1.058969713787e-4,-5.9329602909511e-4,3.340438155249e-4,0.02235255288383544,10000,0.2
1,1,-6.430890035009986e-5,-1.9396017625276e-4,5.291614758682592e-5,0.006776084517809534,10000,0.2
1,2,-0.00132136978154045,-0.00603309154013101,0.00252793861450675,0.21727315479730305,10000,0.2
1,3,2.0005872041632e-4,-0.00652828957023306,0.00784314217964457,0.43429446273537253,10000,0.2
1,4,-4.7347564716061e-4,-0.00152199515102089,6.0154567950405e-4,0.04342846606557927,10000,0.2
1,5,0.00132701600848476,-0.0025586801315252,0.00606479772326451,0.2181490942028155,10000,0.2
0.5,0,4.739076762101e-4,4.461621159234722e-5,9.6051971845159e-4,0.021293731517002368,10000,0.2
0.5,1,-5.446614299378312e-5,-1.8258798341732e-4,7.252695199777562e-5,0.006504176865539817,10000,0.2
0.5,2,8.4103503974375e-4,-0.00244673068226531,0.00447419591200461,0.1536969855380418,10000,0.2
0.5,3,-0.00614143648008619,-0.01349448539410738,8.6070001143075e-4,0.3070921968899039,10000,0.2
0.5,4,-2.0718423156134e-4,-9.9059345837953e-4,5.5894190524986e-4,0.04342810851650334,10000,0.2
0.5,5,-0.00111047276556621,-0.00477905900352758,0.00216628799277502,0.15473040883450623,10000,0.2
0.2,0,1.074013989870411e-5,-3.250470013126e-4,5.0918851445923e-4,0.02107292709061131,10000,0.2
0.2,1,-2.590948353692913e-5,-1.3970024927488e-4,8.708508396199991e-5,0.0063238712256245885,10000,0.2
0.2,2,-0.0017509021797047,-0.00384061474750128,1.9396244919448e-4,0.09751226394012524,10000,0.2
0.2,3,0.00148587351658575,-0.00199083772655937,0.00452763726816536,0.19420778495643637,10000,0.2
0.2,4,-3.8660390327769e-4,-0.00123615947756939,2.9574099484556e-4,0.04342769450908775,10000,0.2
0.2,5,0.00174460211110315,-2.2798573438332e-4,0.00389909970184705,0.09893710873600815,10000,0.2
0.1,0,-3.8906227247347e-4,-7.4181704727638e-4,7.141987803036431e-6,0.021015165259881494,10000,0.2
0.1,1,-1.470344897210202e-5,-1.243222618019e-4,1.0189115696357e-4,0.0062621161572381364,10000,0.2
0.1,2,-6.6494362007151e-4,-0.00221456079328954,7.2090761811387e-4,0.06962132088750399,10000,0.2
0.1,3,-5.7283132138037e-4,-0.00364111180493371,0.00235932959888601,0.13716487325724067,10000,0.2
0.1,4,-6.693884149531e-4,-0.00150209038948468,5.2129647833768e-4,0.04342723768599483,10000,0.2
0.1,5,8.5388591317797e-4,-6.4077332387424e-4,0.00242927195106915,0.07149524049399072,10000,0.2
0.05,0,2.9324055950222e-4,-4.233215224143087e-5,7.4895198431227e-4,0.020989674508340047,10000,0.2
0.05,1,5.261578237012959e-5,-6.700666654732532e-5,1.7907300863512e-4,0.006231096491310035,10000,0.2
0.05,2,-1.862101188888468e-5,-9.0452576642134e-4,9.0422641205649e-4,0.05066129883352015,10000,0.2
0.05,3,0.00282363938063596,9.1747356353736e-4,0.00505120221660946,0.09588585246163955,10000,0.2
0.05,4,-3.7370002555964e-4,-0.00120667140672528,6.9072828343358e-4,0.04342643837664597,10000,0.2
0.05,5,-1.2959199028927e-4,-9.9865554385601e-4,8.412780635104e-4,0.05313065505375122,10000,0.2
0.02,0,3.4259390779269e-4,-6.838681621581811e-5,8.4408134203971e-4,0.020954496065981876,10000,0.2
0.02,1,-8.434341458969443e-5,-2.1221679225159e-4,4.378328498660162e-5,0.006210186122796501,10000,0.2
0.02,2,-3.2369943638362e-4,-0.00110143494836856,4.4926417140155e-4,0.0351747826837729,10000,0.2
0.02,3,5.4573644687557e-4,-5.2755549752491e-4,0.00163498100598946,0.05601277294880517,10000,0.2
0.02,4,1.0026432887587e-4,-8.9993774319815e-4,0.00105922912895813,0.043424244693076236,10000,0.2
