i_step,patch_current,i_state,N_state
105,12.85305880334047,6,0
105,12.85305880334047,7,0
105,12.85305880334047,8,0
106,8.152438311559003,0,3724
106,8.152438311559003,1,1118
106,8.152438311559003,2,156
106,8.152438311559003,3,1
106,8.152438311559003,4,1
106,8.152438311559003,5,0
106,8.152438311559003,6,0
106,8.152438311559003,7,0
106,8.152438311559003,8,0
107,-13.75110617021408,0,3724
107,-13.75110617021408,1,1120
107,-13.75110617021408,2,155
107,-13.75110617021408,3,0
107,-13.75110617021408,4,0
107,-13.75110617021408,5,1
107,-13.75110617021408,6,0
107,-13.75110617021408,7,0
107,-13.75110617021408,8,0
108,4.175244464109869,0,3724
108,4.175244464109869,1,1124
108,4.175244464109869,2,151
108,4.175244464109869,3,0
108,4.175244464109869,4,0
108,4.175244464109869,5,1
108,4.175244464109869,6,0
108,4.175244464109869,7,0
108,4.175244464109869,8,0
109,4.327564353307013,0,3724
109,4.327564353307013,1,1129
109,4.327564353307013,2,146
109,4.327564353307013,3,0
109,4.327564353307013,4,0
109,4.327564353307013,5,1
109,4.327564353307013,6,0
109,4.327564353307013,7,0
109,4.327564353307013,8,0
110,6.540318247384901,0,3724
110,6.540318247384901,1,1136
110,6.540318247384901,2,139
110,6.540318247384901,3,0
110,6.540318247384901,4,0
110,6.540318247384901,5,1
110,6.540318247384901,6,0
110,6.540318247384901,7,0
110,6.540318247384901,8,0
111,-0.4268274964007747,0,3724
111,-0.4268274964007747,1,1142
111,-0.4268274964007747,2,133
111,-0.4268274964007747,3,0
111,-0.4268274964007747,4,0
111,-0.4268274964007747,5,0
111,-0.4268274964007747,6,0
111,-0.4268274964007747,7,1
111,-0.4268274964007747,8,0
112,7.856108152691203,0,3724
112,7.856108152691203,1,1152
112,7.856108152691203,2,123
112,7.856108152691203,3,0
112,7.856108152691203,4,0
112,7.856108152691203,5,0
112,7.856108152691203,6,0
112,7.856108152691203,7,1
112,7.856108152691203,8,0
113,1.792318295264293,0,3724
113,1.792318295264293,1,1156
113,1.792318295264293,2,119
113,1.792318295264293,3,0
113,1.792318295264293,4,0
113,1.792318295264293,5,0
113,1.792318295264293,6,0
113,1.792318295264293,7,1
113,1.792318295264293,8,0
114,5.284343513471138,0,3724
114,5.284343513471138,1,1164
114,5.284343513471138,2,111
114,5.284343513471138,3,0
114,5.284343513471138,4,0
114,5.284343513471138,5,0
114,5.284343513471138,6,0
114,5.284343513471138,7,1
114,5.284343513471138,8,0
115,-1.317367757324434,0,3724
115,-1.317367757324434,1,1179
115,-1.317367757324434,2,96
115,-1.317367757324434,3,0
115,-1.317367757324434,4,0
115,-1.317367757324434,5,0
115,-1.317367757324434,6,0
115,-1.317367757324434,7,1
115,-1.317367757324434,8,0
116,7.677840368308592,0,3724
116,7.677840368308592,1,1189
116,7.677840368308592,2,86
116,7.677840368308592,3,0
116,7.677840368308592,4,0
116,7.677840368308592,5,0
116,7.677840368308592,6,0
116,7.677840368308592,7,1
116,7.677840368308592,8,0
117,2.567831438527189,0,3724
117,2.567831438527189,1,1202
117,2.567831438527189,2,73
117,2.567831438527189,3,0
117,2.567831438527189,4,0
117,2.567831438527189,5,0
117,2.567831438527189,6,0
117,2.567831438527189,7,1
117,2.567831438527189,8,0
118,1.492924983223972,0,3724
118,1.492924983223972,1,1209
118,1.492924983223972,2,66
118,1.492924983223972,3,0
118,1.492924983223972,4,0
118,1.492924983223972,5,0
118,1.492924983223972,6,0
118,1.492924983223972,7,1
118,1.492924983223972,8,0
119,-1.309513052764566,0,3724
119,-1.309513052764566,1,1221
119,-1.309513052764566,2,54
119,-1.309513052764566,3,0
119,-1.309513052764566,4,0
119,-1.309513052764566,5,0
119,-1.309513052764566,6,0
119,-1.309513052764566,7,1
119,-1.309513052764566,8,0
120,0.8733497564083564,0,3724
120,0.8733497564083564,1,1234
120,0.8733497564083564,2,41
120,0.8733497564083564,3,0
120,0.8733497564083564,4,1
120,0.8733497564083564,5,0
120,0.8733497564083564,6,0
120,0.8733497564083564,7,0
120,0.8733497564083564,8,0
121,-1.972825533115072,0,3724
121,-1.972825533115072,1,1250
121,-1.972825533115072,2,25
121,-1.972825533115072,3,0
121,-1.972825533115072,4,0
121,-1.972825533115072,5,1
121,-1.972825533115072,6,0
121,-1.972825533115072,7,0
121,-1.972825533115072,8,0
122,0.8449223291649327,0,3724
122,0.8449223291649327,1,1259
122,0.8449223291649327,2,16
122,0.8449223291649327,3,0
122,0.8449223291649327,4,1
122,0.8449223291649327,5,0
122,0.8449223291649327,6,0
122,0.8449223291649327,7,0
122,0.8449223291649327,8,0
123,2.607219662224529,0,3724
123,2.607219662224529,1,1265
123,2.607219662224529,2,10
123,2.607219662224529,3,0
123,2.607219662224529,4,1
123,2.607219662224529,5,0
123,2.607219662224529,6,0
123,2.607219662224529,7,0
123,2.607219662224529,8,0
124,1.526920293324404,0,3724
124,1.526920293324404,1,1271
124,1.526920293324404,2,4
124,1.526920293324404,3,0
124,1.526920293324404,4,1
124,1.526920293324404,5,0
124,1.526920293324404,6,0
124,1.526920293324404,7,0
124,1.526920293324404,8,0
125,-2.401997638101875,0,3724
125,-2.401997638101875,1,1273
125,-2.401997638101875,2,2
125,-2.401997638101875,3,0
125,-2.401997638101875,4,1
125,-2.401997638101875,5,0
125,-2.401997638101875,6,0
125,-2.401997638101875,7,0
125,-2.401997638101875,8,0
126,1.613210640913218,0,3724
126,1.613210640913218,1,1275
126,1.613210640913218,2,0
126,1.613210640913218,3,0
126,1.613210640913218,4,0
126,1.613210640913218,5,1
126,1.613210640913218,6,0
126,1.613210640913218,7,0
126,1.613210640913218,8,0
127,3.81376417073804,0,3724
127,3.81376417073804,1,1275
127,3.81376417073804,2,0
127,3.81376417073804,3,0
127,3.81376417073804,4,1
127,3.81376417073804,5,0
127,3.81376417073804,6,0
127,3.81376417073804,7,0
127,3.81376417073804,8,0
128,-0.5686034675351572,0,3724
128,-0.5686034675351572,1,1275
128,-0.5686034675351572,2,0
128,-0.5686034675351572,3,0
128,-0.5686034675351572,4,0
128,-0.5686034675351572,5,1
128,-0.5686034675351572,6,0
128,-0.5686034675351572,7,0
128,-0.5686034675351572,8,0
129,1.478988432158484,0,3725
129,1.478988432158484,1,1274
129,1.478988432158484,2,0
129,1.478988432158484,3,0
129,1.478988432158484,4,1
129,1.478988432158484,5,0
129,1.478988432158484,6,0
129,1.478988432158484,7,0
129,1.478988432158484,8,0
130,0.5365969538406876,0,3725
130,0.5365969538406876,1,1275
130,0.5365969538406876,2,0
130,0.5365969538406876,3,0
130,0.5365969538406876,4,0
130,0.5365969538406876,5,0
130,0.5365969538406876,6,0
130,0.5365969538406876,7,0
130,0.5365969538406876,8,0
131,-1.263537047545194,0,3726
131,-1.263537047545194,1,1274
131,-1.263537047545194,2,0
131,-1.263537047545194,3,0
131,-1.263537047545194,4,0
131,-1.263537047545194,5,0
131,-1.263537047545194,6,0
131,-1.263537047545194,7,0
131,-1.263537047545194,8,0
132,-0.7882989453468483,0,3726
132,-0.7882989453468483,1,1274
132,-0.7882989453468483,2,0
132,-0.7882989453468483,3,0
132,-0.7882989453468483,4,0
132,-0.7882989453468483,5,0
132,-0.7882989453468483,6,0
132,-0.7882989453468483,7,0
132,-0.7882989453468483,8,0
133,0.3268060472919974,0,3727
133,0.3268060472919974,1,1273
133,0.3268060472919974,2,0
133,0.3268060472919974,3,0
133,0.3268060472919974,4,0
133,0.3268060472919974,5,0
133,0.3268060472919974,6,0
133,0.3268060472919974,7,0
133,0.3268060472919974,8,0
134,-1.857205017828972,0,3727
134,-1.857205017828972,1,1273
134,-1.857205017828972,2,0
134,-1.857205017828972,3,0
134,-1.857205017828972,4,0
134,-1.857205017828972,5,0
134,-1.857205017828972,6,0
134,-1.857205017828972,7,0
134,-1.857205017828972,8,0
135,1.13731641309229,0,3729
135,1.13731641309229,1,1271
135,1.13731641309229,2,0
135,1.13731641309229,3,0
135,1.13731641309229,4,0
135,1.13731641309229,5,0
135,1.13731641309229,6,0
135,1.13731641309229,7,0
135,1.13731641309229,8,0
136,3.746672106440722,0,3729
136,3.746672106440722,1,1271
136,3.746672106440722,2,0
136,3.746672106440722,3,0
136,3.746672106440722,4,0
136,3.746672106440722,5,0
136,3.746672106440722,6,0
136,3.746672106440722,7,0
136,3.746672106440722,8,0
137,-0.2735844035637571,0,3730
137,-0.2735844035637571,1,1270
137,-0.2735844035637571,2,0
137,-0.2735844035637571,3,0
137,-0.2735844035637571,4,0
137,-0.2735844035637571,5,0
137,-0.2735844035637571,6,0
137,-0.2735844035637571,7,0
137,-0.2735844035637571,8,0
138,2.28411402961535,0,3732
138,2.28411402961535,1,1268
138,2.28411402961535,2,0
138,2.28411402961535,3,0
138,2.28411402961535,4,0
138,2.28411402961535,5,0
138,2.28411402961535,6,0
138,2.28411402961535,7,0
138,2.28411402961535,8,0
139,-0.1766143081705485,0,3734
139,-0.1766143081705485,1,1266
139,-0.1766143081705485,2,0
139,-0.1766143081705485,3,0
139,-0.1766143081705485,4,0
139,-0.1766143081705485,5,0
139,-0.1766143081705485,6,0
139,-0.1766143081705485,7,0
139,-0.1766143081705485,8,0
140,0.3706160887798797,0,3734
140,0.3706160887798797,1,1266
140,0.3706160887798797,2,0
140,0.3706160887798797,3,0
140,0.3706160887798797,4,0
140,0.3706160887798797,5,0
140,0.3706160887798797,6,0
140,0.3706160887798797,7,0
140,0.3706160887798797,8,0
141,-3.126557737231225,0,3736
141,-3.126557737231225,1,1264
141,-3.126557737231225,2,0
141,-3.126557737231225,3,0
141,-3.126557737231225,4,0
141,-3.126557737231225,5,0
141,-3.126557737231225,6,0
141,-3.126557737231225,7,0
141,-3.126557737231225,8,0
142,2.182962132690211,0,3736
142,2.182962132690211,1,1264
142,2.182962132690211,2,0
142,2.182962132690211,3,0
142,2.182962132690211,4,0
142,2.182962132690211,5,0
142,2.182962132690211,6,0
142,2.182962132690211,7,0
142,2.182962132690211,8,0
143,0.8211044061766168,0,3741
143,0.8211044061766168,1,1259
143,0.8211044061766168,2,0
143,0.8211044061766168,3,0
143,0.8211044061766168,4,0
143,0.8211044061766168,5,0
143,0.8211044061766168,6,0
143,0.8211044061766168,7,0
143,0.8211044061766168,8,0
144,0.0189169893371508,0,3744
144,0.0189169893371508,1,1256
144,0.0189169893371508,2,0
144,0.0189169893371508,3,0
144,0.0189169893371508,4,0
144,0.0189169893371508,5,0
144,0.0189169893371508,6,0
144,0.0189169893371508,7,0
144,0.0189169893371508,8,0
145,-0.9569555106225589,0,3752
145,-0.9569555106225589,1,1248
145,-0.9569555106225589,2,0
145,-0.9569555106225589,3,0
145,-0.9569555106225589,4,0
145,-0.9569555106225589,5,0
145,-0.9569555106225589,6,0
145,-0.9569555106225589,7,0
145,-0.9569555106225589,8,0
146,-2.358498253719195,0,3760
146,-2.358498253719195,1,1240
146,-2.358498253719195,2,0
146,-2.358498253719195,3,0
146,-2.358498253719195,4,0
146,-2.358498253719195,5,0
146,-2.358498253719195,6,0
146,-2.358498253719195,7,0
146,-2.358498253719195,8,0
147,-0.06720094500391016,0,3763
147,-0.06720094500391016,1,1237
147,-0.06720094500391016,2,0
147,-0.06720094500391016,3,0
147,-0.06720094500391016,4,0
147,-0.06720094500391016,5,0
147,-0.06720094500391016,6,0
147,-0.06720094500391016,7,0
147,-0.06720094500391016,8,0
148,1.654057017764566,0,3779
148,1.654057017764566,1,1221
148,1.654057017764566,2,0
148,1.654057017764566,3,0
148,1.654057017764566,4,0
148,1.654057017764566,5,0
148,1.654057017764566,6,0
148,1.654057017764566,7,0
148,1.654057017764566,8,0
149,-2.395299679995957,0,3792
149,-2.395299679995957,1,1208
149,-2.395299679995957,2,0
149,-2.395299679995957,3,0
149,-2.395299679995957,4,0
149,-2.395299679995957,5,0
149,-2.395299679995957,6,0
149,-2.395299679995957,7,0
149,-2.395299679995957,8,0
150,nan,0,4552
150,nan,1,445
150,nan,2,0
150,nan,3,0
150,nan,4,0
150,nan,5,0
150,nan,6,0
150,nan,7,0
150,nan,8,3
151,nan,0,0
151,nan,1,1
151,nan,2,21
151,nan,3,20
151,nan,4,3183
151,nan,5,1610
151,nan,6,4
151,nan,7,158
151,nan,8,3
152,-1546.517266249844,0,0
152,-1546.517266249844,1,0
152,-1546.517266249844,2,20
152,-1546.517266249844,3,44
152,-1546.517266249844,4,3079
152,-1546.517266249844,5,1548
152,-1546.517266249844,6,7
152,-1546.517266249844,7,299
152,-1546.517266249844,8,3
153,nan,0,3368
153,nan,1,1625
153,nan,2,0
153,nan,3,0
153,nan,4,0
153,nan,5,0
153,nan,6,0
153,nan,7,0
153,nan,8,7
154,4.044825848971447,0,3368
154,4.044825848971447,1,1625
154,4.044825848971447,2,0
154,4.044825848971447,3,0
154,4.044825848971447,4,0
154,4.044825848971447,5,0
154,4.044825848971447,6,0
154,4.044825848971447,7,0
154,4.044825848971447,8,7
155,-0.6054066827393718,0,3368
155,-0.6054066827393718,1,1625
155,-0.6054066827393718,2,0
155,-0.6054066827393718,3,0
155,-0.6054066827393718,4,0
155,-0.6054066827393718,5,0
155,-0.6054066827393718,6,0
155,-0.6054066827393718,7,0
155,-0.6054066827393718,8,7
156,0.2119845944605139,0,3368
156,0.2119845944605139,1,1625
156,0.2119845944605139,2,0
156,0.2119845944605139,3,0
156,0.2119845944605139,4,0
156,0.2119845944605139,5,0
156,0.2119845944605139,6,0
156,0.2119845944605139,7,0
156,0.2119845944605139,8,7
157,1.379188321081699,0,3368
157,1.379188321081699,1,1625
157,1.379188321081699,2,0
157,1.379188321081699,3,0
157,1.379188321081699,4,0
157,1.379188321081699,5,0
157,1.379188321081699,6,0
157,1.379188321081699,7,0
157,1.379188321081699,8,7
158,4.143280808086812,0,3368
158,4.143280808086812,1,1625
158,4.143280808086812,2,0
158,4.143280808086812,3,0
158,4.143280808086812,4,0
158,4.143280808086812,5,0
158,4.143280808086812,6,0
158,4.143280808086812,7,0
158,4.143280808086812,8,7
159,2.307961100786994,0,3368
159,2.307961100786994,1,1625
159,2.307961100786994,2,0
159,2.307961100786994,3,0
159,2.307961100786994,4,0
159,2.307961100786994,5,0
159,2.307961100786994,6,0
159,2.307961100786994,7,0
159,2.307961100786994,8,7
160,0.451514092311402,0,3368
160,0.451514092311402,1,1625
160,0.451514092311402,2,0
160,0.451514092311402,3,0
160,0.451514092311402,4,0
160,0.451514092311402,5,0
160,0.451514092311402,6,0
160,0.451514092311402,7,0
160,0.451514092311402,8,7
161,6.684323372543601,0,3370
161,6.684323372543601,1,1623
161,6.684323372543601,2,0
161,6.684323372543601,3,0
161,6.684323372543601,4,0
161,6.684323372543601,5,0
161,6.684323372543601,6,0
161,6.684323372543601,7,0
161,6.684323372543601,8,7
162,1.614949979292156,0,3370
162,1.614949979292156,1,1623
162,1.614949979292156,2,0
162,1.614949979292156,3,0
162,1.614949979292156,4,0
162,1.614949979292156,5,0
162,1.614949979292156,6,0
162,1.614949979292156,7,0
162,1.614949979292156,8,7
163,3.278073997194054,0,3370
163,3.278073997194054,1,1623
163,3.278073997194054,2,0
163,3.278073997194054,3,0
163,3.278073997194054,4,0
163,3.278073997194054,5,0
163,3.278073997194054,6,0
163,3.278073997194054,7,0
163,3.278073997194054,8,7
164,-0.489909723374325,0,3371
164,-0.489909723374325,1,1622
164,-0.489909723374325,2,0
164,-0.489909723374325,3,0
164,-0.489909723374325,4,0
164,-0.489909723374325,5,0
164,-0.489909723374325,6,0
164,-0.489909723374325,7,0
164,-0.489909723374325,8,7
165,-2.033462832806006,0,3371
165,-2.033462832806006,1,1622
165,-2.033462832806006,2,0
165,-2.033462832806006,3,0
165,-2.033462832806006,4,0
165,-2.033462832806006,5,0
165,-2.033462832806006,6,0
165,-2.033462832806006,7,0
165,-2.033462832806006,8,7
166,2.988915193928364,0,3371
166,2.988915193928364,1,1622
166,2.988915193928364,2,0
166,2.988915193928364,3,0
166,2.988915193928364,4,0
166,2.988915193928364,5,0
166,2.988915193928364,6,0
166,2.988915193928364,7,0
166,2.988915193928364,8,7
167,-3.82048650643774,0,3371
167,-3.82048650643774,1,1622
167,-3.82048650643774,2,0
167,-3.82048650643774,3,0
167,-3.82048650643774,4,0
167,-3.82048650643774,5,0
167,-3.82048650643774,6,0
167,-3.82048650643774,7,0
167,-3.82048650643774,8,7
168,2.965971267713229,0,3371
168,2.965971267713229,1,1622
168,2.965971267713229,2,0
168,2.965971267713229,3,0
168,2.965971267713229,4,0
168,2.965971267713229,5,0
168,2.965971267713229,6,0
168,2.965971267713229,7,0
168,2.965971267713229,8,7
169,-0.0488784023963198,0,3372
169,-0.0488784023963198,1,1621
169,-0.0488784023963198,2,0
169,-0.0488784023963198,3,0
169,-0.0488784023963198,4,0
169,-0.0488784023963198,5,0
169,-0.0488784023963198,6,0
169,-0.0488784023963198,7,0
169,-0.0488784023963198,8,7
170,1.412352862679537,0,3372
170,1.412352862679537,1,1621
170,1.412352862679537,2,0
170,1.412352862679537,3,0
170,1.412352862679537,4,0
170,1.412352862679537,5,0
170,1.412352862679537,6,0
170,1.412352862679537,7,0
170,1.412352862679537,8,7
171,-1.167266326542714,0,3372
171,-1.167266326542714,1,1621
171,-1.167266326542714,2,0
171,-1.167266326542714,3,0
171,-1.167266326542714,4,0
171,-1.167266326542714,5,0
171,-1.167266326542714,6,0
171,-1.167266326542714,7,0
171,-1.167266326542714,8,7
172,-0.1741968547233965,0,3372
172,-0.1741968547233965,1,1621
172,-0.1741968547233965,2,0
172,-0.1741968547233965,3,0
172,-0.1741968547233965,4,0
172,-0.1741968547233965,5,0
172,-0.1741968547233965,6,0
172,-0.1741968547233965,7,0
172,-0.1741968547233965,8,7
173,2.839662748472429,0,3372
173,2.839662748472429,1,1621
173,2.839662748472429,2,0
173,2.839662748472429,3,0
173,2.839662748472429,4,0
173,2.839662748472429,5,0
173,2.839662748472429,6,0
173,2.839662748472429,7,0
173,2.839662748472429,8,7
174,2.124266228871616,0,3374
174,2.124266228871616,1,1619
174,2.124266228871616,2,0
174,2.124266228871616,3,0
174,2.124266228871616,4,0
174,2.124266228871616,5,0
174,2.124266228871616,6,0
174,2.124266228871616,7,0
174,2.124266228871616,8,7
175,1.45346961235224,0,3374
175,1.45346961235224,1,1619
175,1.45346961235224,2,0
175,1.45346961235224,3,0
175,1.45346961235224,4,0
175,1.45346961235224,5,0
175,1.45346961235224,6,0
175,1.45346961235224,7,0
175,1.45346961235224,8,7
176,-0.3582682197405453,0,3377
176,-0.3582682197405453,1,1616
176,-0.3582682197405453,2,0
176,-0.3582682197405453,3,0
176,-0.3582682197405453,4,0
176,-0.3582682197405453,5,0
176,-0.3582682197405453,6,0
176,-0.3582682197405453,7,0
176,-0.3582682197405453,8,7
177,-0.8245751356805979,0,3378
177,-0.8245751356805979,1,1615
177,-0.8245751356805979,2,0
177,-0.8245751356805979,3,0
177,-0.8245751356805979,4,0
177,-0.8245751356805979,5,0
177,-0.8245751356805979,6,0
177,-0.8245751356805979,7,0
177,-0.8245751356805979,8,7
178,2.853837202392732,0,3378
178,2.853837202392732,1,1615
178,2.853837202392732,2,0
178,2.853837202392732,3,0
178,2.853837202392732,4,0
178,2.853837202392732,5,0
178,2.853837202392732,6,0
178,2.853837202392732,7,0
178,2.853837202392732,8,7
179,0.03234869584887612,0,3380
179,0.03234869584887612,1,1613
179,0.03234869584887612,2,0
179,0.03234869584887612,3,0
179,0.03234869584887612,4,0
179,0.03234869584887612,5,0
179,0.03234869584887612,6,0
179,0.03234869584887612,7,0
179,0.03234869584887612,8,7
180,4.414563656820277,0,3380
180,4.414563656820277,1,1613
180,4.414563656820277,2,0
180,4.414563656820277,3,0
180,4.414563656820277,4,0
180,4.414563656820277,5,0
180,4.414563656820277,6,0
180,4.414563656820277,7,0
180,4.414563656820277,8,7
181,-0.2525299341912814,0,3380
181,-0.2525299341912814,1,1613
181,-0.2525299341912814,2,0
181,-0.2525299341912814,3,0
181,-0.2525299341912814,4,0
181,-0.2525299341912814,5,0
181,-0.2525299341912814,6,0
181,-0.2525299341912814,7,0
181,-0.2525299341912814,8,7
182,3.363717527768464,0,3381
182,3.363717527768464,1,1612
182,3.363717527768464,2,0
182,3.363717527768464,3,0
182,3.363717527768464,4,0
182,3.363717527768464,5,0
182,3.363717527768464,6,0
182,3.363717527768464,7,0
182,3.363717527768464,8,7
183,1.519988570766232,0,3381
183,1.519988570766232,1,1612
183,1.519988570766232,2,0
183,1.519988570766232,3,0
183,1.519988570766232,4,0
183,1.519988570766232,5,0
183,1.519988570766232,6,0
183,1.519988570766232,7,0
183,1.519988570766232,8,7
184,0.1074225802602322,0,3381
184,0.1074225802602322,1,1612
184,0.1074225802602322,2,0
184,0.1074225802602322,3,0
184,0.1074225802602322,4,0
184,0.1074225802602322,5,0
184,0.1074225802602322,6,0
184,0.1074225802602322,7,0
184,0.1074225802602322,8,7
185,1.806131739962777,0,3381
185,1.806131739962777,1,1612
185,1.806131739962777,2,0
185,1.806131739962777,3,0
185,1.806131739962777,4,0
185,1.806131739962777,5,0
185,1.806131739962777,6,0
185,1.806131739962777,7,0
185,1.806131739962777,8,7
186,-1.243035572179567,0,3381
186,-1.243035572179567,1,1612
186,-1.243035572179567,2,0
186,-1.243035572179567,3,0
186,-1.243035572179567,4,0
186,-1.243035572179567,5,0
186,-1.243035572179567,6,0
186,-1.243035572179567,7,0
186,-1.243035572179567,8,7
187,0.2843081064042304,0,3383
187,0.2843081064042304,1,1610
187,0.2843081064042304,2,0
187,0.2843081064042304,3,0
187,0.2843081064042304,4,0
187,0.2843081064042304,5,0
187,0.2843081064042304,6,0
187,0.2843081064042304,7,0
187,0.2843081064042304,8,7
188,2.41305594111829,0,3383
188,2.41305594111829,1,1610
188,2.41305594111829,2,0
188,2.41305594111829,3,0
188,2.41305594111829,4,0
188,2.41305594111829,5,0
188,2.41305594111829,6,0
188,2.41305594111829,7,0
188,2.41305594111829,8,7
189,-0.2270185166222192,0,3383
189,-0.2270185166222192,1,1610
189,-0.2270185166222192,2,0
189,-0.2270185166222192,3,0
189,-0.2270185166222192,4,0
189,-0.2270185166222192,5,0
189,-0.2270185166222192,6,0
189,-0.2270185166222192,7,0
189,-0.2270185166222192,8,7
190,-0.06164379932099728,0,3386
